"","STAT_ID","start_time","end_time","K_start","K_end","K_avg","duration","K_dif","K_slope","K_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"20",100554,1974-09-25,1997-03-18,NA,43.48,60.6206911764706,22.4931506849315,NA,NA,NA,"SHENANDOAH RIVER AT MILLVILLE, WV","1636500","USA","WEST VIRGINIA",39.28,-77.78,"NA1983"
"21",100603,1973-01-01,1994-04-28,40.923,35.807,46.6119487179487,21.3342465753425,-5.116,-0.239802234493386,-12.5015272585099,"RAPPAHANNOCK RIVER NEAR FREDERICKSBURG, VA","1668000","USA","VA",38.32,-77.51,"NA1983"
"22",100604,1973-01-01,1994-04-26,35.807,43.48,56.3286448598131,21.3287671232877,7.67299999999999,0.359748876043673,21.4287709107158,"PAMUNKEY RIVER NEAR HANOVER, VA","1673000","USA","VA",37.76,-77.33,"NA1983"
"23",100605,1979-04-10,1994-04-26,71.615,33.25,38.5999693877551,15.0547945205479,-38.365,-2.5483575978162,-53.57117922223,"MATTAPONI RIVER NEAR BEULAHVILLE, VA","1674500","USA","VA",37.88,-77.16,"NA1983"
"24",100607,1967-10-24,1995-07-20,12.788,12.788,19.8684900662252,27.7561643835616,0,0,0,"HOLIDAY CREEK NEAR ANDERSONVILLE, VA","2038850","USA","VA",37.41,-78.63,"NA1983"
"25",100608,1977-12-28,1994-04-29,58.827,48.596,53.9336086956522,16.3452054794521,-10.231,-0.625932785786121,-17.3916738912404,"APPOMATTOX RIVER AT MATOACA, VA","2041650","USA","VA",37.22,-77.47,"NA1983"
"26",100615,1973-01-01,1993-08-18,30.692,58.827,49.4012872928177,20.641095890411,28.135,1.36305747279002,91.6688387853512,"MEHERRIN RIVER AT EMPORIA, VA","2052000","USA","VA",36.69,-77.54,"NA1983"
"27",100620,1979-04-19,1996-12-26,35.807,40.923,50.3946373626374,17.7013698630137,5.116,0.289017180003095,14.2877091071578,"DAN RIVER AT RT 658 AT PACES, VA","2075500","USA","VIRGINIA",36.64,-79.08,"NA1983"
"28",100627,1976-10-05,1995-11-27,53.711,71.615,52.2954285714286,19.1561643835616,17.904,0.934633867276888,33.3339539386718,"ROANOKE RIVER AT ROANOKE RAPIDS, NC","2080500","USA","NORTH CAROLINA",36.46,-77.63,"NA1983"
"29",100633,1973-01-30,1997-02-19,48.596,58.827,67.7581851851852,24.0712328767123,10.231,0.42503016162076,21.0531731006667,"TAR RIVER AT TARBORO, NC","2083500","USA","NORTH CAROLINA",35.89,-77.53,"NA1983"
"30",100663,1973-01-29,1995-08-29,33.25,97.192,58.5925294117647,22.5945205479452,63.942,2.82997817388141,192.306766917293,"CAPE FEAR R AT LOCK # 1 NR KELLY, NC","2105769","USA","NC",34.4,-78.29,"NA1983"
"31",100664,1973-02-21,1992-09-08,43.48,69.057,60.6565203252033,19.558904109589,25.577,1.30769085306065,58.8247470101196,"YADKIN RIVER AT YADKIN COLLEGE N C","2116500","USA","NC",35.85,-80.38,"NA1983"
"32",100665,1973-02-21,1995-08-28,48.596,81.846,110.653184210526,22.5287671232877,33.25,1.47589079411407,68.4212692402667,"ROCKY RIVER NEAR NORWOOD, N. C.","2126000","USA","NC",35.14,-80.17,"NA1983"
"33",100666,1973-01-19,1986-09-03,48.596,76.73,58.8496036036036,13.6301369863014,28.134,2.06410251256281,57.8936537986666,"PEE DEE R NR ROCKINGHAM, NC","2129000","USA","NC",34.94,-79.86,"NA1983"
"34",100668,1974-10-21,1994-09-27,28.134,58.827,38.1902795031056,19.9479452054795,30.693,1.53865471775855,109.095756024739,"LYNCHES RIVER AT EFFINGHAM, S. C.","2132000","USA","SC",34.05,-79.75,"NA1983"
"35",100669,1970-08-04,1995-09-27,15.346,20.461,14.5316509433962,25.1643835616438,5.115,0.203263473053892,33.3311612146488,"SCAPE ORE SWAMP NEAR BISHOPVILLE, S. C.","2135300","USA","SC",34.15,-80.3,"NA1983"
"36",100670,1974-10-21,1993-09-16,66.5,109.98,49.6322679738562,18.9178082191781,43.48,2.29836350470673,65.3834586466165,"BLACK RIVER AT KINGSTREE, S.C.","2136000","USA","SC",33.66,-79.83,"NA1983"
"37",100679,1977-10-27,1997-09-09,40.923,60.105,51.0391578947368,19.8821917808219,19.182,0.964782968168665,46.8733963785646,"CONGAREE RIVER AT COLUMBIA, SC","2169500","USA","SOUTH CAROLINA",33.99,-81.05,"NA1983"
"38",100685,1973-01-18,1986-09-10,48.596,69.057,46.0186106870229,13.6520547945205,20.461,1.4987487457355,42.1042884187999,"LK MARION-MOULTRIE DIV CANAL(UPPER)NR PINEVILLE,","2170500","USA","SC",33.38,-80.14,"NA1983"
"39",100687,1995-10-11,2007-07-23,15.346,15.602,15.4946842105263,11.7890410958904,0.256,0.021715082500581,1.66818714974586,"MCTIER CREEK (RD 209) NEAR MONETTA, SC","2172300","USA","SOUTH CAROLINA",33.75,-81.6,"NA1983"
"40",100694,1967-11-02,1993-09-28,12.788,7.673,7.52247712418301,25.9232876712329,-5.115,-0.197312935954344,-39.9984360337817,"UPPER THREE RUNS NEAR NEW ELLENTON, SC","2197300","USA","SC",33.37,-81.62,"NA1983"
"41",100753,1973-01-23,2006-03-22,10.231,10.563,13.1404202898551,33.1808219178082,0.332000000000001,0.0100057798695401,3.24503958557327,"ST. MARYS RIVER NEAR MACCLENNY, FL","2231000","USA","FLORIDA",30.35,-82.08,"NA1983"
"42",100760,1973-09-19,1995-09-06,99.749,102.307,128.386166666667,21.9780821917808,2.55800000000001,0.116388681126901,2.56443673620789,"ST. JOHNS RIVER NR DELAND, FLA.","2236000","USA","FL",29,-81.38,"NA1983"
"43",100775,1973-06-09,1993-09-08,35.807,17.904,30.9213113207547,20.2630136986301,-17.903,-0.883530962682531,-49.9986036249895,"TAMIAMI CANAL OUTLETS, 40-MILE BEND TO MONROE, F","2288900","USA","FL",25.85,-80.98,"NA1983"
"44",100784,1974-05-09,1994-07-12,132.999,171.364,130.403268656716,20.1890410958904,38.365,1.90028837019948,28.8460815494853,"CALOOSAHATCHEE CANAL AT ORTONA LOCK NR LA BELLE","2292480","USA","FL",26.78,-81.3,"NA1983"
"45",100825,1978-01-10,1994-06-27,7.673,10.231,8.67006779661017,16.4712328767123,2.558,0.155301064537591,33.3376775707025,"AUCILLA RIVER NR SCANLON, FLA.","2326512","USA","FLORIDA",30.23,-83.91,"NA1983"
"46",100829,1964-04-28,1996-06-11,15.346,10.231,4.53319105691057,32.1424657534247,-5.115,-0.159135271053529,-33.3311612146488,"SOPCHOPPY RIVER NR SOPCHOPPY, FLA.","2327100","USA","FLORIDA",30.12,-84.49,"NA1983"
"47",100986,1974-11-13,1994-09-07,23.019,25.577,23.0580305343511,19.8301369863014,2.558,0.128995578889196,11.1125591902342,"CHOCTAWHATCHEE RIVER NR BRUCE, FLA.","2366500","USA","FL",30.45,-85.89,"NA1983"
"48",101016,1973-01-25,2001-09-24,40.923,50.898,46.2323240740741,28.6821917808219,9.975,0.347776769509982,24.3750458177553,"CAHABA RIVER AT CENTREVILLE AL","2424000","USA","ALABAMA",32.94,-87.13,"NA1983"
"49",101027,1978-02-13,1993-08-10,38.365,56.269,51.2239082568807,15.4986301369863,17.904,1.1551988686583,46.6675355141405,"BLACK WARRIOR RIVER BELOW SELDEN DAM NR EUTAW, A","2466031","USA","AL",32.77,-87.84,"NA1983"
"50",101030,1966-12-16,1995-05-05,25.577,7.673,12.8736333333333,28.4027397260274,-17.904,-0.630361724703386,-70.0003909762678,"CYPRESS CREEK NR JANICE, MS","2479155","USA","MS",31.02,-89.01,"NA1983"
"51",101031,1974-07-26,1993-08-18,20.461,10.231,12.4490714285714,19.0767123287671,-10.23,-0.536255924170616,-49.9975563266702,"ESCATAWPA RIVER NEAR AGRICOLA MS","2479560","USA","MS",30.8,-88.46,"NA1983"
"52",101033,1973-01-17,1994-08-08,33.25,46.038,49.4422949640288,21.5698630136986,12.788,0.592864219484313,38.4601503759398,"PEARL RIVER NEAR BOGALUSA, LA","2489500","USA","LA",30.79,-89.82,"NA1983"
"53",101034,1973-01-17,1995-08-01,33.25,33.25,38.5431202531646,22.5506849315069,0,0,0,"BOGUE CHITTO NEAR BUSH, LA","2492000","USA","LA",30.62,-89.89,"NA1983"
"54",101097,1973-01-10,2000-08-29,NA,46.55,46.1338916256158,27.6520547945205,NA,NA,NA,"ALLEGHENY RIVER AT NEW KENSINGTON, PA","3049625","USA","PENNSYLVANIA",40.56,-79.77,"NA1983"
"55",101135,1973-02-13,2000-06-27,69.057,45.271,54.4278564356436,27.386301369863,-23.786,-0.868536414565826,-34.4440100207075,"MONONGAHELA RIVER AT BRADDOCK, PA","3085000","USA","PENNSYLVANIA",40.39,-79.85,"NA1983"
"56",101136,1975-11-13,1992-09-03,NA,92.076,104.612086419753,16.8191780821918,NA,NA,NA,"BEAVER RIVER AT BEAVER FALLS, PA.","3107500","USA","PA",40.76,-80.31,"NA1983"
"57",101137,1978-02-07,1995-08-15,61.384,81.846,60.6948,17.5287671232877,20.462,1.16733823069709,33.3344193926756,"OHIO RIVER AT BENWOOD NEAR WHEELING, WV","3112510","USA","WV",40.01,-80.73,"NA1983"
"58",101138,1973-01-23,1994-10-29,109.98,104.865,102.979094890511,21.7780821917808,-5.11500000000001,-0.234869165932822,-4.65084560829242,"MUSKINGUM R AT MCCONNELSVILLE OH","3150000","USA","OH",39.64,-81.84,"NA1983"
"59",101139,1978-01-18,1994-09-07,38.365,53.711,43.3609345794393,16.6465753424658,15.346,0.921871296905859,40,"LITTLE KANAWHA RIVER AT PALESTINE, WV","3155000","USA","WV",39.05,-81.39,"NA1983"
"60",101143,1973-01-01,1998-09-08,33.25,45.782,39.668194214876,25.7013698630137,12.532,0.487600469033152,37.6902255639098,"NEW RIVER AT GLEN LYN, VA","3176500","USA","VIRGINIA",37.37,-80.86,"NA1983"
"61",101154,1974-02-15,2000-03-06,43.48,33.506,49.5631117021277,26.0712328767123,-9.974,-0.382567255149222,-22.9392824287028,"KANAWHA RIVER AT WINFIELD, WV","3201300","USA","WEST VIRGINIA",38.52,-81.91,"NA1983"
"62",101155,1975-08-11,1994-09-09,112.538,76.73,76.1007615384615,19.0931506849315,-35.808,-1.87543693499785,-31.8185857221561,"GUYANDOTTE RIVER AT BRANCHLAND, WV","3204000","USA","WV",38.22,-82.2,"NA1983"
"63",101157,1974-10-23,1993-06-10,79.288,81.846,73.8024868421053,18.6438356164384,2.55800000000001,0.137203526818516,3.22621329835537,"BIG SANDY R AT LOUISA, KY","3215000","USA","KY",38.17,-82.63,"NA1983"
"64",101158,1974-10-22,1986-08-19,76.73,61.384,64.4291142857143,11.8328767123288,-15.346,-1.29689511460986,-20,"OHIO R AT GREENUP DAM NR GREENUP, KY","3216600","USA","KY",38.64,-82.86,"NA1983"
"65",101164,1974-10-17,1994-08-10,71.615,115.095,66.7220434782609,19.827397260274,43.48,2.19292524526738,60.71353766669,"LICKING RIVER AT BUTLER,KY.","3254000","USA","KY",38.78,-84.35,"NA1983"
"66",101172,1986-10-29,2000-09-13,61.384,57.292,59.3801780821918,13.8849315068493,-4.092,-0.294707971586425,-6.66623224292975,"WHITEWATER RIVER NEAR ALPINE, IN","3275000","USA","INDIANA",39.57,-85.15,"NA1983"
"67",101174,1968-10-15,1993-05-12,81.846,76.73,88.7879583333333,24.5890410958904,-5.116,-0.208060167130919,-6.25076362925494,"SOUTH HOGAN CREEK NEAR DILLSBORO, IND.","3276700","USA","IN",39.02,-85.03,"NA1983"
"68",101175,1974-10-30,1986-08-25,102.307,86.961,68.0391844660194,11.827397260274,-15.346,-1.29749594625898,-14.9999511274888,"OHIO R AT MARKLAND DAM NR WARSAW, KY","3277200","USA","KY",38.77,-84.96,"NA1983"
"69",101176,1973-02-07,1995-06-06,46.038,56.269,63.0107834101383,22.3397260273973,10.231,0.457973387294579,22.2229462617838,"KENTUCKY RIVER AT LOCK 2,AT LOCKPORT,KY.","3290500","USA","KY",38.43,-84.96,"NA1983"
"70",101177,1978-10-31,1992-06-04,138.114,71.615,89.7823711340206,13.6027397260274,-66.499,-4.8886475327291,-48.1479068016276,"SALT RIVER AT SHEPHERDSVILLE, KY.","3298500","USA","KY",37.98,-85.71,"NA1983"
"71",101178,1974-10-08,1994-08-11,66.5,104.865,76.4502773722628,19.8547945205479,38.365,1.93227887401683,57.6917293233083,"ROLLING FORK NR LEBANON JUNCTION,KY.","3301630","USA","KY",37.82,-85.74,"NA1983"
"72",101179,1974-10-31,1986-08-13,94.634,76.73,69.0573142857143,11.7917808219178,-17.904,-1.51834572490706,-18.9192045142338,"OHIO R AT CANNELTON DAM, KY","3303280","USA","KY",37.89,-86.7,"NA1983"
"73",101181,1974-10-16,1986-08-14,63.942,86.961,60.1984272727273,11.8356164383562,23.019,1.94489236111111,35.999812329924,"GREEN RIVER NR BEECH GROVE,KY.","3321230","USA","KY",37.58,-87.4,"NA1983"
"74",101203,1974-11-07,1986-12-02,130.441,92.076,78.1254444444444,12.0767123287671,-38.365,-3.1767751814882,-29.4117647058824,"WABASH RIVER AT NEW HARMONY, IND.","3378500","USA","IN",38.13,-87.94,"NA1983"
"75",101207,1975-01-15,1994-07-14,33.25,25.577,35.1329246575342,19.5068493150685,-7.673,-0.393349016853932,-23.0766917293233,"CUMBERLAND RIVER AT CARTHAGE, TENN.","3425000","USA","TN",36.24,-85.95,"NA1983"
"76",101208,1973-11-27,1986-08-13,43.48,48.596,38.3931208791209,12.7178082191781,5.116,0.402270573028867,11.7663293468261,"CUMBERLAND RIVER NEAR GRAND RIVERS, KY.","3438220","USA","KY",37.02,-88.22,"NA1983"
"77",101215,1962-10-18,1995-08-22,15.346,17.904,14.8524035087719,32.8657534246575,2.558,0.0778317772590864,16.6688387853512,"CATALOOCHEE CREEK NEAR CATALOOCHEE N C","3460000","USA","NC",35.66,-83.07,"NA1983"
"78",101229,1974-11-25,1986-07-22,40.923,53.711,44.0545816326531,11.6630136986301,12.788,1.0964575992483,31.2489309190431,"FRENCH BROAD RIVER NEAR KNOXVILLE, TENN.","3470500","USA","TN",35.95,-83.77,"NA1983"
"79",101246,1963-08-10,1995-05-24,10.231,12.788,12.9559836065574,31.8082191780822,2.557,0.0803880275624462,24.9926693382856,"LITTLE R. AB TOWNSEND","3497300","USA","TN",35.66,-83.71,"NA1983"
"80",101283,1974-11-27,1986-07-24,40.923,40.923,35.7290510204082,11.6630136986301,0,0,0,"TENNESSEE RIVER AT SOUTH PITTSBURG, TN","3571850","USA","TN",35.01,-85.69,"NA1983"
"81",101333,1974-09-23,1993-07-20,5.115,5.115,11.2016481481481,18.8356164383562,0,0,0,"BAPTISM RIVER NEAR BEAVER BAY, MN","4014500","USA","MN",47.33,-91.2,"NA1983"
"82",101334,1973-02-22,1994-05-11,40.923,28.134,35.0660362318841,21.227397260274,-12.789,-0.602476122870418,-31.2513745326589,"ST. LOUIS RIVER AT SCANLON, MN","4024000","USA","MN",46.7,-92.41,"NA1983"
"83",101335,1974-08-08,1986-08-20,23.019,33.25,33.3540306122449,12.041095890411,10.231,0.849673492605233,44.4458925235675,"NEMADJI RIVER NEAR SOUTH SUPERIOR, WI","4024430","USA","WI",46.63,-92.09,"NA1983"
"84",101336,1974-10-03,1993-09-02,23.019,51.154,23.9738533333333,18.9287671232877,28.135,1.48636199160515,122.225118380468,"BAD RIVER NEAR ODANAH, WI","4027000","USA","WI",46.48,-90.69,"NA1983"
"85",101338,1974-10-03,1995-08-29,33.25,23.019,26.3748581560284,20.9178082191781,-10.231,-0.489104780615586,-30.7699248120301,"ONTONAGON R NR ROCKLAND, MICH","4040000","USA","MI",46.72,-89.2,"NA1983"
"86",101340,1974-10-22,1993-07-15,17.904,12.788,18.2305714285714,18.7424657534247,-5.116,-0.272963017102763,-28.5746201966041,"TAHQUAMENON RIVER NEAR PARADISE, MI","4045500","USA","MI",46.57,-85.26,"NA1983"
"87",101350,1974-12-06,1994-09-08,20.461,17.904,26.6905032258065,19.7698630136986,-2.557,-0.129338276053215,-12.4969454083378,"ESCANABA RIVER AT CORNELL, MICH.               .","4059000","USA","MI",45.9,-87.21,"NA1983"
"88",101352,1974-12-03,1993-07-26,12.788,20.461,18.3561846153846,18.6575342465753,7.673,0.411254772393539,60.0015639662183,"FORD RIVER NR HYDE, MICH.","4059500","USA","MI",45.75,-87.2,"NA1983"
"89",101372,1977-12-07,1995-07-12,28.134,38.365,28.6639797979798,17.6054794520548,10.231,0.581125894802366,36.3652520082463,"MENOMINEE RIVER NEAR MC ALLISTER, WI","4067500","USA","WISCONSIN",45.32,-87.66,"NA1983"
"90",101398,1993-04-07,2004-08-11,173.922,168.551,210.326233333333,11.3534246575342,-5.37100000000001,-0.473073117760619,-3.08816595945309,"DUCK CREEK AT SEMINARY ROAD NEAR ONEIDA, WI","4072050","USA","WISCONSIN",44.46,-88.21,"NA1983"
"91",101456,1974-10-16,1994-08-24,71.615,79.288,68.9831884057971,19.8684931506849,7.673,0.386189327082184,10.714235844446,"FOX RIVER AT WRIGHTSTOWN, WI","4085000","USA","WI",44.32,-88.16,"NA1983"
"92",101479,1979-03-29,1994-08-30,117.653,115.095,123.999938271605,15.4328767123288,-2.55800000000001,-0.165750044381325,-2.17419020339473,"MANITOWOC RIVER AT MANITOWOC, WI","4085427","USA","WI",44.1,-87.71,"NA1983"
"93",101515,1979-02-12,1995-09-22,51.154,61.384,54.332067961165,16.6191780821918,10.23,0.61555390702275,19.998436094929,"ST. JOSEPH RIVER AT NILES, MICH.               .","4101500","USA","MI",41.82,-86.25,"NA1983"
"94",101518,1979-02-14,1994-07-15,66.5,99.749,76.0447113402062,15.4246575342466,33.249,2.15557460035524,49.9984962406015,"GRAND RIVER AT EASTMANVILLE, MICH.             .","4119300","USA","MI",43.01,-85.95,"NA1983"
"95",101520,1973-10-23,1994-08-12,NA,35.807,34.1842243589744,20.8164383561644,NA,NA,NA,"MANISTEE R AT MANISTEE, MICH.                  .","4126520","USA","MI",44.25,-86.31,"NA1983"
"96",101522,1979-10-04,1993-08-12,17.904,12.788,22.9640215053763,13.8657534246575,-5.116,-0.368966607389844,-28.5746201966041,"THUNDER BAY RIVER NEAR ALPENA, MICH.           .","4135000","USA","MI",45.09,-83.49,"NA1983"
"97",101524,1978-01-12,1994-08-16,17.904,12.788,14.897298245614,16.6027397260274,-5.116,-0.308141914191419,-28.5746201966041,"AU SABLE R NEAR AU SABLE, MI","4137500","USA","MI",44.43,-83.44,"NA1983"
"98",101525,1974-10-11,1992-08-12,28.134,28.134,35.65,17.8493150684932,0,0,0,"RIFLE RIVER NEAR STERLING, MICH.","4142000","USA","MI",44.07,-84.02,"NA1983"
"99",101527,1974-10-18,1994-08-24,143.23,99.749,98.3328076923077,19.8630136986301,-43.481,-2.18904344827586,-30.357467011101,"SAGINAW RIVER AT SAGINAW, MICH.","4157000","USA","MI",43.41,-83.96,"NA1983"
"100",101528,1978-01-10,1993-08-31,63.942,179.037,107.073647727273,15.6493150684932,115.095,7.3546349789916,179.99906164962,"PIGEON R NEAR CASEVILLE, MI","4159010","USA","MI",43.93,-83.24,"NA1983"
"101",101550,1978-01-19,1994-08-25,306.921,434.805,169.046375,16.6082191780822,127.884,7.70004289013527,41.666748120852,"RIVER RAISIN NEAR MONROE, MI","4176500","USA","MI",41.96,-83.53,"NA1983"
"102",101554,1996-03-08,2006-11-07,74.173,108.062,103.115542372881,10.6739726027397,33.889,3.17491914784394,45.689132163995,"AUGLAIZE RIVER NEAR FORT JENNINGS OH","4186500","USA","OHIO",40.94,-84.26,"NA1983"
"103",101563,1973-05-08,1995-08-10,30.692,35.807,34.8600074074074,22.2712328767123,5.115,0.229668470906631,16.6655806073244,"NIAGARA RIVER (LAKE ONTARIO) AT FORT NIAGARA NY","4219640","USA","NY",43.26,-79.06,"NA1983"
"104",101564,1974-05-16,1994-06-15,48.596,71.615,79.0302790697674,20.0958904109589,23.019,1.14545807770961,47.3680961396,"GENESEE R AT CHARLOTTE DOCKS AT ROCHESTER NY","4232006","USA","NY",43.22,-77.61,"NA1983"
"105",101565,1974-09-26,1994-06-14,97.192,58.827,71.0423582089552,19.7287671232877,-38.365,-1.94462227468407,-39.4734134496666,"OSWEGO RIVER AT LOCK 7, OSWEGO NY","4249000","USA","NY",43.45,-76.5,"NA1983"
"106",101566,1978-01-24,1992-08-12,30.692,33.25,39.1845048543689,14.558904109589,2.558,0.175700037636432,8.33441939267562,"SANDY CREEK NEAR ADAMS NY","4250750","USA","NY",43.81,-76.07,"NA1983"
"107",101567,1973-01-09,1994-06-23,12.788,23.019,19.7126368715084,21.4657534246575,10.231,0.47661965539247,80.004691898655,"BLACK RIVER AT WATERTOWN NY","4260500","USA","NY",43.98,-75.92,"NA1983"
"108",101568,1978-02-09,1989-06-21,23.019,17.904,21.3264117647059,11.3698630136986,-5.115,-0.449873493975903,-22.2207741430992,"OSWEGATCHIE RIVER NEAR HEUVELTON NY","4263000","USA","NY",44.59,-75.37,"NA1983"
"109",101569,1974-01-22,1995-09-26,38.365,33.25,37.4834858757062,21.6904109589041,-5.115,-0.235818491852975,-13.3324644858595,"ST. LAWRENCE R AT CORNWALL ONT NR MASSENA NY","4264331","USA","NY",45,-74.79,"NA1983"
"110",101570,1979-04-11,1994-06-21,12.788,12.788,13.1314390243902,15.2054794520548,0,0,0,"RAQUETTE RIVER AT RAYMONDVILLE NY","4268000","USA","NY",44.83,-74.97,"NA1983"
"111",101571,1974-10-15,1992-07-21,12.788,10.231,13.6104126984127,17.7780821917808,-2.557,-0.143828787178302,-19.995308101345,"ST. REGIS RIVER AT BRASHER CENTER NY","4269000","USA","NY",44.86,-74.77,"NA1983"
"112",101575,1963-10-31,1992-08-02,0,2.941,10.023619047619,28.7753424657534,2.941,0.1022055603161,Inf,"SWIFTCURRENT CREEK AT MANY GLACIER MT.","5014500","USA","MT",48.79,-113.65,"NA1983"
"113",101576,1977-12-28,1993-08-10,10.231,10.231,13.4515,15.627397260274,0,0,0,"ST MARY RIVER AT INTERNATIONAL BOUNDARY","5020500","USA","MT",49,-113.31,"NA1983"
"114",101584,1973-01-09,1986-09-16,NA,158.576,176.787330827068,13.6931506849315,NA,NA,NA,"RED RIVER OF THE NORTH BELOW FARGO, ND","5054020","USA","ND",46.93,-96.78,"NA1983"
"115",101587,1973-05-01,1996-09-05,199.499,242.979,230.576891509434,23.3643835616438,43.48,1.8609521575985,21.7945954616314,"SHEYENNE RIVER NEAR KINDRED, ND","5059000","USA","NORTH DAKOTA",46.63,-97,"NA1983"
"116",101593,1973-04-30,1995-06-15,166.249,214.845,191.53948951049,22.1397260273973,48.596,2.19496844449944,29.2308525164061,"RED RIVER OF THE NORTH AT HALSTAD, MN","5064500","USA","NORTH DAKOTA",47.35,-96.84,"NA1983"
"117",101594,1965-04-07,1995-09-07,204.614,281.344,258.540038167939,30.4383561643836,76.73,2.52083258325833,37.4998778187221,"BEAVER CR NR FINLEY ND","5064900","USA","ND",47.59,-97.7,"NA1983"
"118",101599,1973-01-26,1997-04-22,81.846,107.167,87.8562013888889,24.2520547945205,25.321,1.04407647989155,30.9373701830267,"RED LAKE RIVER AT CROOKSTON, MN","5079000","USA","MINNESOTA",47.77,-96.6,"NA1983"
