"","STAT_ID","start_time","end_time","Mg_start","Mg_end","Mg_avg","duration","Mg_dif","Mg_slope","Mg_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"24",100694,1967-11-02,1993-09-28,24.686,12.343,13.0019869281046,25.9232876712329,-12.343,-0.476135595011625,-50,"UPPER THREE RUNS NEAR NEW ELLENTON, SC","2197300","USA","SC",33.37,-81.62,"NA1983"
"25",100753,1973-01-23,2006-03-22,41.144,62.415,63.7369855072464,33.1808219178082,21.271,0.641063083147552,51.6989111413572,"ST. MARYS RIVER NEAR MACCLENNY, FL","2231000","USA","FLORIDA",30.35,-82.08,"NA1983"
"26",100760,1973-09-19,1995-09-06,617.157,407.324,716.628235294118,21.9780821917808,-209.833,-9.54737534280728,-33.999938427337,"ST. JOHNS RIVER NR DELAND, FLA.","2236000","USA","FL",29,-81.38,"NA1983"
"27",100775,1973-06-09,1993-09-08,123.431,74.059,120.753169811321,20.2630136986301,-49.372,-2.436557598702,-39.9996759323023,"TAMIAMI CANAL OUTLETS, 40-MILE BEND TO MONROE, F","2288900","USA","FL",25.85,-80.98,"NA1983"
"28",100784,1974-05-09,1994-07-12,864.02,370.294,512.117485074627,20.1890410958904,-493.726,-24.4551485954675,-57.1428902108748,"CALOOSAHATCHEE CANAL AT ORTONA LOCK NR LA BELLE","2292480","USA","FL",26.78,-81.3,"NA1983"
"29",100829,1964-04-28,1996-06-11,8.229,148.118,48.9313935742972,32.1424657534247,139.889,4.35215521650187,1699.95139142059,"SOPCHOPPY RIVER NR SOPCHOPPY, FLA.","2327100","USA","FLORIDA",30.12,-84.49,"NA1983"
"30",101016,1973-01-25,2001-09-24,152.232,431.726,318.80812037037,28.6821917808219,279.494,9.74451332505492,183.597403962373,"CAHABA RIVER AT CENTREVILLE AL","2424000","USA","ALABAMA",32.94,-87.13,"NA1983"
"31",101030,1966-12-16,1995-05-05,41.144,13.577,16.5700866666667,28.4027397260274,-27.567,-0.970575383428186,-67.0012638537819,"CYPRESS CREEK NR JANICE, MS","2479155","USA","MS",31.02,-89.01,"NA1983"
"32",101033,1973-01-17,1994-08-08,41.144,49.373,46.6306714285714,21.5698630136986,8.229,0.381504509081671,20.0004860976084,"PEARL RIVER NEAR BOGALUSA, LA","2489500","USA","LA",30.79,-89.82,"NA1983"
"33",101034,1973-01-17,1995-08-01,12.343,32.915,35.9643164556962,22.5506849315069,20.572,0.912256104969019,166.669367252694,"BOGUE CHITTO NEAR BUSH, LA","2492000","USA","LA",30.62,-89.89,"NA1983"
"34",101097,1973-01-10,2000-08-29,222.177,304.349,277.951706976744,27.6520547945205,82.172,2.97164173189339,36.984926432529,"ALLEGHENY RIVER AT NEW KENSINGTON, PA","3049625","USA","PENNSYLVANIA",40.56,-79.77,"NA1983"
"35",101135,1973-02-13,2000-06-27,226.291,323.045,343.455371428571,27.386301369863,96.754,3.53293417366947,42.7564507647233,"MONONGAHELA RIVER AT BRADDOCK, PA","3085000","USA","PENNSYLVANIA",40.39,-79.85,"NA1983"
"36",101138,1973-01-23,1994-10-29,946.307,617.157,793.094430463576,21.7780821917808,-329.15,-15.1138193483457,-34.7825811285344,"MUSKINGUM R AT MCCONNELSVILLE OH","3150000","USA","OH",39.64,-81.84,"NA1983"
"37",101143,1973-01-01,1998-09-08,263.32,328.904,239.345223140496,25.7013698630137,65.584,2.55177060014924,24.9065775482303,"NEW RIVER AT GLEN LYN, VA","3176500","USA","VIRGINIA",37.37,-80.86,"NA1983"
"38",101154,1974-02-15,2000-03-06,226.291,218.404,225.265122340426,26.0712328767123,-7.887,-0.302517339218159,-3.48533525416389,"KANAWHA RIVER AT WINFIELD, WV","3201300","USA","WEST VIRGINIA",38.52,-81.91,"NA1983"
"39",101174,1968-10-15,1993-05-12,781.732,617.157,519.391470238095,24.5890410958904,-164.575,-6.69302228412256,-21.0526113808824,"SOUTH HOGAN CREEK NEAR DILLSBORO, IND.","3276700","USA","IN",39.02,-85.03,"NA1983"
"40",101176,1973-02-07,1995-06-06,263.32,304.464,340.625366972477,22.3397260273973,41.144,1.84174147657591,15.625094941516,"KENTUCKY RIVER AT LOCK 2,AT LOCKPORT,KY.","3290500","USA","KY",38.43,-84.96,"NA1983"
"41",101215,1962-10-18,1995-08-22,20.572,13.989,14.5965581395349,32.8657534246575,-6.583,-0.200299683227743,-31.9998055609566,"CATALOOCHEE CREEK NEAR CATALOOCHEE N C","3460000","USA","NC",35.66,-83.07,"NA1983"
"42",101246,1963-08-10,1995-05-24,8.229,17.692,16.0528360655738,31.8082191780822,9.463,0.297501722652885,114.995746749301,"LITTLE R. AB TOWNSEND","3497300","USA","TN",35.66,-83.71,"NA1983"
"43",101334,1973-02-22,1994-05-11,259.206,230.405,306.759826086957,21.227397260274,-28.801,-1.35678433144037,-11.1112397089574,"ST. LOUIS RIVER AT SCANLON, MN","4024000","USA","MN",46.7,-92.41,"NA1983"
"44",101338,1974-10-03,1995-08-29,205.719,209.833,183.571432624113,20.9178082191781,4.114,0.196674525212836,1.9998152820109,"ONTONAGON R NR ROCKLAND, MICH","4040000","USA","MI",46.72,-89.2,"NA1983"
"45",101520,1973-10-23,1994-08-12,1193.17,493.726,503.829291139241,20.8164383561644,-699.444,-33.6005606738615,-58.6206491950015,"MANISTEE R AT MANISTEE, MICH.                  .","4126520","USA","MI",44.25,-86.31,"NA1983"
"46",101563,1973-05-08,1995-08-10,300.35,337.379,338.966142857143,22.2712328767123,37.029,1.66263808586542,12.3286166139504,"NIAGARA RIVER (LAKE ONTARIO) AT FORT NIAGARA NY","4219640","USA","NY",43.26,-79.06,"NA1983"
"47",101564,1974-05-16,1994-06-15,312.693,576.013,531.3978515625,20.0958904109589,263.32,13.1031765507839,84.2103916621095,"GENESEE R AT CHARLOTTE DOCKS AT ROCHESTER NY","4232006","USA","NY",43.22,-77.61,"NA1983"
"48",101567,1973-01-09,1994-06-23,45.258,49.373,50.3621173184358,21.4657534246575,4.11499999999999,0.191700701978302,9.09231517079852,"BLACK RIVER AT WATERTOWN NY","4260500","USA","NY",43.98,-75.92,"NA1983"
"49",101569,1974-01-22,1995-09-26,349.722,341.494,325.152214689266,21.6904109589041,-8.22799999999995,-0.379338133131234,-2.35272587941278,"ST. LAWRENCE R AT CORNWALL ONT NR MASSENA NY","4264331","USA","NY",45,-74.79,"NA1983"
"50",101575,1963-10-31,1992-08-02,197.49,160.4605,164.77119047619,28.7753424657534,-37.0295,-1.2868482814434,-18.750063294344,"SWIFTCURRENT CREEK AT MANY GLACIER MT.","5014500","USA","MT",48.79,-113.65,"NA1983"
"51",101587,1973-05-01,1996-09-05,1728.04,1604.608,1186.216342723,23.3643835616438,-123.432,-5.28291275797373,-7.14289021087475,"SHEYENNE RIVER NEAR KINDRED, ND","5059000","USA","NORTH DAKOTA",46.63,-97,"NA1983"
"52",101593,1973-04-30,1995-06-15,1645.752,1974.902,1395.14887412587,22.1397260273973,329.15,14.8669409726519,19.9999756950014,"RED RIVER OF THE NORTH AT HALSTAD, MN","5064500","USA","NORTH DAKOTA",47.35,-96.84,"NA1983"
"53",101594,1965-04-07,1995-09-07,378.523,2139.478,1748.24018796992,30.4383561643836,1760.955,57.8531570657066,465.21743724952,"BEAVER CR NR FINLEY ND","5064900","USA","ND",47.59,-97.7,"NA1983"
"54",101599,1973-01-26,1997-04-22,699.445,473.401,816.563291666667,24.2520547945205,-226.044,-9.32061229100768,-32.3176232584406,"RED LAKE RIVER AT CROOKSTON, MN","5079000","USA","MINNESOTA",47.77,-96.6,"NA1983"
"55",101604,1973-03-15,1994-04-05,864.02,1152.026,1032.452171875,21.0712328767123,288.006,13.6682082954102,33.3332561746256,"RED RIVER OF THE NORTH AT OSLO, MN","5083500","USA","MN",48.19,-97.14,"NA1983"
"56",101621,1977-07-30,2000-03-07,1522.321,1290.228,1239.7206875,22.6191780821918,-232.093,-10.260894500969,-15.2459960809842,"RED RIVER OF THE NORTH AT EMERSON, MAN","5102500","USA","MINNESOTA",49,-97.21,"NA1983"
"57",101622,1973-01-03,1995-06-13,1604.608,781.732,985.147146666667,22.4547945205479,-822.876,-36.6458931185944,-51.2820576738992,"ROSEAU RIVER BELOW STATE DITCH 51 NR CARIBOU, MN","5112000","USA","MINNESOTA",48.98,-96.46,"NA1983"
"58",101623,1973-01-12,1994-04-06,3990.948,1193.17,1976.2382012987,21.2438356164384,-2797.778,-131.698345370132,-70.1030933001382,"SOURIS RIVER NR WESTHOPE, ND","5124000","USA","ND",48.99,-100.95,"NA1983"
"59",101624,1966-07-21,1995-05-09,69.944,53.487,58.0748920863309,28.8191780821918,-16.457,-0.571043350128339,-23.5288230584468,"KAWISHIWI RIVER NEAR ELY, MN","5124480","USA","MN",47.92,-91.53,"NA1983"
"60",101647,1975-01-22,1998-08-05,534.869,584.324,520.455479041916,23.5506849315069,49.4549999999999,2.09993892508143,9.24618925381728,"MISSISSIPPI RIVER NEAR ROYALTON, MN","5267000","USA","MINNESOTA",45.86,-94.35,"NA1983"
"61",101708,1973-01-10,1998-09-03,1933.759,1489.241,1724.05241752577,25.6630136986301,-444.518,-17.3213483505925,-22.9872491866877,"MINNESOTA RIVER NEAR JORDAN, MN","5330000","USA","MINNESOTA",44.69,-93.64,"NA1983"
"62",101731,1974-10-02,1999-10-04,308.578,279.399,273.289201342282,25.0219178082192,-29.179,-1.16613763276032,-9.45595603056601,"ST. CROIX RIVER AT ST. CROIX FALLS, WI","5340500","USA","WISCONSIN",45.4,-92.64,"NA1983"
"63",101750,1967-08-21,1993-09-03,1028.595,1110.883,980.052871559633,26.0547945205479,82.288,3.15826708727655,8.00003888799771,"NORTH FORK WHITEWATER RIVER NEAR ELBA, MN","5376000","USA","MN",44.09,-92.06,"NA1983"
"64",101804,1977-11-09,1999-11-08,1069.739,1143.304,842.450866666667,22.0109589041096,73.5650000000001,3.34219878018422,6.87691109700591,"SKUNK RIVER AT AUGUSTA, IA","5474000","USA","IOWA",40.75,-91.27,"NA1983"
"65",101807,1973-01-09,1993-08-31,534.869,781.732,1008.54632369942,20.6547945205479,246.863,11.9518497148163,46.1539180621797,"DES MOINES RIVER AT ST. FRANCISVILLE, MO.","5490600","USA","MO",40.46,-91.56,"NA1983"
"66",101809,1973-01-10,1994-09-14,226.291,407.324,337.572823529412,21.6904109589041,181.033,8.34622268536062,80.0000883817739,"CUIVRE RIVER NEAR TROY, MO","5514500","USA","MO",39.01,-90.98,"NA1983"
"67",101844,1974-11-13,1997-01-28,946.307,946.307,1012.10978451178,22.2246575342466,0,0,0,"ILLINOIS RIVER AT MARSEILLES, IL","5543500","USA","ILLINOIS",41.32,-88.71,"NA1983"
"68",101887,1976-10-08,1998-09-22,1152.026,1363.012,1241.22615248227,21.9698630136986,210.986,9.60342810824292,18.314343599884,"SANGAMON RIVER NEAR OAKFORD, IL","5583000","USA","ILLINOIS",40.12,-89.98,"NA1983"
"69",101907,1974-10-22,1995-08-22,3620.654,3044.641,3879.51723611111,20.8465753424658,-576.013,-27.6310612432646,-15.9090871428201,"MUSSELSHELL RIVER AT MOSBY, MT.","6130500","USA","MT",46.99,-107.89,"NA1983"
"70",101909,1964-04-21,1995-08-08,946.307,864.02,1100.71220224719,31.3178082191781,-82.287,-2.62748272242149,-8.69559244515786,"ROCK CREEK BELOW HORSE CREEK, NEAR INT BOUNDARY","6169500","USA","MT",48.96,-106.83,"NA1983"
"71",101910,1973-04-27,1994-08-15,1069.739,1275.458,1444.62854385965,21.3150684931507,205.719,9.6513412596401,19.2307656353559,"MILK RIVER AT NASHUA MT","6174500","USA","MT",48.12,-106.36,"NA1983"
"72",101912,1973-01-23,1994-09-12,864.02,987.451,928.271815068493,21.6493150684932,123.431,5.70138129587446,14.2856646836879,"MISSOURI RIVER NEAR CULBERTSON, MT.","6185500","USA","MT",48.12,-104.47,"NA1983"
"73",101915,1973-01-01,1994-08-17,288.007,259.206,259.870239583333,21.6383561643836,-28.801,-1.33101608002026,-10.0001041641349,"YELLOWSTONE RIVER NEAR LIVINGSTON, MT","6192500","USA","MONTANA",45.59,-110.56,"NA1983"
"74",101918,1973-01-10,2001-09-25,699.445,666.047,489.938284210526,28.7260273972603,-33.398,-1.16263900810682,-4.77492869346411,"YELLOWSTONE RIVER AT BILLINGS MT","6214500","USA","MONTANA",45.79,-108.47,"NA1983"
"75",101920,1973-01-08,1995-08-08,740.588,316.807,507.934546511628,22.5945205479452,-423.781,-18.755919122105,-57.2222342246971,"WIND R AT RIVERTON, WY","6228000","USA","WY",43.01,-108.37,"NA1983"
"76",101932,1973-01-08,1994-09-21,2221.765,1728.04,1744.77990625,21.7150684931507,-493.725,-22.7365158970477,-22.2221972170774,"TONGUE RIVER AT MILES CITY, MT","6308500","USA","MONTANA",46.34,-105.8,"NA1983"
"77",101935,1974-10-23,2001-09-27,2180.621,2123.02,2382.80347474747,26.9479452054795,-57.6010000000001,-2.13749135827573,-2.64149524378606,"POWDER RIVER NEAR LOCATE, MT.","6326500","USA","MONTANA",46.44,-105.31,"NA1983"
"78",101939,1966-08-15,1995-01-25,905.164,1028.595,1013.62077682403,28.4657534246575,123.431,4.33612271414822,13.6363134194466,"BEAR DEN CREEK NR MANDAREE, ND","6332515","USA","ND",47.78,-102.76,"NA1983"
"79",101942,1973-04-18,1994-08-16,1769.183,1728.04,1654.51156451613,21.3424657534247,-41.143,-1.92775288831836,-2.32553670253445,"KNIFE RIVER AT HAZEN, ND","6340500","USA","ND",47.28,-101.62,"NA1983"
"80",101947,1964-12-31,1995-08-31,1357.745,1193.17,1217.27114225941,30.6849315068493,-164.575,-5.36338169642857,-12.121200961889,"CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY SD","6409000","USA","SD",44.01,-103.83,"NA1983"
"81",101949,1973-01-30,1994-08-31,7405.883,3126.928,4491.86849197861,21.5972602739726,-4278.955,-198.124898515793,-57.7777828788275,"BELLE FOURCHE RIVER NEAR ELM SPRINGS","6438000","USA","SD",44.36,-102.56,"NA1983"
"82",101950,1973-01-29,1995-08-28,3414.935,3538.366,3191.49273846154,22.5917808219178,123.431,5.46353565365026,3.61444654144222,"CHEYENNE RIVER AT CHERRY CREEK,SD","6439300","USA","SD",44.59,-101.49,"NA1983"
"83",101955,1973-03-26,1993-09-07,2180.621,1152.026,1663.13662676056,20.4657534246575,-1028.595,-50.2593273092369,-47.1698199733012,"JAMES R AT COLUMBIA SD","6471000","USA","SD",45.6,-98.31,"NA1983"
"84",101956,1973-01-31,1995-08-31,2098.333,1604.608,2610.62021910112,22.5945205479452,-493.725,-21.8515369225173,-23.5293921412855,"JAMES R NEAR SCOTLAND SD","6478500","USA","SD",43.18,-97.63,"NA1983"
"85",101958,1973-04-25,1994-09-08,1974.902,1686.896,1646.88199295775,21.386301369863,-288.006,-13.4668447348194,-14.583305905812,"BIG SIOUX R AT AKRON IA","6485500","USA","IA",42.83,-96.56,"NA1983"
"86",101961,1964-10-14,1995-09-01,53.487,61.716,60.9210392156863,30.9013698630137,8.229,0.266298874013654,15.3850468338101,"ENCAMPMENT RIV AB HOG PARK CR NR ENCAMPMENT WYO","6623800","USA","WY",41.02,-106.82,"NA1983"
"87",101962,1973-01-26,1994-08-22,658.301,493.726,538.942447236181,21.5835616438356,-164.575,-7.62501586697131,-24.9999620234513,"N PLATTE RIV AB SEMINOE RESERVOIR, NR SINCLAIR,","6630000","USA","WY",41.87,-107.05,"NA1983"
"88",101963,1973-01-12,1994-12-14,658.301,576.013,633.704967032967,21.9342465753425,-82.288,-3.75157631776168,-12.5000569648231,"NORTH PLATTE RIVER AT ALCOVA, WY","6642000","USA","WY",42.57,-106.69,"NA1983"
"89",101964,1973-01-19,1994-07-28,781.732,864.02,846.732550420168,21.5342465753425,82.288,3.821262086514,10.5263696509801,"NORTH PLATTE RIVER AT LISCO, NEBR.","6686000","USA","NE",41.5,-102.63,"NA1983"
"90",102036,1974-07-25,1994-10-18,279.778,288.007,269.934548523207,20.2465753424658,8.22899999999998,0.406439106901217,2.94126057088119,"CEDAR RIVER NEAR FULLERTON, NEBR.","6792000","USA","NEBRASKA",41.39,-98,"NA1983"
"91",102057,1973-01-16,1993-09-01,617.157,617.157,693.334397660819,20.6383561643836,0,0,0,"REPUBLICAN R AT CLAY CENTER, KS","6856600","USA","KS",39.35,-97.12,"NA1983"
"92",102058,1973-01-15,1994-08-24,781.732,987.451,845.546483221476,21.6191780821918,205.719,9.51557914079331,26.3157962063725,"SF SOLOMON R AT OSBORNE, KS","6874000","USA","KS",39.42,-98.69,"NA1983"
"93",102059,1973-01-31,1995-07-18,1522.321,905.164,1090.36921327014,22.4739726027397,-617.157,-27.4609661099598,-40.540529888243,"SMOKY HILL R AT ENTERPRISE, KS","6877600","USA","KS",38.9,-97.12,"NA1983"
"94",102085,1973-01-24,1994-02-28,411.438,534.869,711.585415300546,21.1095890410959,123.431,5.84715314730694,29.9999027800057,"MISSOURI RIVER AT HERMANN, MO","6934500","USA","MO",38.7,-91.43,"NA1983"
"95",102100,1973-07-13,1994-08-29,658.301,576.013,518.064218309859,21.1424657534247,-82.288,-3.8920720487236,-12.5000569648231,"MISSISSIPPI RIVER AT MEMPHIS, TENN.","7032000","USA","TN",35.12,-90.07,"NA1983"
"96",102110,1973-02-27,1994-07-27,493.726,403.209,422.481865497076,21.4246575342466,-90.517,-4.22489833759591,-18.3334481068447,"ST. FRANCIS RIVER AT PARKIN, ARK.","7047800","USA","AR",35.27,-90.55,"NA1983"
"97",102111,1973-02-26,1994-07-27,349.722,411.438,375.245401129944,21.427397260274,61.716,2.88023782125048,17.6471597440253,"ST. FRANCIS BAY AT RIVERFRONT, ARK.","7047900","USA","AR",35.25,-90.68,"NA1983"
"98",102170,1973-03-07,1995-08-22,7405.883,6994.445,6497.03526119403,22.4739726027397,-411.438,-18.3073107399732,-5.55555630570993,"ARKANSAS R NR COOLIDGE, KS","7137500","USA","KS",38.02,-102.01,"NA1983"
"99",102180,1973-01-16,1994-08-03,411.438,534.869,440.268258992806,21.558904109589,123.431,5.7252910153768,29.9999027800057,"NEOSHO R NR PARSONS, KS","7183500","USA","KS",37.31,-95.11,"NA1983"
"100",102192,1975-07-23,1995-08-09,576.013,1933.759,1813.5576962963,20.0602739726027,1357.746,67.6833228626058,235.714471721992,"CANADIAN RIVER NEAR SANCHEZ, NM","7221500","USA","NM",35.65,-104.37,"NA1983"
"101",102193,1973-01-08,1994-07-13,3044.641,1357.745,2764.93874311927,21.5232876712329,-1686.896,-78.3753869653768,-55.4054156138606,"CANADIAN RIVER ABOVE NM-TX STATE LINE, NM","7227140","USA","NM",35.39,-103.04,"NA1983"
"102",102194,1973-02-20,1994-08-01,1974.902,1728.04,1997.59375151515,21.4575342465753,-246.862,-11.5046769662921,-12.4999620234321,"CANADIAN RIVER NR CANADIAN, TX","7228000","USA","TX",35.93,-100.37,"NA1983"
"103",102198,1974-10-03,1995-08-14,2304.052,1234.314,1702.61948407643,20.8767123287671,-1069.738,-51.2407309711286,-46.4285528278008,"NORTH CANADIAN RIVER AT WOODWARD, OK","7237500","USA","OK",36.43,-99.27,"NA1983"
"104",102217,1973-01-16,1993-08-03,411.438,205.719,140.190853211009,20.558904109589,-205.719,-10.0063212953092,-50,"YAZOO RIVER AT REDWOOD, MS","7288800","USA","MS",32.48,-90.81,"NA1983"
"105",102220,1973-03-30,1994-08-26,403.209,576.013,486.150768211921,21.4219178082192,172.804,8.06669139276122,42.857178287191,"MISSISSIPPI RIVER AT VICKSBURG, MS","7289000","USA","MS",32.31,-90.9,"NA1983"
"106",102221,1973-01-16,1994-08-19,164.575,238.634,154.224572327044,21.6027397260274,74.059,3.42822257450856,45.0001519064256,"BIG BLACK RIVER NR BOVINA, MS","7290000","USA","MS",32.34,-90.69,"NA1983"
"107",102223,1973-01-03,1995-08-22,2756.635,3044.641,5672.34223837209,22.6465753424658,288.006,12.7174195499637,10.447737912346,"PDTF RED RIVER NR WAYSIDE, TX","7297910","USA","TX",34.83,-101.41,"NA1983"
"108",102224,1973-01-16,1995-08-14,12343.139,11931.701,12198.6499685039,22.5890410958904,-411.438,-18.2140533656762,-3.3333336033889,"PDTF RED RIVER NR CHILDRESS, TX","7299540","USA","TX",34.56,-100.19,"NA1983"
"109",102225,1973-01-17,1995-08-22,3497.223,3620.654,3313.56965363128,22.6082191780822,123.431,5.45956313620941,3.5294003270595,"SALT FORK RED RIVER NR WELLINGTON, TX","7300000","USA","TX",34.95,-100.22,"NA1983"
"110",102228,1973-01-22,1995-07-07,1563.464,4525.818,4125.88233870968,22.4684931506849,2962.354,131.844800634069,189.473758270098,"RED RIVER NR BURKBURNETT, TX","7308500","USA","TX",34.1,-98.53,"NA1983"
"111",102229,1965-02-04,1995-07-26,119.317,193.376,174.741927536232,30.4904109589041,74.059,2.42892757660167,62.0691100178516,"BLUE BEAVER CREEK NEAR CACHE, OK","7311200","USA","OK",34.62,-98.56,"NA1983"
"112",102230,1973-01-25,1994-11-15,946.307,534.869,2471.00834285714,21.8191780821918,-411.438,-18.8567139628327,-43.4782792476437,"RED RIVER NEAR GAINESVILLE, TX","7316000","USA","OK",33.72,-97.15,"NA1983"
"113",102235,1967-08-18,1995-09-06,69.944,78.173,50.2680735294118,28.0712328767123,8.229,0.293147081788015,11.7651263868237,"COSSATOT RIVER NEAR VANDERVOORT, ARK.","7340300","USA","AR",34.37,-94.23,"NA1983"
"114",102239,1974-07-16,1995-09-21,390.866,864.02,515.346593625498,21.1972602739726,473.154,22.3214695618457,121.05273930196,"RED RIVER AB SHREVEPORT","7344410","USA","LA",32.54,-93.76,"NA1983"
"115",102241,1973-01-31,1995-09-21,201.605,905.164,443.873367713004,22.6520547945205,703.559,31.0593898161587,348.978943974604,"RED R @ ALEXANDRIA, LA","7355500","USA","LA",31.31,-92.44,"NA1983"
"116",102243,1974-10-15,1995-07-07,78.173,61.716,61.0399635036496,20.7397260273973,-16.457,-0.793501321003963,-21.0520256354496,"OUACHITA RIVER AT CAMDEN, ARK","7362000","USA","AR",33.59,-92.81,"NA1983"
