"","STAT_ID","start_time","end_time","Ca_start","Ca_end","Ca_avg","duration","Ca_dif","Ca_slope","Ca_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"103",102194,1973-02-20,1994-08-01,2495.01,1472.056,2768.10015151515,21.4575342465753,-1022.954,-47.6734180286006,-40.999995992,"CANADIAN RIVER NR CANADIAN, TX","7228000","USA","TX",35.93,-100.37,"NA1983"
"104",102198,1974-10-03,1995-08-14,4491.018,1896.207,3631.67888461538,20.8767123287671,-2594.811,-124.292127952756,-57.7777911377777,"NORTH CANADIAN RIVER AT WOODWARD, OK","7237500","USA","OK",36.43,-99.27,"NA1983"
"105",102217,1973-01-16,1993-08-03,698.603,374.251,250.691394495413,20.558904109589,-324.352,-15.7767164179104,-46.4286583367091,"YAZOO RIVER AT REDWOOD, MS","7288800","USA","MS",32.48,-90.81,"NA1983"
"106",102220,1973-03-30,1994-08-26,848.303,1022.954,967.105437086093,21.4219178082192,174.651,8.15291149763397,20.5882803668029,"MISSISSIPPI RIVER AT VICKSBURG, MS","7289000","USA","MS",32.31,-90.9,"NA1983"
"107",102221,1973-01-16,1994-08-19,648.703,374.251,224.440968553459,21.6027397260274,-274.452,-12.7044996829423,-42.3078049585095,"BIG BLACK RIVER NR BOVINA, MS","7290000","USA","MS",32.34,-90.69,"NA1983"
"108",102223,1973-01-03,1995-08-22,8732.534,6736.526,13914.2229017341,22.6465753424658,-1996.008,-88.1372997822405,-22.8571454746125,"PDTF RED RIVER NR WAYSIDE, TX","7297910","USA","TX",34.83,-101.41,"NA1983"
"109",102224,1973-01-16,1995-08-14,29940.119,29940.119,31910.5871259843,22.5890410958904,0,0,0,"PDTF RED RIVER NR CHILDRESS, TX","7299540","USA","TX",34.56,-100.19,"NA1983"
"110",102225,1973-01-17,1995-08-22,8483.033,12225.549,10852.0386368715,22.6082191780822,3742.516,165.537850218129,44.1176640477528,"SALT FORK RED RIVER NR WELLINGTON, TX","7300000","USA","TX",34.95,-100.22,"NA1983"
"111",102228,1973-01-22,1995-07-07,3493.014,10229.541,8104.08709677419,22.4684931506849,6736.527,299.821040726741,192.857142857143,"RED RIVER NR BURKBURNETT, TX","7308500","USA","TX",34.1,-98.53,"NA1983"
"112",102229,1965-02-04,1995-07-26,239.521,523.952,387.919789855072,30.4904109589041,284.431,9.32853940156348,118.749921718764,"BLUE BEAVER CREEK NEAR CACHE, OK","7311200","USA","OK",34.62,-98.56,"NA1983"
"113",102230,1973-01-25,1994-11-15,2245.509,1272.455,4787.38934285714,21.8191780821918,-973.054,-44.5962719738825,-43.3333377866666,"RED RIVER NEAR GAINESVILLE, TX","7316000","USA","OK",33.72,-97.15,"NA1983"
"114",102235,1967-08-18,1995-09-06,274.451,199.601,105.267382352941,28.0712328767123,-74.85,-2.6664308022643,-27.272627900791,"COSSATOT RIVER NEAR VANDERVOORT, ARK.","7340300","USA","AR",34.37,-94.23,"NA1983"
"115",102239,1974-07-16,1995-09-21,1072.854,1896.207,1147.6051314741,21.1972602739726,823.353,38.8424253586662,76.7441795435353,"RED RIVER AB SHREVEPORT","7344410","USA","LA",32.54,-93.76,"NA1983"
