"","STAT_ID","start_time","end_time","Na_start","Na_end","Na_avg","duration","Na_dif","Na_slope","Na_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"25",101030,1966-12-16,1995-05-05,117.443,73.946,92.21484,28.4027397260274,-43.497,-1.53143677052185,-37.0366901390462,"CYPRESS CREEK NR JANICE, MS","2479155","USA","MS",31.02,-89.01,"NA1983"
"26",101033,1973-01-17,1994-08-08,191.389,326.232,330.329224637681,21.5698630136986,134.843,6.25145370252763,70.4549373265966,"PEARL RIVER NEAR BOGALUSA, LA","2489500","USA","LA",30.79,-89.82,"NA1983"
"27",101034,1973-01-17,1995-08-01,187.039,160.941,175.412211538462,22.5506849315069,-26.098,-1.15730409427773,-13.9532396986725,"BOGUE CHITTO NEAR BUSH, LA","2492000","USA","LA",30.62,-89.89,"NA1983"
"28",101135,1973-02-13,2000-06-27,521.971,1123.324,944.282712871287,27.386301369863,601.353,21.9581677671068,115.208124589297,"MONONGAHELA RIVER AT BRADDOCK, PA","3085000","USA","PENNSYLVANIA",40.39,-79.85,"NA1983"
"29",101138,1973-01-23,1994-10-29,1870.395,2392.365,1379.85669343066,21.7780821917808,521.97,23.9676751792678,27.9069394432727,"MUSKINGUM R AT MCCONNELSVILLE OH","3150000","USA","OH",39.64,-81.84,"NA1983"
"30",101143,1973-01-01,1998-09-08,108.744,239.541,152.664330578512,25.7013698630137,130.797,5.08910617204989,120.279739571838,"NEW RIVER AT GLEN LYN, VA","3176500","USA","VIRGINIA",37.37,-80.86,"NA1983"
"31",101154,1974-02-15,2000-03-06,521.971,483.91,597.309356382979,26.0712328767123,-38.061,-1.45988493064313,-7.29178440947868,"KANAWHA RIVER AT WINFIELD, WV","3201300","USA","WEST VIRGINIA",38.52,-81.91,"NA1983"
"32",101174,1968-10-15,1993-05-12,652.463,430.626,547.913869047619,24.5890410958904,-221.837,-9.02178328690808,-33.9999356285337,"SOUTH HOGAN CREEK NEAR DILLSBORO, IND.","3276700","USA","IN",39.02,-85.03,"NA1983"
"33",101176,1973-02-07,1995-06-06,269.685,213.138,412.867610091743,22.3397260273973,-56.547,-2.53123068432671,-20.967795761722,"KENTUCKY RIVER AT LOCK 2,AT LOCKPORT,KY.","3290500","USA","KY",38.43,-84.96,"NA1983"
"34",101215,1962-10-18,1995-08-22,52.197,56.547,48.9348313953488,32.8657534246575,4.34999999999999,0.132356618872957,8.33381228806252,"CATALOOCHEE CREEK NEAR CATALOOCHEE N C","3460000","USA","NC",35.66,-83.07,"NA1983"
"35",101246,1963-08-10,1995-05-24,47.847,39.148,42.0715081967213,31.8082191780822,-8.699,-0.273482773471146,-18.1808681840032,"LITTLE R. AB TOWNSEND","3497300","USA","TN",35.66,-83.71,"NA1983"
"36",101334,1973-02-22,1994-05-11,478.473,160.941,308.265260869565,21.227397260274,-317.532,-14.9585931853382,-66.3636192637829,"ST. LOUIS RIVER AT SCANLON, MN","4024000","USA","MN",46.7,-92.41,"NA1983"
"37",101338,1974-10-03,1995-08-29,108.744,113.094,102.296404255319,20.9178082191781,4.34999999999999,0.20795677799607,4.00022070183182,"ONTONAGON R NR ROCKLAND, MICH","4040000","USA","MI",46.72,-89.2,"NA1983"
"38",101563,1973-05-08,1995-08-10,478.473,382.778,434.335889705882,22.2712328767123,-95.695,-4.29679849920039,-20.0000835992836,"NIAGARA RIVER (LAKE ONTARIO) AT FORT NIAGARA NY","4219640","USA","NY",43.26,-79.06,"NA1983"
"39",101564,1974-05-16,1994-06-15,608.966,2261.873,2079.95851162791,20.0958904109589,1652.907,82.2509959100204,271.428454133728,"GENESEE R AT CHARLOTTE DOCKS AT ROCHESTER NY","4232006","USA","NY",43.22,-77.61,"NA1983"
"40",101567,1973-01-09,1994-06-23,126.143,178.34,148.863687150838,21.4657534246575,52.197,2.43164071474154,41.3792283360948,"BLACK RIVER AT WATERTOWN NY","4260500","USA","NY",43.98,-75.92,"NA1983"
"41",101569,1974-01-22,1995-09-26,565.468,521.971,537.698666666667,21.6904109589041,-43.497,-2.00535619552861,-7.69221246825637,"ST. LAWRENCE R AT CORNWALL ONT NR MASSENA NY","4264331","USA","NY",45,-74.79,"NA1983"
"42",101575,1963-10-31,1992-08-02,34.798,17.399,27.9627619047619,28.7753424657534,-17.399,-0.604649623916976,-50,"SWIFTCURRENT CREEK AT MANY GLACIER MT.","5014500","USA","MT",48.79,-113.65,"NA1983"
"43",101587,1973-05-01,1996-09-05,2696.848,2957.833,2774.3473286385,23.3643835616438,260.985,11.1702069652908,9.6774085895831,"SHEYENNE RIVER NEAR KINDRED, ND","5059000","USA","NORTH DAKOTA",46.63,-97,"NA1983"
"44",101593,1973-04-30,1995-06-15,1130.936,1739.902,1404.27133566434,22.1397260273973,608.966,27.5055797549808,53.8461946564616,"RED RIVER OF THE NORTH AT HALSTAD, MN","5064500","USA","NORTH DAKOTA",47.35,-96.84,"NA1983"
"45",101594,1965-04-07,1995-09-07,565.468,4784.731,3506.9165037594,30.4383561643836,4219.263,138.616651215121,746.154159032872,"BEAVER CR NR FINLEY ND","5064900","USA","ND",47.59,-97.7,"NA1983"
"46",101599,1973-01-26,1997-04-22,213.138,100.392,259.36784137931,24.2520547945205,-112.746,-4.64892566651604,-52.8981223432706,"RED LAKE RIVER AT CROOKSTON, MN","5079000","USA","MINNESOTA",47.77,-96.6,"NA1983"
"47",101604,1973-03-15,1994-04-05,1000.444,913.449,1102.52703125,21.0712328767123,-86.995,-4.12861461448446,-8.69563913622352,"RED RIVER OF THE NORTH AT OSLO, MN","5083500","USA","MN",48.19,-97.14,"NA1983"
"48",101621,1977-07-30,2000-03-07,6089.657,1570.61,1923.42101388889,22.6191780821918,-4519.047,-199.788293968023,-74.2085637992419,"RED RIVER OF THE NORTH AT EMERSON, MAN","5102500","USA","MINNESOTA",49,-97.21,"NA1983"
"49",101622,1973-01-03,1995-06-13,608.966,282.734,360.246726666667,22.4547945205479,-326.232,-14.5283894582723,-53.5714637598815,"ROSEAU RIVER BELOW STATE DITCH 51 NR CARIBOU, MN","5112000","USA","MINNESOTA",48.98,-96.46,"NA1983"
"50",101623,1973-01-12,1994-04-06,11309.363,3871.282,5576.21554248366,21.2438356164384,-7438.081,-350.128909595048,-65.7692303271192,"SOURIS RIVER NR WESTHOPE, ND","5124000","USA","ND",48.99,-100.95,"NA1983"
"51",101624,1966-07-21,1995-05-09,43.498,39.148,48.9987794117647,28.8191780821918,-4.34999999999999,-0.150941154102101,-10.0004597912548,"KAWISHIWI RIVER NEAR ELY, MN","5124480","USA","MN",47.92,-91.53,"NA1983"
"52",101647,1975-01-22,1998-08-05,230.537,232.625,238.702868263473,23.5506849315069,2.08799999999999,0.0886598417868774,0.905711447620119,"MISSISSIPPI RIVER NEAR ROYALTON, MN","5267000","USA","MINNESOTA",45.86,-94.35,"NA1983"
"53",101708,1973-01-10,1998-09-03,1174.434,901.095,1220.14959278351,25.6630136986301,-273.339,-10.6510873278531,-23.2741048028242,"MINNESOTA RIVER NEAR JORDAN, MN","5330000","USA","MINNESOTA",44.69,-93.64,"NA1983"
"54",101731,1974-10-02,1999-10-04,130.493,143.107,133.466832214765,25.0219178082192,12.614,0.504118033504873,9.6664188883695,"ST. CROIX RIVER AT ST. CROIX FALLS, WI","5340500","USA","WISCONSIN",45.4,-92.64,"NA1983"
"55",101750,1967-08-21,1993-09-03,117.443,291.434,239.595697247706,26.0547945205479,173.991,6.6778880126183,148.149314986845,"NORTH FORK WHITEWATER RIVER NEAR ELBA, MN","5376000","USA","MN",44.09,-92.06,"NA1983"
"56",101804,1977-11-09,1999-11-08,478.473,1080.131,543.216286666667,22.0109589041096,601.658,27.3344747323874,125.745444361542,"SKUNK RIVER AT AUGUSTA, IA","5474000","USA","IOWA",40.75,-91.27,"NA1983"
"57",101807,1973-01-09,1993-08-31,374.079,287.084,693.295728323699,20.6547945205479,-86.995,-4.21185502055976,-23.2557828693939,"DES MOINES RIVER AT ST. FRANCISVILLE, MO.","5490600","USA","MO",40.46,-91.56,"NA1983"
"58",101809,1973-01-10,1994-09-14,265.335,400.177,361.439058823529,21.6904109589041,134.842,6.21666414045725,50.8195300280777,"CUIVRE RIVER NEAR TROY, MO","5514500","USA","MO",39.01,-90.98,"NA1983"
"59",101844,1974-11-13,1997-01-28,1957.39,5219.706,2123.67645454545,22.2246575342466,3262.316,146.788133629191,166.666632607707,"ILLINOIS RIVER AT MARSEILLES, IL","5543500","USA","ILLINOIS",41.32,-88.71,"NA1983"
"60",101887,1976-10-08,1998-09-22,1870.395,2644.434,1513.93583274021,21.9698630136986,774.039,35.2318537224093,41.3837184124209,"SANGAMON RIVER NEAR OAKFORD, IL","5583000","USA","ILLINOIS",40.12,-89.98,"NA1983"
"61",101907,1974-10-22,1995-08-22,12614.29,9569.462,11675.4679305556,20.8465753424658,-3044.828,-146.058906558023,-24.1379261139549,"MUSSELSHELL RIVER AT MOSBY, MT.","6130500","USA","MT",46.99,-107.89,"NA1983"
"62",101909,1964-04-21,1995-08-08,4784.731,8699.511,9023.05392134832,31.3178082191781,3914.78,125.001723383781,81.8181837181652,"ROCK CREEK BELOW HORSE CREEK, NEAR INT BOUNDARY","6169500","USA","MT",48.96,-106.83,"NA1983"
"63",101910,1973-04-27,1994-08-15,7829.56,5654.682,7097.22333333333,21.3150684931507,-2174.878,-102.034764781491,-27.7777806160244,"MILK RIVER AT NASHUA MT","6174500","USA","MT",48.12,-106.36,"NA1983"
"64",101912,1973-01-23,1994-09-12,1913.892,2261.873,2377.46900684932,21.6493150684932,347.981,16.0735339154644,18.1818514315332,"MISSOURI RIVER NEAR CULBERTSON, MT.","6185500","USA","MT",48.12,-104.47,"NA1983"
"65",101915,1973-01-01,1994-08-17,826.453,695.961,708.349659685864,21.6383561643836,-130.492,-6.03058749050392,-15.7894036321485,"YELLOWSTONE RIVER NEAR LIVINGSTON, MT","6192500","USA","MONTANA",45.59,-110.56,"NA1983"
"66",101918,1973-01-10,2001-09-25,1348.424,1179.62,1002.41646315789,28.7260273972603,-168.804,-5.87634334763949,-12.5186143230913,"YELLOWSTONE RIVER AT BILLINGS MT","6214500","USA","MONTANA",45.79,-108.47,"NA1983"
"67",101920,1973-01-08,1995-08-08,1217.932,869.951,1236.82259302326,22.5945205479452,-347.981,-15.4011234388262,-28.5714637598815,"WIND R AT RIVERTON, WY","6228000","USA","WY",43.01,-108.37,"NA1983"
"68",101932,1973-01-08,1994-09-21,3349.312,4784.731,2783.8433125,21.7150684931507,1435.419,66.1024394398183,42.857130061338,"TONGUE RIVER AT MILES CITY, MT","6308500","USA","MONTANA",46.34,-105.8,"NA1983"
"69",101935,1974-10-23,2001-09-27,10874.388,20772.689,12086.5347070707,26.9479452054795,9898.301,367.311901687678,91.0239822231835,"POWDER RIVER NEAR LOCATE, MT.","6326500","USA","MONTANA",46.44,-105.31,"NA1983"
"70",101939,1966-08-15,1995-01-25,28708.383,26968.482,22505.4091201717,28.4657534246575,-1739.901,-61.122604908566,-6.06060257730295,"BEAR DEN CREEK NR MANDAREE, ND","6332515","USA","ND",47.78,-102.76,"NA1983"
"71",101942,1973-04-18,1994-08-16,9569.462,10874.388,11005.5821774194,21.3424657534247,1304.926,61.1422323491657,13.636356986422,"KNIFE RIVER AT HAZEN, ND","6340500","USA","ND",47.28,-101.62,"NA1983"
"72",101947,1964-12-31,1995-08-31,91.345,52.197,77.6404560669456,30.6849315068493,-39.148,-1.27580535714286,-42.8572992500958,"CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY SD","6409000","USA","SD",44.01,-103.83,"NA1983"
"73",101949,1973-01-30,1994-08-31,13919.217,4784.731,7824.44200534759,21.5972602739726,-9134.486,-422.946516554611,-65.6249988774512,"BELLE FOURCHE RIVER NEAR ELM SPRINGS","6438000","USA","SD",44.36,-102.56,"NA1983"
"74",101950,1973-01-29,1995-08-28,6524.633,7394.583,8961.83411794872,22.5917808219178,869.95,38.5073672083434,13.333316985032,"CHEYENNE RIVER AT CHERRY CREEK,SD","6439300","USA","SD",44.59,-101.49,"NA1983"
"75",101955,1973-03-26,1993-09-07,5219.706,2000.887,4398.39339160839,20.4657534246575,-3218.819,-157.278304551539,-61.6666724141168,"JAMES R AT COLUMBIA SD","6471000","USA","SD",45.6,-98.31,"NA1983"
"76",101956,1973-01-31,1995-08-31,4349.755,3131.824,4464.60826966292,22.5945205479452,-1217.931,-53.9038213895962,-27.9999908040798,"JAMES R NEAR SCOTLAND SD","6478500","USA","SD",43.18,-97.63,"NA1983"
"77",101958,1973-04-25,1994-09-08,1174.434,1087.439,2086.74913380282,21.386301369863,-86.9949999999999,-4.06779080194721,-7.40739794658532,"BIG SIOUX R AT AKRON IA","6485500","USA","IA",42.83,-96.56,"NA1983"
"78",101961,1964-10-14,1995-09-01,117.443,86.995,99.2767794117647,30.9013698630137,-30.448,-0.985328486567958,-25.925768245021,"ENCAMPMENT RIV AB HOG PARK CR NR ENCAMPMENT WYO","6623800","USA","WY",41.02,-106.82,"NA1983"
"79",101962,1973-01-26,1994-08-22,1348.424,1217.932,1140.4228241206,21.5835616438356,-130.492,-6.04589743589743,-9.67737150925821,"N PLATTE RIV AB SEMINOE RESERVOIR, NR SINCLAIR,","6630000","USA","WY",41.87,-107.05,"NA1983"
"80",101963,1973-01-12,1994-12-14,1130.936,1174.434,1380.21090659341,21.9342465753425,43.498,1.98310891831127,3.84619465646155,"NORTH PLATTE RIVER AT ALCOVA, WY","6642000","USA","WY",42.57,-106.69,"NA1983"
"81",101964,1973-01-19,1994-07-28,3610.297,3827.784,3794.87771304348,21.5342465753425,217.487,10.0995871501272,6.02407502762238,"NORTH PLATTE RIVER AT LISCO, NEBR.","6686000","USA","NE",41.5,-102.63,"NA1983"
"82",102036,1974-07-25,1994-10-18,391.478,356.68,383.78788185654,20.2465753424658,-34.798,-1.71871041948579,-8.8888775359024,"CEDAR RIVER NEAR FULLERTON, NEBR.","6792000","USA","NEBRASKA",41.39,-98,"NA1983"
"83",102057,1973-01-16,1993-09-01,2522.858,2261.873,3122.66633333333,20.6383561643836,-260.985,-12.6456292313819,-10.3448152848872,"REPUBLICAN R AT CLAY CENTER, KS","6856600","USA","KS",39.35,-97.12,"NA1983"
"84",102058,1973-01-15,1994-08-24,2609.853,3653.794,3475.71712751678,21.6191780821918,1043.941,48.2877284247877,39.9999923367331,"SF SOLOMON R AT OSBORNE, KS","6874000","USA","KS",39.42,-98.69,"NA1983"
"85",102059,1973-01-31,1995-07-18,8699.511,6524.633,10193.4050471698,22.4739726027397,-2174.878,-96.7731890771669,-25.0000028737247,"SMOKY HILL R AT ENTERPRISE, KS","6877600","USA","KS",38.9,-97.12,"NA1983"
"86",102085,1973-01-24,1994-02-28,608.966,1043.941,1764.62201639344,21.1095890410959,434.975,20.605564568462,71.4284541337283,"MISSOURI RIVER AT HERMANN, MO","6934500","USA","MO",38.7,-91.43,"NA1983"
"87",102100,1973-07-13,1994-08-29,782.956,1000.444,788.066153846154,21.1424657534247,217.488,10.2867850200855,27.777806160244,"MISSISSIPPI RIVER AT MEMPHIS, TENN.","7032000","USA","TN",35.12,-90.07,"NA1983"
"88",102110,1973-02-27,1994-07-27,369.729,269.685,354.339754385965,21.4246575342466,-100.044,-4.66957289002557,-27.0587376159295,"ST. FRANCIS RIVER AT PARKIN, ARK.","7047800","USA","AR",35.27,-90.55,"NA1983"
"89",102111,1973-02-26,1994-07-27,234.887,356.68,308.8815,21.427397260274,121.793,5.68398478455441,51.8517414756883,"ST. FRANCIS BAY AT RIVERFRONT, ARK.","7047900","USA","AR",35.25,-90.68,"NA1983"
"90",102170,1973-03-07,1995-08-22,25663.555,19138.924,21081.8133481481,22.4739726027397,-6524.631,-290.319433743752,-25.4237224733674,"ARKANSAS R NR COOLIDGE, KS","7137500","USA","KS",38.02,-102.01,"NA1983"
"91",102173,1973-01-05,1993-08-11,2957.833,6959.608,8650.87523469388,20.6109589041096,4001.775,194.157633258009,135.294149466856,"ARKANSAS RIVER AT RALSTON, OK","7152500","USA","OK",36.5,-96.72,"NA1983"
"92",102174,1973-01-04,1994-05-09,104394.125,73945.836,113059.78989049,21.3561643835616,-30448.289,-1425.73771456062,-29.1666691013503,"CIMARRON RIVER NEAR BUFFALO, OK","7157950","USA","OK",36.85,-99.31,"NA1983"
"93",102178,1973-01-05,1993-08-10,652.463,1913.892,1735.91742206235,20.6082191780822,1261.429,61.2099953469822,193.333415074878,"CANEY RIVER NEAR RAMONA, OK","7175500","USA","OK",36.5,-95.84,"NA1983"
"94",102180,1973-01-16,1994-08-03,652.463,608.966,638.499942028986,21.558904109589,-43.497,-2.01758863896302,-6.66658492512218,"NEOSHO R NR PARSONS, KS","7183500","USA","KS",37.31,-95.11,"NA1983"
"95",102192,1975-07-23,1995-08-09,782.956,3958.277,3469.17143703704,20.0602739726027,3175.321,158.289014613494,405.55548459939,"CANADIAN RIVER NEAR SANCHEZ, NM","7221500","USA","NM",35.65,-104.37,"NA1983"
"96",102193,1973-01-08,1994-07-13,56546.816,6959.608,50182.6066972477,21.5232876712329,-49587.208,-2303.88631873727,-87.6923079099626,"CANADIAN RIVER ABOVE NM-TX STATE LINE, NM","7227140","USA","NM",35.39,-103.04,"NA1983"
"97",102194,1973-02-20,1994-08-01,14789.167,18703.947,16794.6479627329,21.4575342465753,3914.78,182.44314351379,26.4705916161471,"CANADIAN RIVER NR CANADIAN, TX","7228000","USA","TX",35.93,-100.37,"NA1983"
"98",102195,1973-01-05,1995-08-15,2609.853,4349.755,5147.49346484375,22.6219178082192,1739.902,76.9122235678818,66.6666666666667,"CANADIAN RIVER AT CALVIN, OK","7231500","USA","OK",34.97,-96.24,"NA1983"
"99",102198,1974-10-03,1995-08-14,11309.363,6524.633,10157.3623018868,20.8767123287671,-4784.73,-229.189822834646,-42.3076878865768,"NORTH CANADIAN RIVER AT WOODWARD, OK","7237500","USA","OK",36.43,-99.27,"NA1983"
"100",102199,1973-01-05,1995-08-15,1348.424,2131.38,5951.47449171271,22.6219178082192,782.956,34.6105050260385,58.0645256981484,"NORTH CANADIAN RIVER NEAR WETUMKA, OK","7242000","USA","OK",35.26,-96.2,"NA1983"
"101",102200,1973-01-04,1993-08-11,1043.941,4175.765,3832.54326495726,20.613698630137,3131.824,151.929261031366,300.000095790854,"DEEP FORK NEAR BEGGS, OK","7243500","USA","OK",35.67,-96.06,"NA1983"
"102",102217,1973-01-16,1993-08-03,147.892,478.473,250.170816513761,20.558904109589,330.581,16.0796994936034,223.528656046304,"YAZOO RIVER AT REDWOOD, MS","7288800","USA","MS",32.48,-90.81,"NA1983"
"103",102220,1973-03-30,1994-08-26,521.971,913.449,787.420913907285,21.4219178082192,391.478,18.2746476531526,74.9999521046188,"MISSISSIPPI RIVER AT VICKSBURG, MS","7289000","USA","MS",32.31,-90.9,"NA1983"
"104",102221,1973-01-16,1994-08-19,160.941,478.473,425.592119496855,21.6027397260274,317.532,14.6986911857958,197.297146159152,"BIG BLACK RIVER NR BOVINA, MS","7290000","USA","MS",32.34,-90.69,"NA1983"
"105",102227,1973-01-05,1993-07-26,139192.172,36972.918,57299.2229122056,20.5671232876712,-102219.254,-4970.03166511256,-73.4375019307839,"NORTH FORK RED RIVER NEAR HEADRICK, OK","7305000","USA","OK",34.63,-99.09,"NA1983"
"106",102229,1965-02-04,1995-07-26,478.473,521.971,543.688581560284,30.4904109589041,43.498,1.42661245394914,9.09100409009494,"BLUE BEAVER CREEK NEAR CACHE, OK","7311200","USA","OK",34.62,-98.56,"NA1983"
"107",102231,1973-01-01,1995-08-24,3653.794,2087.883,2413.088825,22.6575342465753,-1565.911,-69.112154171705,-42.8571233079916,"WASHITA RIVER NEAR DICKSON, OK","7331000","USA","OK",34.23,-96.97,"NA1983"
"108",102235,1967-08-18,1995-09-06,100.044,86.995,82.7093235294118,28.0712328767123,-13.049,-0.464853113410111,-13.0432609651753,"COSSATOT RIVER NEAR VANDERVOORT, ARK.","7340300","USA","AR",34.37,-94.23,"NA1983"
"109",102239,1974-07-16,1995-09-21,1348.424,4784.731,2714.14367261905,21.1972602739726,3436.307,162.110902804705,254.838759915279,"RED RIVER AB SHREVEPORT","7344410","USA","LA",32.54,-93.76,"NA1983"
"110",102241,1973-01-31,1995-09-21,652.463,5219.706,2286.21954298643,22.6520547945205,4567.243,201.625991170779,700.000306530792,"RED R @ ALEXANDRIA, LA","7355500","USA","LA",31.31,-92.44,"NA1983"
"111",102243,1974-10-15,1995-07-07,165.291,204.438,234.596755555556,20.7397260273973,39.147,1.88753698811096,23.6836851371218,"OUACHITA RIVER AT CAMDEN, ARK","7362000","USA","AR",33.59,-92.81,"NA1983"
"112",102248,1973-02-19,2000-01-12,304.483,1674.351,884.341011111111,26.9123287671233,1369.868,50.9011320370559,449.899665991205,"TENSAS R @ TENDAL, LA","7369500","USA","LOUISIANA",32.43,-91.36,"NA1983"
"113",102250,1964-10-29,1995-08-29,208.788,178.34,182.486927966102,30.8520547945205,-30.448,-0.986903472160554,-14.583213594651,"BIG CREEK AT POLLOCK, LA.","7373000","USA","LA",31.53,-92.4,"NA1983"
"114",102251,1973-01-09,1995-08-07,478.473,913.449,803.480024271845,22.5890410958904,434.976,19.2560630685264,90.9092049081139,"MISSISSIPPI RIVER NEAR ST. FRANCISVILLE, LA","7373420","USA","LA",30.75,-91.39,"NA1983"
"115",102255,1974-03-19,2001-09-04,147.892,106.092,163.751384615385,27.4821917808219,-41.8,-1.52098494666534,-28.2638682281665,"TCHEFUNCTE RIVER NEAR COVINGTON, LA","7375050","USA","LOUISIANA",30.49,-90.16,"NA1983"
"116",102258,1973-01-17,1999-03-16,260.985,103.785,205.335564356436,26.1753424657534,-157.2,-6.00565208289722,-60.2333467440658,"TANGIPAHOA RIVER AT ROBERT, LA","7375500","USA","LOUISIANA",30.5,-90.36,"NA1983"
