"","STAT_ID","start_time","end_time","Ca_start","Ca_end","Ca_avg","duration","Ca_dif","Ca_slope","Ca_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"22",100604,1973-01-01,1994-04-26,109.78,127.245,135.698196261682,21.3287671232877,17.465,0.818847141939628,15.9090909090909,"PAMUNKEY RIVER NEAR HANOVER, VA","1673000","USA","VA",37.76,-77.33,"NA1983"
"23",100605,1979-04-10,1994-04-26,97.305,69.86,73.1442346938776,15.0547945205479,-27.445,-1.82300727934486,-28.2051282051282,"MATTAPONI RIVER NEAR BEULAHVILLE, VA","1674500","USA","VA",37.88,-77.16,"NA1983"
"24",100607,1967-10-24,1995-07-20,94.81,57.385,66.0927417218543,27.7561643835616,-37.425,-1.34834912644359,-39.4736842105263,"HOLIDAY CREEK NEAR ANDERSONVILLE, VA","2038850","USA","VA",37.41,-78.63,"NA1983"
"25",100608,1977-12-28,1994-04-29,139.721,137.226,146.75012173913,16.3452054794521,-2.495,-0.152644150184378,-1.78570150514239,"APPOMATTOX RIVER AT MATOACA, VA","2041650","USA","VA",37.22,-77.47,"NA1983"
"26",100615,1973-01-01,1993-08-18,94.81,119.76,189.455237569061,20.641095890411,24.95,1.20875365011946,26.3157894736842,"MEHERRIN RIVER AT EMPORIA, VA","2052000","USA","VA",36.69,-77.54,"NA1983"
"27",100620,1979-04-19,1996-12-26,122.255,144.711,136.704758241758,17.7013698630137,22.456,1.26860238353196,18.368164901231,"DAN RIVER AT RT 658 AT PACES, VA","2075500","USA","VIRGINIA",36.64,-79.08,"NA1983"
"28",100627,1976-10-05,1995-11-27,199.601,169.661,169.037223214286,19.1561643835616,-29.94,-1.56294336384439,-14.9999248500759,"ROANOKE RIVER AT ROANOKE RAPIDS, NC","2080500","USA","NORTH CAROLINA",36.46,-77.63,"NA1983"
"29",100633,1973-01-30,1997-02-19,127.245,102.295,148.393830687831,24.0712328767123,-24.95,-1.03650694286365,-19.6078431372549,"TAR RIVER AT TARBORO, NC","2083500","USA","NORTH CAROLINA",35.89,-77.53,"NA1983"
"30",100663,1973-01-29,1995-08-29,104.79,122.255,105.589222222222,22.5945205479452,17.465,0.772975021219837,16.6666666666667,"CAPE FEAR R AT LOCK # 1 NR KELLY, NC","2105769","USA","NC",34.4,-78.29,"NA1983"
"31",100664,1973-02-21,1992-09-08,97.305,92.315,104.019268292683,19.558904109589,-4.99000000000001,-0.255126768454966,-5.12820512820514,"YADKIN RIVER AT YADKIN COLLEGE N C","2116500","USA","NC",35.85,-80.38,"NA1983"
"32",100665,1973-02-21,1995-08-28,179.641,94.81,225.535789473684,22.5287671232877,-84.831,-3.76545238963882,-47.2225160180582,"ROCKY RIVER NEAR NORWOOD, N. C.","2126000","USA","NC",35.14,-80.17,"NA1983"
"33",100666,1973-01-19,1986-09-03,124.75,114.77,117.220660714286,13.6301369863014,-9.98,-0.732201005025126,-8,"PEE DEE R NR ROCKINGHAM, NC","2129000","USA","NC",34.94,-79.86,"NA1983"
"34",100668,1974-10-21,1994-09-27,74.85,109.78,74.5710683229814,19.9479452054795,34.93,1.75105754704024,46.6666666666667,"LYNCHES RIVER AT EFFINGHAM, S. C.","2132000","USA","SC",34.05,-79.75,"NA1983"
"35",100669,1970-08-04,1995-09-27,19.96,27.445,25.9422028301887,25.1643835616438,7.485,0.297444202504083,37.5,"SCAPE ORE SWAMP NEAR BISHOPVILLE, S. C.","2135300","USA","SC",34.15,-80.3,"NA1983"
"36",100670,1974-10-21,1993-09-16,132.236,274.451,111.394588235294,18.9178082191781,142.215,7.51751991310645,107.546356514111,"BLACK RIVER AT KINGSTREE, S.C.","2136000","USA","SC",33.66,-79.83,"NA1983"
"37",100679,1977-10-27,1997-09-09,82.335,94.486,92.9335789473684,19.8821917808219,12.151,0.611149924211107,14.7580008501852,"CONGAREE RIVER AT COLUMBIA, SC","2169500","USA","SOUTH CAROLINA",33.99,-81.05,"NA1983"
"38",100685,1973-01-18,1986-09-10,92.315,119.76,110.370511450382,13.6520547945205,27.445,2.01032008830022,29.7297297297297,"LK MARION-MOULTRIE DIV CANAL(UPPER)NR PINEVILLE,","2170500","USA","SC",33.38,-80.14,"NA1983"
"39",100687,1995-10-11,2007-07-23,16.218,24.701,18.8798684210526,11.7890410958904,8.483,0.719566581454799,52.3060796645702,"MCTIER CREEK (RD 209) NEAR MONETTA, SC","2172300","USA","SOUTH CAROLINA",33.75,-81.6,"NA1983"
"40",100694,1967-11-02,1993-09-28,29.94,10.479,15.524522875817,25.9232876712329,-19.461,-0.750714965123653,-65,"UPPER THREE RUNS NEAR NEW ELLENTON, SC","2197300","USA","SC",33.37,-81.62,"NA1983"
"41",100753,1973-01-23,2006-03-22,69.86,74.775,85.7175869565217,33.1808219178082,4.91500000000001,0.148127735116836,7.03549957056972,"ST. MARYS RIVER NEAR MACCLENNY, FL","2231000","USA","FLORIDA",30.35,-82.08,"NA1983"
"42",100760,1973-09-19,1995-09-06,798.403,698.603,1116.88375294118,21.9780821917808,-99.8000000000001,-4.54088755921217,-12.4999530312386,"ST. JOHNS RIVER NR DELAND, FLA.","2236000","USA","FL",29,-81.38,"NA1983"
"43",100775,1973-06-09,1993-09-08,1696.607,1047.904,1465.22977358491,20.2630136986301,-648.703,-32.0141421038399,-38.2353131868488,"TAMIAMI CANAL OUTLETS, 40-MILE BEND TO MONROE, F","2288900","USA","FL",25.85,-80.98,"NA1983"
"44",100784,1974-05-09,1994-07-12,1172.655,1896.207,1435.37536567164,20.1890410958904,723.552,35.8388492332745,61.7020351254205,"CALOOSAHATCHEE CANAL AT ORTONA LOCK NR LA BELLE","2292480","USA","FL",26.78,-81.3,"NA1983"
"45",100825,1978-01-10,1994-06-27,523.952,249.501,540.698254237288,16.4712328767123,-274.451,-16.6624442781104,-52.3809432925153,"AUCILLA RIVER NR SCANLON, FLA.","2326512","USA","FLORIDA",30.23,-83.91,"NA1983"
"46",100829,1964-04-28,1996-06-11,9.98,973.054,248.517816733068,32.1424657534247,963.074,29.9626670644391,9650.04008016032,"SOPCHOPPY RIVER NR SOPCHOPPY, FLA.","2327100","USA","FLORIDA",30.12,-84.49,"NA1983"
"47",100986,1974-11-13,1994-09-07,449.102,374.251,293.630374045802,19.8301369863014,-74.851,-3.7746083172147,-16.6668151110438,"CHOCTAWHATCHEE RIVER NR BRUCE, FLA.","2366500","USA","FL",30.45,-85.89,"NA1983"
"48",101016,1973-01-25,2001-09-24,249.501,807.009,597.743675925926,28.6821917808219,557.508,19.4374266883179,223.449204612406,"CAHABA RIVER AT CENTREVILLE AL","2424000","USA","ALABAMA",32.94,-87.13,"NA1983"
"49",101027,1978-02-13,1993-08-10,212.076,424.152,296.951935779816,15.4986301369863,212.076,13.6835319073714,100,"BLACK WARRIOR RIVER BELOW SELDEN DAM NR EUTAW, A","2466031","USA","AL",32.77,-87.84,"NA1983"
"50",101030,1966-12-16,1995-05-05,37.425,12.226,25.0166,28.4027397260274,-25.199,-0.887203144593421,-67.3319973279893,"CYPRESS CREEK NR JANICE, MS","2479155","USA","MS",31.02,-89.01,"NA1983"
"51",101031,1974-07-26,1993-08-18,47.405,22.455,27.3762959183673,19.0767123287671,-24.95,-1.30787735171621,-52.6315789473684,"ESCATAWPA RIVER NEAR AGRICOLA MS","2479560","USA","MS",30.8,-88.46,"NA1983"
"52",101033,1973-01-17,1994-08-08,99.8,102.295,93.7942285714286,21.5698630136986,2.495,0.1156706465134,2.5,"PEARL RIVER NEAR BOGALUSA, LA","2489500","USA","LA",30.79,-89.82,"NA1983"
"53",101034,1973-01-17,1995-08-01,77.345,47.405,53.1277151898734,22.5506849315069,-29.94,-1.32767585955534,-38.7096774193548,"BOGUE CHITTO NEAR BUSH, LA","2492000","USA","LA",30.62,-89.89,"NA1983"
"54",101097,1973-01-10,2000-08-29,424.152,668.139,607.90848372093,27.6520547945205,243.987,8.82346725453285,57.5234821479092,"ALLEGHENY RIVER AT NEW KENSINGTON, PA","3049625","USA","PENNSYLVANIA",40.56,-79.77,"NA1983"
"55",101135,1973-02-13,2000-06-27,598.802,730.414,809.0623,27.386301369863,131.612,4.80576030412165,21.9792185062842,"MONONGAHELA RIVER AT BRADDOCK, PA","3085000","USA","PENNSYLVANIA",40.39,-79.85,"NA1983"
"56",101136,1975-11-13,1992-09-03,1097.804,873.253,1045.96351111111,16.8191780821918,-224.551,-13.3508902101319,-20.4545620165348,"BEAVER RIVER AT BEAVER FALLS, PA.","3107500","USA","PA",40.76,-80.31,"NA1983"
"57",101137,1978-02-07,1995-08-15,673.653,1047.904,853.293373913044,17.5287671232877,374.251,21.3506744295092,55.5554565926375,"OHIO RIVER AT BENWOOD NEAR WHEELING, WV","3112510","USA","WV",40.01,-80.73,"NA1983"
"58",101138,1973-01-23,1994-10-29,2120.758,2994.012,1626.21762251656,21.7780821917808,873.254,40.0978374638319,41.176503872672,"MUSKINGUM R AT MCCONNELSVILLE OH","3150000","USA","OH",39.64,-81.84,"NA1983"
"59",101139,1978-01-18,1994-09-07,299.401,399.202,330.141106870229,16.6465753424658,99.801,5.99528719552337,33.3335560001469,"LITTLE KANAWHA RIVER AT PALESTINE, WV","3155000","USA","WV",39.05,-81.39,"NA1983"
"60",101143,1973-01-01,1998-09-08,474.052,434.905,377.099061983471,25.7013698630137,-39.147,-1.52314838503358,-8.25795482352148,"NEW RIVER AT GLEN LYN, VA","3176500","USA","VIRGINIA",37.37,-80.86,"NA1983"
"61",101154,1974-02-15,2000-03-06,424.152,361.003,385.398255319149,26.0712328767123,-63.149,-2.42217160571669,-14.888294762255,"KANAWHA RIVER AT WINFIELD, WV","3201300","USA","WEST VIRGINIA",38.52,-81.91,"NA1983"
"62",101155,1975-08-11,1994-09-09,673.653,723.553,603.929075342466,19.0931506849315,49.9,2.61350265461329,7.40737441976804,"GUYANDOTTE RIVER AT BRANCHLAND, WV","3204000","USA","WV",38.22,-82.2,"NA1983"
"63",101157,1974-10-23,1993-06-10,598.802,948.104,758.351723684211,18.6438356164384,349.302,18.7355224099927,58.3334725000919,"BIG SANDY R AT LOUISA, KY","3215000","USA","KY",38.17,-82.63,"NA1983"
"64",101158,1974-10-22,1986-08-19,823.353,723.553,813.373219047619,11.8328767123288,-99.8,-8.43412827043297,-12.1211679559071,"OHIO R AT GREENUP DAM NR GREENUP, KY","3216600","USA","KY",38.64,-82.86,"NA1983"
"65",101164,1974-10-17,1994-08-10,823.353,1222.555,934.543934782609,19.827397260274,399.202,20.1338579521901,48.484914732806,"LICKING RIVER AT BUTLER,KY.","3254000","USA","KY",38.78,-84.35,"NA1983"
"66",101172,1986-10-29,2000-09-13,2245.509,1799.776,1909.50454794521,13.8849315068493,-445.733,-32.1019228492502,-19.8499761078669,"WHITEWATER RIVER NEAR ALPINE, IN","3275000","USA","INDIANA",39.57,-85.15,"NA1983"
"67",101174,1968-10-15,1993-05-12,1896.207,1871.257,1713.98255357143,24.5890410958904,-24.95,-1.01467966573816,-1.31578461634199,"SOUTH HOGAN CREEK NEAR DILLSBORO, IND.","3276700","USA","IN",39.02,-85.03,"NA1983"
"68",101175,1974-10-30,1986-08-25,1272.455,998.004,907.650660194175,11.827397260274,-274.451,-23.2046826499884,-21.5686212871968,"OHIO R AT MARKLAND DAM NR WARSAW, KY","3277200","USA","KY",38.77,-84.96,"NA1983"
"69",101176,1973-02-07,1995-06-06,923.154,1172.655,944.654405529954,22.3397260273973,249.501,11.1684896983076,27.0270182439766,"KENTUCKY RIVER AT LOCK 2,AT LOCKPORT,KY.","3290500","USA","KY",38.43,-84.96,"NA1983"
"70",101177,1978-10-31,1992-06-04,1746.507,1397.205,1409.80911340206,13.6027397260274,-349.302,-25.6787975830816,-20.0000343542854,"SALT RIVER AT SHEPHERDSVILLE, KY.","3298500","USA","KY",37.98,-85.71,"NA1983"
"71",101178,1974-10-08,1994-08-11,1497.006,1072.854,1254.78951824818,19.8547945205479,-424.152,-21.3626990478819,-28.3333533733332,"ROLLING FORK NR LEBANON JUNCTION,KY.","3301630","USA","KY",37.82,-85.74,"NA1983"
"72",101179,1974-10-31,1986-08-13,1297.405,898.204,932.183152380952,11.7917808219178,-399.201,-33.8541740241636,-30.7691892662661,"OHIO R AT CANNELTON DAM, KY","3303280","USA","KY",37.89,-86.7,"NA1983"
"73",101181,1974-10-16,1986-08-14,823.353,1571.856,988.4775,11.8356164383562,748.503,63.2415729166667,90.9091240330697,"GREEN RIVER NR BEECH GROVE,KY.","3321230","USA","KY",37.58,-87.4,"NA1983"
"74",101203,1974-11-07,1986-12-02,1047.904,1397.205,1464.24306060606,12.0767123287671,349.301,28.9235174682396,33.3333015238037,"WABASH RIVER AT NEW HARMONY, IND.","3378500","USA","IN",38.13,-87.94,"NA1983"
"75",101207,1975-01-15,1994-07-14,723.553,449.102,582.738609589041,19.5068493150685,-274.451,-14.0694683988764,-37.9310154197412,"CUMBERLAND RIVER AT CARTHAGE, TENN.","3425000","USA","TN",36.24,-85.95,"NA1983"
"76",101208,1973-11-27,1986-08-13,573.852,748.503,701.344659340659,12.7178082191781,174.651,13.7327908229212,30.4348507977667,"CUMBERLAND RIVER NEAR GRAND RIVERS, KY.","3438220","USA","KY",37.02,-88.22,"NA1983"
"77",101215,1962-10-18,1995-08-22,34.93,29.94,28.5860233918129,32.8657534246575,-4.99,-0.151829776592197,-14.2857142857143,"CATALOOCHEE CREEK NEAR CATALOOCHEE N C","3460000","USA","NC",35.66,-83.07,"NA1983"
"78",101229,1974-11-25,1986-07-22,424.152,474.052,427.970602040816,11.6630136986301,49.9,4.27848249941274,11.7646504083442,"FRENCH BROAD RIVER NEAR KNOXVILLE, TENN.","3470500","USA","TN",35.95,-83.77,"NA1983"
"79",101246,1963-08-10,1995-05-24,44.91,37.425,38.5538852459016,31.8082191780822,-7.485,-0.2353165374677,-16.6666666666667,"LITTLE R. AB TOWNSEND","3497300","USA","TN",35.66,-83.71,"NA1983"
"80",101283,1974-11-27,1986-07-24,499.002,573.852,482.453510204082,11.6630136986301,74.85,6.4177237491191,14.9999398800005,"TENNESSEE RIVER AT SOUTH PITTSBURG, TN","3571850","USA","TN",35.01,-85.69,"NA1983"
"81",101333,1974-09-23,1993-07-20,274.451,237.026,256.547064814815,18.8356164383562,-37.425,-1.98692727272727,-13.6363139503955,"BAPTISM RIVER NEAR BEAVER BAY, MN","4014500","USA","MN",47.33,-91.2,"NA1983"
"82",101334,1973-02-22,1994-05-11,424.152,274.451,403.142898550725,21.227397260274,-149.701,-7.05225413009809,-35.2941869895698,"ST. LOUIS RIVER AT SCANLON, MN","4024000","USA","MN",46.7,-92.41,"NA1983"
"83",101335,1974-08-08,1986-08-20,449.102,573.852,639.028081632653,12.041095890411,124.75,10.3603526734926,27.7776540741302,"NEMADJI RIVER NEAR SOUTH SUPERIOR, WI","4024430","USA","WI",46.63,-92.09,"NA1983"
"84",101336,1974-10-03,1993-09-02,449.102,499.002,420.95808,18.9287671232877,49.9,2.63619916051527,11.1110616296521,"BAD RIVER NEAR ODANAH, WI","4027000","USA","WI",46.48,-90.69,"NA1983"
"85",101338,1974-10-03,1995-08-29,499.002,523.952,427.442971631206,20.9178082191781,24.95,1.19276358873608,4.99997996000016,"ONTONAGON R NR ROCKLAND, MICH","4040000","USA","MI",46.72,-89.2,"NA1983"
"86",101340,1974-10-22,1993-07-15,424.152,499.002,473.263992481203,18.7424657534247,74.85,3.99360473614969,17.6469756125163,"TAHQUAMENON RIVER NEAR PARADISE, MI","4045500","USA","MI",46.57,-85.26,"NA1983"
"87",101350,1974-12-06,1994-09-08,623.753,573.852,526.833374193548,19.7698630136986,-49.9010000000001,-2.52409437361419,-8.00012184310136,"ESCANABA RIVER AT CORNELL, MICH.               .","4059000","USA","MI",45.9,-87.21,"NA1983"
"88",101352,1974-12-03,1993-07-26,998.004,1222.555,957.316046153846,18.6575342465753,224.551,12.035406020558,22.5000100199999,"FORD RIVER NR HYDE, MICH.","4059500","USA","MI",45.75,-87.2,"NA1983"
"89",101372,1977-12-07,1995-07-12,673.653,1022.954,605.85904040404,17.6054794520548,349.301,19.8404707438531,51.8517693827534,"MENOMINEE RIVER NEAR MC ALLISTER, WI","4067500","USA","WISCONSIN",45.32,-87.66,"NA1983"
"90",101398,1993-04-07,2004-08-11,1621.756,2053.393,1972.18243333333,11.3534246575342,431.637,38.0182203185328,26.6154094697353,"DUCK CREEK AT SEMINARY ROAD NEAR ONEIDA, WI","4072050","USA","WISCONSIN",44.46,-88.21,"NA1983"
"91",101456,1974-10-16,1994-08-24,1072.854,723.553,946.476543478261,19.8684931506849,-349.301,-17.5806487865416,-32.5581113553196,"FOX RIVER AT WRIGHTSTOWN, WI","4085000","USA","WI",44.32,-88.16,"NA1983"
"92",101479,1979-03-29,1994-08-30,998.004,1472.056,1600.81060493827,15.4328767123288,474.052,30.7170211255104,47.5000100199999,"MANITOWOC RIVER AT MANITOWOC, WI","4085427","USA","WI",44.1,-87.71,"NA1983"
"93",101515,1979-02-12,1995-09-22,1946.108,1671.657,1741.1777184466,16.6191780821918,-274.451,-16.5141139136169,-14.1025575147936,"ST. JOSEPH RIVER AT NILES, MICH.               .","4101500","USA","MI",41.82,-86.25,"NA1983"
"94",101518,1979-02-14,1994-07-15,2195.609,1497.006,1751.9084742268,15.4246575342466,-698.603,-45.2913134991119,-31.818188028925,"GRAND RIVER AT EASTMANVILLE, MICH.             .","4119300","USA","MI",43.01,-85.95,"NA1983"
"95",101520,1973-10-23,1994-08-12,798.403,1521.956,1341.10746496815,20.8164383561644,723.553,34.7587319031324,90.625035226571,"MANISTEE R AT MANISTEE, MICH.                  .","4126520","USA","MI",44.25,-86.31,"NA1983"
"96",101522,1979-10-04,1993-08-12,1072.854,1247.505,1274.0646344086,13.8657534246575,174.651,12.5958535862478,16.2791022823236,"THUNDER BAY RIVER NEAR ALPENA, MICH.           .","4135000","USA","MI",45.09,-83.49,"NA1983"
"97",101524,1978-01-12,1994-08-16,1147.704,1022.954,1066.28828947368,16.6027397260274,-124.75,-7.5138201320132,-10.8695273345741,"AU SABLE R NEAR AU SABLE, MI","4137500","USA","MI",44.43,-83.44,"NA1983"
"98",101525,1974-10-11,1992-08-12,1472.056,1521.956,1424.07481538462,17.8493150684932,49.8999999999999,2.79562547966231,3.38981669175628,"RIFLE RIVER NEAR STERLING, MICH.","4142000","USA","MI",44.07,-84.02,"NA1983"
"99",101527,1974-10-18,1994-08-24,2420.16,1571.856,1772.03276153846,19.8630136986301,-848.304,-42.7077186206896,-35.0515668385561,"SAGINAW RIVER AT SAGINAW, MICH.","4157000","USA","MI",43.41,-83.96,"NA1983"
"100",101528,1978-01-10,1993-08-31,3493.014,2020.958,2682.70276136364,15.6493150684932,-1472.056,-94.0652030812325,-42.1428600057143,"PIGEON R NEAR CASEVILLE, MI","4159010","USA","MI",43.93,-83.24,"NA1983"
"101",101550,1978-01-19,1994-08-25,2744.511,1971.058,2210.16290625,16.6082191780822,-773.453,-46.5704957109865,-28.1818145381818,"RIVER RAISIN NEAR MONROE, MI","4176500","USA","MI",41.96,-83.53,"NA1983"
"102",101554,1996-03-08,2006-11-07,1896.208,2267.964,1716.96252542373,10.6739726027397,371.756,34.8282700205339,19.60523318117,"AUGLAIZE RIVER NEAR FORT JENNINGS OH","4186500","USA","OHIO",40.94,-84.26,"NA1983"
"103",101563,1973-05-08,1995-08-10,998.004,773.453,901.388716312057,22.2712328767123,-224.551,-10.0825581252307,-22.5000100199999,"NIAGARA RIVER (LAKE ONTARIO) AT FORT NIAGARA NY","4219640","USA","NY",43.26,-79.06,"NA1983"
"104",101564,1974-05-16,1994-06-15,898.204,1671.657,1554.64253488372,20.0958904109589,773.453,38.4881179277437,86.1110616296521,"GENESEE R AT CHARLOTTE DOCKS AT ROCHESTER NY","4232006","USA","NY",43.22,-77.61,"NA1983"
"105",101565,1974-09-26,1994-06-14,2495.01,1497.006,2125.78569402985,19.7287671232877,-998.004,-50.5862324677128,-40,"OSWEGO RIVER AT LOCK 7, OSWEGO NY","4249000","USA","NY",43.45,-76.5,"NA1983"
"106",101566,1978-01-24,1992-08-12,1297.405,1272.455,1221.82809708738,14.558904109589,-24.95,-1.71372788859616,-1.92306951183324,"SANDY CREEK NEAR ADAMS NY","4250750","USA","NY",43.81,-76.07,"NA1983"
"107",101567,1973-01-09,1994-06-23,324.351,324.351,313.715983240223,21.4657534246575,0,0,0,"BLACK RIVER AT WATERTOWN NY","4260500","USA","NY",43.98,-75.92,"NA1983"
"108",101568,1978-02-09,1989-06-21,374.251,399.202,295.842014705882,11.3698630136986,24.951,2.19448554216868,6.66691605366453,"OSWEGATCHIE RIVER NEAR HEUVELTON NY","4263000","USA","NY",44.59,-75.37,"NA1983"
"109",101569,1974-01-22,1995-09-26,948.104,798.403,935.840305084746,21.6904109589041,-149.701,-6.90171340154099,-15.7895125429278,"ST. LAWRENCE R AT CORNWALL ONT NR MASSENA NY","4264331","USA","NY",45,-74.79,"NA1983"
"110",101570,1979-04-11,1994-06-21,114.77,114.77,157.885548780488,15.2054794520548,0,0,0,"RAQUETTE RIVER AT RAYMONDVILLE NY","4268000","USA","NY",44.83,-74.97,"NA1983"
"111",101571,1974-10-15,1992-07-21,174.651,199.601,204.511761904762,17.7780821917808,24.95,1.40341346894745,14.2856324899371,"ST. REGIS RIVER AT BRASHER CENTER NY","4269000","USA","NY",44.86,-74.77,"NA1983"
"112",101575,1963-10-31,1992-08-02,324.351,336.826,325.539095238095,28.7753424657534,12.475,0.433530895934496,3.84614198815481,"SWIFTCURRENT CREEK AT MANY GLACIER MT.","5014500","USA","MT",48.79,-113.65,"NA1983"
"113",101576,1977-12-28,1993-08-10,673.653,673.653,642.805318181818,15.627397260274,0,0,0,"ST MARY RIVER AT INTERNATIONAL BOUNDARY","5020500","USA","MT",49,-113.31,"NA1983"
"114",101584,1973-01-09,1986-09-16,1072.854,1322.355,1248.94088489209,13.6931506849315,249.501,18.2208613445378,23.2558204564647,"RED RIVER OF THE NORTH BELOW FARGO, ND","5054020","USA","ND",46.93,-96.78,"NA1983"
"115",101587,1973-05-01,1996-09-05,2245.509,2170.659,1802.96669483568,23.3643835616438,-74.8499999999999,-3.20359404315197,-3.33331997333344,"SHEYENNE RIVER NEAR KINDRED, ND","5059000","USA","NORTH DAKOTA",46.63,-97,"NA1983"
