"","STAT_ID","start_time","end_time","K_start","K_end","K_avg","duration","K_dif","K_slope","K_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"32",101033,1973-01-17,1994-08-08,33.25,46.038,49.4422949640288,21.5698630136986,12.788,0.592864219484313,38.4601503759398,"PEARL RIVER NEAR BOGALUSA, LA","2489500","USA","LA",30.79,-89.82,"NA1983"
"33",101034,1973-01-17,1995-08-01,33.25,33.25,38.5431202531646,22.5506849315069,0,0,0,"BOGUE CHITTO NEAR BUSH, LA","2492000","USA","LA",30.62,-89.89,"NA1983"
"34",101097,1973-01-10,2000-08-29,NA,46.55,46.1338916256158,27.6520547945205,NA,NA,NA,"ALLEGHENY RIVER AT NEW KENSINGTON, PA","3049625","USA","PENNSYLVANIA",40.56,-79.77,"NA1983"
"35",101135,1973-02-13,2000-06-27,69.057,45.271,54.4278564356436,27.386301369863,-23.786,-0.868536414565826,-34.4440100207075,"MONONGAHELA RIVER AT BRADDOCK, PA","3085000","USA","PENNSYLVANIA",40.39,-79.85,"NA1983"
"36",101138,1973-01-23,1994-10-29,109.98,104.865,102.979094890511,21.7780821917808,-5.11500000000001,-0.234869165932822,-4.65084560829242,"MUSKINGUM R AT MCCONNELSVILLE OH","3150000","USA","OH",39.64,-81.84,"NA1983"
"37",101143,1973-01-01,1998-09-08,33.25,45.782,39.668194214876,25.7013698630137,12.532,0.487600469033152,37.6902255639098,"NEW RIVER AT GLEN LYN, VA","3176500","USA","VIRGINIA",37.37,-80.86,"NA1983"
"38",101154,1974-02-15,2000-03-06,43.48,33.506,49.5631117021277,26.0712328767123,-9.974,-0.382567255149222,-22.9392824287028,"KANAWHA RIVER AT WINFIELD, WV","3201300","USA","WEST VIRGINIA",38.52,-81.91,"NA1983"
"39",101174,1968-10-15,1993-05-12,81.846,76.73,88.7879583333333,24.5890410958904,-5.116,-0.208060167130919,-6.25076362925494,"SOUTH HOGAN CREEK NEAR DILLSBORO, IND.","3276700","USA","IN",39.02,-85.03,"NA1983"
"40",101176,1973-02-07,1995-06-06,46.038,56.269,63.0107834101383,22.3397260273973,10.231,0.457973387294579,22.2229462617838,"KENTUCKY RIVER AT LOCK 2,AT LOCKPORT,KY.","3290500","USA","KY",38.43,-84.96,"NA1983"
"41",101215,1962-10-18,1995-08-22,15.346,17.904,14.8524035087719,32.8657534246575,2.558,0.0778317772590864,16.6688387853512,"CATALOOCHEE CREEK NEAR CATALOOCHEE N C","3460000","USA","NC",35.66,-83.07,"NA1983"
"42",101246,1963-08-10,1995-05-24,10.231,12.788,12.9559836065574,31.8082191780822,2.557,0.0803880275624462,24.9926693382856,"LITTLE R. AB TOWNSEND","3497300","USA","TN",35.66,-83.71,"NA1983"
"43",101334,1973-02-22,1994-05-11,40.923,28.134,35.0660362318841,21.227397260274,-12.789,-0.602476122870418,-31.2513745326589,"ST. LOUIS RIVER AT SCANLON, MN","4024000","USA","MN",46.7,-92.41,"NA1983"
"44",101338,1974-10-03,1995-08-29,33.25,23.019,26.3748581560284,20.9178082191781,-10.231,-0.489104780615586,-30.7699248120301,"ONTONAGON R NR ROCKLAND, MICH","4040000","USA","MI",46.72,-89.2,"NA1983"
"45",101520,1973-10-23,1994-08-12,NA,35.807,34.1842243589744,20.8164383561644,NA,NA,NA,"MANISTEE R AT MANISTEE, MICH.                  .","4126520","USA","MI",44.25,-86.31,"NA1983"
"46",101563,1973-05-08,1995-08-10,30.692,35.807,34.8600074074074,22.2712328767123,5.115,0.229668470906631,16.6655806073244,"NIAGARA RIVER (LAKE ONTARIO) AT FORT NIAGARA NY","4219640","USA","NY",43.26,-79.06,"NA1983"
"47",101564,1974-05-16,1994-06-15,48.596,71.615,79.0302790697674,20.0958904109589,23.019,1.14545807770961,47.3680961396,"GENESEE R AT CHARLOTTE DOCKS AT ROCHESTER NY","4232006","USA","NY",43.22,-77.61,"NA1983"
"48",101567,1973-01-09,1994-06-23,12.788,23.019,19.7126368715084,21.4657534246575,10.231,0.47661965539247,80.004691898655,"BLACK RIVER AT WATERTOWN NY","4260500","USA","NY",43.98,-75.92,"NA1983"
"49",101569,1974-01-22,1995-09-26,38.365,33.25,37.4834858757062,21.6904109589041,-5.115,-0.235818491852975,-13.3324644858595,"ST. LAWRENCE R AT CORNWALL ONT NR MASSENA NY","4264331","USA","NY",45,-74.79,"NA1983"
"50",101575,1963-10-31,1992-08-02,0,2.941,10.023619047619,28.7753424657534,2.941,0.1022055603161,Inf,"SWIFTCURRENT CREEK AT MANY GLACIER MT.","5014500","USA","MT",48.79,-113.65,"NA1983"
"51",101587,1973-05-01,1996-09-05,199.499,242.979,230.576891509434,23.3643835616438,43.48,1.8609521575985,21.7945954616314,"SHEYENNE RIVER NEAR KINDRED, ND","5059000","USA","NORTH DAKOTA",46.63,-97,"NA1983"
"52",101593,1973-04-30,1995-06-15,166.249,214.845,191.53948951049,22.1397260273973,48.596,2.19496844449944,29.2308525164061,"RED RIVER OF THE NORTH AT HALSTAD, MN","5064500","USA","NORTH DAKOTA",47.35,-96.84,"NA1983"
"53",101594,1965-04-07,1995-09-07,204.614,281.344,258.540038167939,30.4383561643836,76.73,2.52083258325833,37.4998778187221,"BEAVER CR NR FINLEY ND","5064900","USA","ND",47.59,-97.7,"NA1983"
"54",101599,1973-01-26,1997-04-22,81.846,107.167,87.8562013888889,24.2520547945205,25.321,1.04407647989155,30.9373701830267,"RED LAKE RIVER AT CROOKSTON, MN","5079000","USA","MINNESOTA",47.77,-96.6,"NA1983"
"55",101604,1973-03-15,1994-04-05,184.153,2174.024,173.56221875,21.0712328767123,1989.871,94.4354329736055,1080.55312701938,"RED RIVER OF THE NORTH AT OSLO, MN","5083500","USA","MN",48.19,-97.14,"NA1983"
"56",101621,1977-07-30,2000-03-07,225.075,279.298,179.690916666667,22.6191780821918,54.223,2.39721354166667,24.0910807508608,"RED RIVER OF THE NORTH AT EMERSON, MAN","5102500","USA","MINNESOTA",49,-97.21,"NA1983"
"57",101622,1973-01-03,1995-06-13,63.942,35.807,69.64552,22.4547945205479,-28.135,-1.25296181063934,-44.000813236996,"ROSEAU RIVER BELOW STATE DITCH 51 NR CARIBOU, MN","5112000","USA","MINNESOTA",48.98,-96.46,"NA1983"
"58",101623,1973-01-12,1994-04-06,818.456,460.382,383.583153333333,21.2438356164384,-358.074,-16.8554307454217,-43.749938909361,"SOURIS RIVER NR WESTHOPE, ND","5124000","USA","ND",48.99,-100.95,"NA1983"
"59",101624,1966-07-21,1995-05-09,10.231,7.673,10.0144338235294,28.8191780821918,-2.558,-0.0887603384352125,-25.0024435539048,"KAWISHIWI RIVER NEAR ELY, MN","5124480","USA","MN",47.92,-91.53,"NA1983"
"60",101647,1975-01-22,1998-08-05,46.038,35.04,44.975245508982,23.5506849315069,-10.998,-0.46699278734295,-23.888961292845,"MISSISSIPPI RIVER NEAR ROYALTON, MN","5267000","USA","MINNESOTA",45.86,-94.35,"NA1983"
"61",101708,1973-01-10,1998-09-03,153.461,116.886,129.140226804124,25.6630136986301,-36.575,-1.42520283975659,-23.8334169593578,"MINNESOTA RIVER NEAR JORDAN, MN","5330000","USA","MINNESOTA",44.69,-93.64,"NA1983"
"62",101731,1974-10-02,1999-10-04,23.019,23.531,28.0863087248322,25.0219178082192,0.512,0.0204620606591482,2.22424953299448,"ST. CROIX RIVER AT ST. CROIX FALLS, WI","5340500","USA","WISCONSIN",45.4,-92.64,"NA1983"
"63",101750,1967-08-21,1993-09-03,30.692,51.154,65.9011788990826,26.0547945205479,20.462,0.785344900105153,66.6688387853512,"NORTH FORK WHITEWATER RIVER NEAR ELBA, MN","5376000","USA","MN",44.09,-92.06,"NA1983"
"64",101791,1974-02-21,1995-08-30,NA,132.999,96.3992112676056,21.5342465753425,NA,NA,NA,"Cedar River at Cedar Falls, IA","5463050","USA","IA",42.53,-92.44,"NA1983"
"65",101804,1977-11-09,1999-11-08,81.846,94.122,95.9283087248322,22.0109589041096,12.276,0.557722180731889,14.9989003738729,"SKUNK RIVER AT AUGUSTA, IA","5474000","USA","IOWA",40.75,-91.27,"NA1983"
"66",101807,1973-01-09,1993-08-31,161.134,76.73,105.042115606936,20.6547945205479,-84.404,-4.08641199098024,-52.38124790547,"DES MOINES RIVER AT ST. FRANCISVILLE, MO.","5490600","USA","MO",40.46,-91.56,"NA1983"
"67",101809,1973-01-10,1994-09-14,109.98,117.653,114.15144047619,21.6904109589041,7.673,0.353750789440445,6.97672304055283,"CUIVRE RIVER NEAR TROY, MO","5514500","USA","MO",39.01,-90.98,"NA1983"
"68",101844,1974-11-13,1997-01-28,158.576,143.23,109.789281355932,22.2246575342466,-15.346,-0.69049432938856,-9.67737867016447,"ILLINOIS RIVER AT MARSEILLES, IL","5543500","USA","ILLINOIS",41.32,-88.71,"NA1983"
"69",101887,1976-10-08,1998-09-22,109.98,133.255,81.4415053380783,21.9698630136986,23.275,1.05940578625764,21.1629387161302,"SANGAMON RIVER NEAR OAKFORD, IL","5583000","USA","ILLINOIS",40.12,-89.98,"NA1983"
"70",101907,1974-10-22,1995-08-22,143.23,104.865,140.014951388889,20.8465753424658,-38.365,-1.84035024313313,-26.785589611115,"MUSSELSHELL RIVER AT MOSBY, MT.","6130500","USA","MT",46.99,-107.89,"NA1983"
"71",101909,1964-04-21,1995-08-08,179.037,222.518,209.959314606742,31.3178082191781,43.481,1.38837940687604,24.2860414327765,"ROCK CREEK BELOW HORSE CREEK, NEAR INT BOUNDARY","6169500","USA","MT",48.96,-106.83,"NA1983"
"72",101910,1973-04-27,1994-08-15,161.134,199.499,176.763812865497,21.3150684931507,38.365,1.79990038560411,23.809376047265,"MILK RIVER AT NASHUA MT","6174500","USA","MT",48.12,-106.36,"NA1983"
"73",101912,1973-01-23,1994-09-12,94.634,109.98,104.388406896552,21.6493150684932,15.346,0.708844596304733,16.2161590971532,"MISSOURI RIVER NEAR CULBERTSON, MT.","6185500","USA","MT",48.12,-104.47,"NA1983"
"74",101915,1973-01-01,1994-08-17,112.538,107.422,98.1108229166667,21.6383561643836,-5.116,-0.236432008103317,-4.5460200110185,"YELLOWSTONE RIVER NEAR LIVINGSTON, MT","6192500","USA","MONTANA",45.59,-110.56,"NA1983"
"75",101918,1973-01-10,2001-09-25,99.749,90.797,74.5258095238095,28.7260273972603,-8.952,-0.311633762517883,-8.97452606041163,"YELLOWSTONE RIVER AT BILLINGS MT","6214500","USA","MONTANA",45.79,-108.47,"NA1983"
"76",101920,1973-01-08,1995-08-08,71.615,51.154,61.8453023255814,22.5945205479452,-20.461,-0.905573541894022,-28.5708301333519,"WIND R AT RIVERTON, WY","6228000","USA","WY",43.01,-108.37,"NA1983"
"77",101932,1973-01-08,1994-09-21,130.441,158.576,123.2159875,21.7150684931507,28.135,1.29564408276558,21.5691385377297,"TONGUE RIVER AT MILES CITY, MT","6308500","USA","MONTANA",46.34,-105.8,"NA1983"
"78",101935,1974-10-23,2001-09-27,217.402,270.602,191.575065656566,26.9479452054795,53.2,1.97417649450996,24.470796036835,"POWDER RIVER NEAR LOCATE, MT.","6326500","USA","MONTANA",46.44,-105.31,"NA1983"
"79",101939,1966-08-15,1995-01-25,171.364,117.653,195.448141630901,28.4657534246575,-53.711,-1.88686381135707,-31.3432226138512,"BEAR DEN CREEK NR MANDAREE, ND","6332515","USA","ND",47.78,-102.76,"NA1983"
"80",101942,1973-04-18,1994-08-16,194.383,306.921,222.744637096774,21.3424657534247,112.538,5.27296148908857,57.8949805281326,"KNIFE RIVER AT HAZEN, ND","6340500","USA","ND",47.28,-101.62,"NA1983"
"81",101947,1964-12-31,1995-08-31,43.48,28.134,36.224690376569,30.6849315068493,-15.346,-0.500115178571429,-35.294388224471,"CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY SD","6409000","USA","SD",44.01,-103.83,"NA1983"
"82",101949,1973-01-30,1994-08-31,511.535,240.422,282.080021505376,21.5972602739726,-271.113,-12.5531200050742,-52.9998924804754,"BELLE FOURCHE RIVER NEAR ELM SPRINGS","6438000","USA","SD",44.36,-102.56,"NA1983"
"83",101950,1973-01-29,1995-08-28,281.344,281.344,298.641613402062,22.5917808219178,0,0,0,"CHEYENNE RIVER AT CHERRY CREEK,SD","6439300","USA","SD",44.59,-101.49,"NA1983"
"84",101955,1973-03-26,1993-09-07,460.382,383.651,422.989126760563,20.4657534246575,-76.731,-3.74923895582329,-16.6668114739499,"JAMES R AT COLUMBIA SD","6471000","USA","SD",45.6,-98.31,"NA1983"
"85",101956,1973-01-31,1995-08-31,434.805,383.651,422.73495505618,22.5945205479452,-51.154,-2.26400024251243,-11.7648141120732,"JAMES R NEAR SCOTLAND SD","6478500","USA","SD",43.18,-97.63,"NA1983"
"86",101958,1973-04-25,1994-09-08,186.71,199.499,182.684697183099,21.386301369863,12.789,0.597999615680245,6.84965990038026,"BIG SIOUX R AT AKRON IA","6485500","USA","IA",42.83,-96.56,"NA1983"
"87",101961,1964-10-14,1995-09-01,25.577,20.461,23.3825490196078,30.9013698630137,-5.116,-0.165559003457753,-20.0023458576065,"ENCAMPMENT RIV AB HOG PARK CR NR ENCAMPMENT WYO","6623800","USA","WY",41.02,-106.82,"NA1983"
"88",101962,1973-01-26,1994-08-22,66.5,84.403,65.8312763819095,21.5835616438356,17.903,0.829473851231277,26.9218045112782,"N PLATTE RIV AB SEMINOE RESERVOIR, NR SINCLAIR,","6630000","USA","WY",41.87,-107.05,"NA1983"
"89",101963,1973-01-12,1994-12-14,94.634,71.615,82.5945801104972,21.9342465753425,-23.019,-1.04945478391207,-24.3242386457299,"NORTH PLATTE RIVER AT ALCOVA, WY","6642000","USA","WY",42.57,-106.69,"NA1983"
"90",101964,1973-01-19,1994-07-28,255.768,245.537,250.451078651685,21.5342465753425,-10.231,-0.47510368956743,-4.000109474211,"NORTH PLATTE RIVER AT LISCO, NEBR.","6686000","USA","NE",41.5,-102.63,"NA1983"
"91",102036,1974-07-25,1994-10-18,204.614,199.499,186.861438818565,20.2465753424658,-5.11500000000001,-0.252635317997294,-2.49982894621092,"CEDAR RIVER NEAR FULLERTON, NEBR.","6792000","USA","NEBRASKA",41.39,-98,"NA1983"
"92",102057,1973-01-16,1993-09-01,207.172,306.921,289.155203592814,20.6383561643836,99.749,4.83318531793442,48.1479157415095,"REPUBLICAN R AT CLAY CENTER, KS","6856600","USA","KS",39.35,-97.12,"NA1983"
"93",102058,1973-01-15,1994-08-24,225.075,306.921,299.402496644295,21.6191780821918,81.846,3.78580534786466,36.3638787070976,"SF SOLOMON R AT OSBORNE, KS","6874000","USA","KS",39.42,-98.69,"NA1983"
"94",102059,1973-01-31,1995-07-18,184.153,306.921,242.7246492891,22.4739726027397,122.768,5.46267463123248,66.6663046488518,"SMOKY HILL R AT ENTERPRISE, KS","6877600","USA","KS",38.9,-97.12,"NA1983"
"95",102085,1973-01-24,1994-02-28,127.884,97.192,137.541420765027,21.1095890410959,-30.692,-1.45393640493186,-23.999874886616,"MISSOURI RIVER AT HERMANN, MO","6934500","USA","MO",38.7,-91.43,"NA1983"
"96",102100,1973-07-13,1994-08-29,79.288,89.519,79.8245944055944,21.1424657534247,10.231,0.483907606582869,12.9035919685198,"MISSISSIPPI RIVER AT MEMPHIS, TENN.","7032000","USA","TN",35.12,-90.07,"NA1983"
"97",102110,1973-02-27,1994-07-27,74.173,63.942,70.4782573099415,21.4246575342466,-10.231,-0.477533887468031,-13.7934288757365,"ST. FRANCIS RIVER AT PARKIN, ARK.","7047800","USA","AR",35.27,-90.55,"NA1983"
"98",102111,1973-02-26,1994-07-27,56.269,58.827,57.231691011236,21.427397260274,2.558,0.11937987469633,4.5460200110185,"ST. FRANCIS BAY AT RIVERFRONT, ARK.","7047900","USA","AR",35.25,-90.68,"NA1983"
"99",102170,1973-03-07,1995-08-22,306.921,332.498,287.455404580153,22.4739726027397,25.577,1.13807204681214,8.33341478751861,"ARKANSAS R NR COOLIDGE, KS","7137500","USA","KS",38.02,-102.01,"NA1983"
"100",102180,1973-01-16,1994-08-03,92.076,104.865,99.0685611510791,21.558904109589,12.789,0.593211971025543,13.8896129284504,"NEOSHO R NR PARSONS, KS","7183500","USA","KS",37.31,-95.11,"NA1983"
"101",102192,1975-07-23,1995-08-09,74.173,86.961,84.8864296296296,20.0602739726027,12.788,0.637478830920513,17.2407749450609,"CANADIAN RIVER NEAR SANCHEZ, NM","7221500","USA","NM",35.65,-104.37,"NA1983"
"102",102193,1973-01-08,1994-07-13,176.48,163.691,207.929574074074,21.5232876712329,-12.789,-0.594193609979633,-7.24671350861287,"CANADIAN RIVER ABOVE NM-TX STATE LINE, NM","7227140","USA","NM",35.39,-103.04,"NA1983"
"103",102194,1973-02-20,1994-08-01,332.498,209.729,309.256354037267,21.4575342465753,-122.769,-5.72148684882533,-36.9232296134112,"CANADIAN RIVER NR CANADIAN, TX","7228000","USA","TX",35.93,-100.37,"NA1983"
"104",102198,1974-10-03,1995-08-14,148.345,145.788,173.708814102564,20.8767123287671,-2.55699999999999,-0.122480971128608,-1.72368465401597,"NORTH CANADIAN RIVER AT WOODWARD, OK","7237500","USA","OK",36.43,-99.27,"NA1983"
"105",102217,1973-01-16,1993-08-03,66.5,89.519,69.3389266055046,20.558904109589,23.019,1.11966084754797,34.615037593985,"YAZOO RIVER AT REDWOOD, MS","7288800","USA","MS",32.48,-90.81,"NA1983"
"106",102220,1973-03-30,1994-08-26,79.288,81.846,78.3225033112583,21.4219178082192,2.55800000000001,0.119410410538432,3.22621329835537,"MISSISSIPPI RIVER AT VICKSBURG, MS","7289000","USA","MS",32.31,-90.9,"NA1983"
"107",102221,1973-01-16,1994-08-19,43.48,79.288,73.014427672956,21.6027397260274,35.808,1.65756753329106,82.3551057957682,"BIG BLACK RIVER NR BOVINA, MS","7290000","USA","MS",32.34,-90.69,"NA1983"
"108",102223,1973-01-03,1995-08-22,NA,409.228,1378.28152830189,22.6465753424658,NA,NA,NA,"PDTF RED RIVER NR WAYSIDE, TX","7297910","USA","TX",34.83,-101.41,"NA1983"
"109",102224,1973-01-16,1995-08-14,NA,946.34,1097.17641558442,22.5890410958904,NA,NA,NA,"PDTF RED RIVER NR CHILDRESS, TX","7299540","USA","TX",34.56,-100.19,"NA1983"
"110",102225,1973-01-17,1995-08-22,NA,109.98,117.183846153846,22.6082191780822,NA,NA,NA,"SALT FORK RED RIVER NR WELLINGTON, TX","7300000","USA","TX",34.95,-100.22,"NA1983"
"111",102228,1973-01-22,1995-07-07,NA,306.921,258.807548571429,22.4684931506849,NA,NA,NA,"RED RIVER NR BURKBURNETT, TX","7308500","USA","TX",34.1,-98.53,"NA1983"
"112",102229,1965-02-04,1995-07-26,30.692,43.48,41.0020465116279,30.4904109589041,12.788,0.419410549016084,41.6655806073244,"BLUE BEAVER CREEK NEAR CACHE, OK","7311200","USA","OK",34.62,-98.56,"NA1983"
"113",102230,1973-01-25,1994-11-15,NA,97.192,203.149778625954,21.8191780821918,NA,NA,NA,"RED RIVER NEAR GAINESVILLE, TX","7316000","USA","OK",33.72,-97.15,"NA1983"
"114",102235,1967-08-18,1995-09-06,20.461,17.904,18.3926323529412,28.0712328767123,-2.557,-0.091089693538942,-12.4969454083378,"COSSATOT RIVER NEAR VANDERVOORT, ARK.","7340300","USA","AR",34.37,-94.23,"NA1983"
"115",102239,1974-07-16,1995-09-21,107.422,125.326,91.6526035502959,21.1972602739726,17.904,0.844637456378441,16.6669769693359,"RED RIVER AB SHREVEPORT","7344410","USA","LA",32.54,-93.76,"NA1983"
"116",102241,1973-01-31,1995-09-21,99.749,138.114,87.0413094170404,22.6520547945205,38.365,1.69366533623609,38.4615384615385,"RED R @ ALEXANDRIA, LA","7355500","USA","LA",31.31,-92.44,"NA1983"
"117",102243,1974-10-15,1995-07-07,30.692,30.692,37.394299270073,20.7397260273973,0,0,0,"OUACHITA RIVER AT CAMDEN, ARK","7362000","USA","AR",33.59,-92.81,"NA1983"
"118",102248,1973-02-19,2000-01-12,112.538,135.557,111.016350553506,26.9123287671233,23.019,0.855332892191794,20.4544242833532,"TENSAS R @ TENDAL, LA","7369500","USA","LOUISIANA",32.43,-91.36,"NA1983"
