"","STAT_ID","start_time","end_time","K_start","K_end","K_avg","duration","K_dif","K_slope","K_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"27",100101,1994-06-02,1996-10-16,38.365,56.269,47.6823571428571,2.37534246575342,17.904,7.53743944636678,46.6675355141405,"SCANTIC R AT BROAD BROOK, CT.","1184500","USA","CONNECTICUT",41.91,-72.56,"NA1983"
"28",100104,1991-11-14,2001-07-05,28.134,29.413,28.36964,9.64657534246575,1.279,0.132585913092871,4.5461008032985,"BUNNELL (BURLINGTON) BR NR BURLINGTON, CT","1188000","USA","CONNECTICUT",41.78,-72.96,"NA1983"
"29",100105,1991-10-18,2001-07-19,23.019,23.531,22.393170212766,9.75890410958904,0.512,0.0524649073554184,2.22424953299448,"FARMINGTON RIVER AT UNIONVILLE, CT.","1188090","USA","CONNECTICUT",41.75,-72.88,"NA1983"
"30",100107,1991-10-18,2001-09-18,35.807,59.082,34.6448,9.92602739726027,23.275,2.34484543196246,65.0012567375094,"FARMINGTON RIVER AT TARIFFVILLE, CT.","1189995","USA","CONNECTICUT",41.9,-72.76,"NA1983"
"31",100112,1991-10-31,2001-07-24,51.154,45.015,43.0466739130435,9.73698630136986,-6.139,-0.630482554867755,-12.0010165382961,"SALMON RIVER NEAR EAST HAMPTON, CT.","1193500","USA","CONNECTICUT",41.55,-72.44,"NA1983"
"32",100113,1991-10-30,2001-09-10,76.73,102.819,61.5268653846154,9.87123287671233,26.089,2.64293227865668,34.0010426169686,"QUINNIPIAC R NR MERIDEN, CT","1196222","USA","CONNECTICUT",41.52,-72.86,"NA1983"
"33",100114,1991-10-30,2001-09-10,81.846,108.957,70.5484716981132,9.87123287671233,27.111,2.74646544546211,33.1244043691811,"QUINNIPIAC RIVER AT WALLINGFORD, CT.","1196500","USA","CONNECTICUT",41.44,-72.84,"NA1983"
"34",100128,1991-10-23,1995-09-20,58.827,71.615,53.1067090909091,3.91232876712329,12.788,3.26864145658263,21.7383174392711,"TENMILE RIVER AT SOUTH DOVER NEAR WINGDALE NY","1199900","USA","NEW YORK",41.66,-73.55,"NA1983"
"35",100129,1993-03-31,2001-07-17,30.692,48.084,46.4034693877551,8.3013698630137,17.392,2.09507590759076,56.6662322429298,"HOUSATONIC R NR NEW MILFORD, CT","1200600","USA","CONNECTICUT",41.59,-73.44,"NA1983"
"36",100130,1991-10-24,1994-08-17,122.768,127.884,101.4545,2.81643835616438,5.116,1.81647859922179,4.16720969633781,"STILL R AT BROOKFIELD JUNCTION, CT","1201485","USA","CONNECTICUT",41.45,-73.39,"NA1983"
"37",100131,1991-10-24,2001-09-05,38.365,43.736,36.91232,9.87397260273973,5.371,0.543955327413984,13.9997393457578,"SHEPAUG R NR ROXBURY, CT","1203000","USA","CONNECTICUT",41.54,-73.32,"NA1983"
"38",100134,1973-01-09,1995-09-12,25.577,56.269,44.8949776536313,22.6876712328767,30.692,1.35280521676126,119.998436094929,"HOUSATONIC R AT STEVENSON, CT","1205500","USA","CT",41.38,-73.16,"NA1983"
"39",100135,1991-10-28,2001-09-06,53.711,195.662,74.1986734693878,9.86575342465753,141.951,14.3882574284921,264.286645193722,"NAUGATUCK RIVER NR WATERVILLE,CT.","1208049","USA","CONNECTICUT",41.61,-73.05,"NA1983"
"40",100136,1991-10-28,2001-09-06,76.73,211.52,86.9272452830189,9.86575342465753,134.79,13.6624132185504,175.667926495504,"NAUGATUCK RIVER AT BEACON FALLS, CT.","1208500","USA","CONNECTICUT",41.44,-73.06,"NA1983"
"41",100137,1993-03-26,1995-08-16,61.384,43.48,82.7955714285714,2.39178082191781,-17.904,-7.48563573883162,-29.1672096963378,"ROOSTER RIVER AT FAIRFIELD, CT","1208873","USA","CONNECTICUT",41.17,-73.21,"NA1983"
"42",100138,1991-10-24,2001-07-25,43.48,41.946,39.2460444444444,9.75890410958904,-1.534,-0.157189781021898,-3.52805887764489,"SAUGATUCK RIVER NEAR REDDING, CT.","1208990","USA","CONNECTICUT",41.29,-73.39,"NA1983"
"43",100144,1988-03-21,1997-06-16,33.25,38.877,34.2726956521739,9.24383561643836,5.627,0.608729994072318,16.9233082706767,"NISSEQUOGUE RIVER NEAR SMITHTOWN NY","1304000","USA","NEW YORK",40.84,-73.22,"NA1983"
"44",100145,1973-02-21,1997-06-18,28.134,25.577,39.0089440559441,24.3369863013699,-2.557,-0.105066419002589,-9.08864718845524,"PECONIC RIVER AT RIVERHEAD NY","1304500","USA","NEW YORK",40.91,-72.68,"NA1983"
"45",100146,1985-02-27,1997-06-18,30.692,27.367,27.8750555555556,12.3123287671233,-3.325,-0.270054517133956,-10.8334419392676,"CARMANS RIVER AT YAPHANK NY","1305000","USA","NEW YORK",40.83,-72.9,"NA1983"
"46",100163,1993-04-09,1995-03-09,7.673,7.673,8.09933333333333,1.91506849315068,0,0,0,"HUDSON RIVER SOUTH OF LAKE LUZERNE NY","1325010","USA","NEW YORK",43.3,-73.83,"NA1983"
"47",100166,1993-08-09,1994-06-13,46.038,33.25,39.644,0.843835616438356,-12.788,-15.1546103896104,-27.7770537382162,"HOOSIC RIVER BELOW WILLIAMSTOWN MA","1333300","USA","MASSACHUSETTS",42.74,-73.21,"NA1983"
"48",100167,1993-08-09,1994-06-13,25.577,15.346,17.0513333333333,0.843835616438356,-10.231,-12.1243993506494,-40.0007819525355,"LITTLE HOOSIC RIVER AT PETERSBURG NY","1333500","USA","NEW YORK",42.76,-73.33,"NA1983"
"49",100171,1993-04-08,1996-05-13,25.577,15.346,20.46125,3.0986301369863,-10.231,-3.3017816091954,-40.0007819525355,"HUDSON RIVER AT WATERFORD NY","1335770","USA","NEW YORK",42.78,-73.67,"NA1983"
"50",100172,1993-04-19,1994-05-31,33.25,40.923,38.365,1.11506849315068,7.673,6.88119164619165,23.0766917293233,"MOHAWK RIVER NEAR UTICA NY","1342602","USA","NEW YORK",43.09,-75.15,"NA1983"
"51",100173,1993-08-11,1994-06-22,1.279,7.673,5.54166666666667,0.863013698630137,6.394,7.40892063492064,499.921813917123,"WEST CANADA CREEK AT NOBLEBORO NY","1342800","USA","NEW YORK",43.39,-74.85,"NA1983"
"52",100174,1993-06-21,1994-06-24,71.615,61.384,60.10525,1.00821917808219,-10.231,-10.1475951086956,-14.286113244432,"NOWADAGA CREEK AT NEWVILLE NY","1346865","USA","NEW YORK",42.97,-74.81,"NA1983"
"53",100176,1993-08-12,1994-06-22,5.115,5.115,5.115,0.86027397260274,0,0,0,"EAST CANADA CREEK AT STRATFORD NY","1347194","USA","NEW YORK",43.17,-74.69,"NA1983"
"54",100177,1993-08-11,1994-06-21,10.231,20.461,19.6086666666667,0.86027397260274,10.23,11.8915605095541,99.9902257843808,"CRUM CREEK AT EAST CREEK NY","1348020","USA","NEW YORK",43,-74.72,"NA1983"
"55",100178,1993-08-11,1994-06-21,15.346,23.019,18.7563333333333,0.86027397260274,7.673,8.91925159235669,50,"TIMMERMAN CREEK AT WEST ST. JOHNSVILLE NY","1348040","USA","NEW YORK",42.99,-74.69,"NA1983"
"56",100179,1993-08-12,1994-06-20,20.461,17.904,19.6086666666667,0.854794520547945,-2.557,-2.99136217948718,-12.4969454083378,"ZIMMERMAN CREEK NORTHEAST OF ST. JOHNSVILLE NY","1348058","USA","NEW YORK",43,-74.67,"NA1983"
"57",100180,1993-08-12,1994-06-20,20.461,23.019,19.6086666666667,0.854794520547945,2.558,2.99253205128205,12.5018327549973,"CAROGA CREEK AT PALANTINE CHURCH NY","1348580","USA","NEW YORK",42.96,-74.62,"NA1983"
"58",100181,1993-08-10,1995-06-20,74.173,81.846,72.2545,1.86027397260274,7.673,4.12466126656848,10.3447346069324,"OTSQUAGO CREEK AT VALLEY BROOK NR FORT PLAIN NY","1348995","USA","NEW YORK",42.92,-74.66,"NA1983"
"59",100182,1994-09-08,1995-06-21,40.923,63.942,52.4325,0.783561643835616,23.019,29.3773951048951,56.249541822447,"CANAJOHARIE CREEK AT SOUTH BUEL ROAD NY","1349073","USA","NEW YORK",42.84,-74.65,"NA1983"
"60",100183,1994-09-12,1995-06-20,33.25,33.25,33.25,0.76986301369863,0,0,0,"BRIMSTONE CREEK AT SHARON SPRINGS,NY","1349075","USA","NEW YORK",42.8,-74.61,"NA1983"
"61",100184,1994-09-08,1995-08-22,43.48,97.192,69.0573333333333,0.953424657534247,53.712,56.3358620689655,123.532658693652,"CANAJOHARIE CREEK AT AMES,NY","1349100","USA","NEW YORK",42.84,-74.6,"NA1983"
"62",100185,1994-09-08,1995-06-21,43.48,51.154,47.317,0.783561643835616,7.67400000000001,9.79374125874127,17.6494940202392,"CANAJOHARIE CREEK TRIB AT WATERVILLE NY","1349108","USA","NEW YORK",42.84,-74.57,"NA1983"
"63",100187,1993-06-15,1995-06-20,79.288,66.5,76.7303333333333,2.01369863013699,-12.788,-6.35050340136054,-16.1285440419736,"FLAT CREEK NEAR AMES NY","1349240","USA","NEW YORK",42.85,-74.52,"NA1983"
"64",100188,1994-04-28,1994-06-30,15.346,40.923,28.987,0.172602739726027,25.577,148.184206349206,166.668838785351,"MOHAWK RIVER AT FONDA NY","1349530","USA","NEW YORK",42.95,-74.36,"NA1983"
"65",100189,1993-08-13,1994-06-16,25.577,17.904,18.7563333333333,0.841095890410959,-7.673,-9.12262214983714,-29.9996090237323,"WEST KILL NORTHWEST OF NORTH BLENHEIM NY","1350196","USA","NEW YORK",42.47,-74.46,"NA1983"
"66",100190,1993-08-09,1994-06-16,46.038,38.365,32.397,0.852054794520548,-7.67299999999999,-9.00528938906752,-16.6666666666667,"LITTLE SCHOHARIE CREEK AT MIDDLEBURGH NY","1350485","USA","NEW YORK",42.58,-74.33,"NA1983"
"67",100191,1993-06-21,1994-06-14,48.596,43.48,40.92275,0.980821917808219,-5.116,-5.21603351955307,-10.5276154416001,"FOX CREEK NEAR SCHOHARIE NY","1351200","USA","NEW YORK",42.67,-74.25,"NA1983"
"68",100192,1993-08-13,1994-06-14,63.942,58.827,49.4486666666667,0.835616438356164,-5.115,-6.12122950819672,-7.99943698977198,"WEST CREEK AT WARNERSVILLE NY","1351270","USA","NEW YORK",42.66,-74.52,"NA1983"
"69",100193,1993-04-10,1996-07-16,20.461,25.577,41.5130384615385,3.26849315068493,5.116,1.56524727577536,25.0036655099946,"SCHOHARIE CREEK AT ESPERANCE NY","1351450","USA","NEW YORK",42.76,-74.25,"NA1983"
"70",100199,1993-06-14,1994-06-22,86.961,79.288,84.4035,1.02191780821918,-7.673,-7.50843163538874,-8.82349558997712,"PATROON CREEK AT ALBANY NY","1359135","USA","NEW YORK",42.66,-73.74,"NA1983"
"71",100200,1993-08-03,1994-06-06,99.749,51.154,59.679,0.841095890410959,-48.595,-57.7758143322475,-48.7172803737381,"COEYMANS C NR SOUTH BETHLEHEM NY","1359900","USA","NEW YORK",42.53,-73.82,"NA1983"
"72",100204,1993-06-22,1994-06-17,33.25,25.577,28.1345,0.986301369863014,-7.673,-7.77956944444444,-23.0766917293233,"CATSKILL CREEK AT OAK HILL NY","1361500","USA","NEW YORK",42.4,-74.15,"NA1983"
"73",100205,1993-08-03,1994-06-17,33.25,25.577,24.7243333333333,0.871232876712329,-7.673,-8.80705974842767,-23.0766917293233,"TENMILE CREEK AT MEDUSA NY","1361550","USA","NEW YORK",42.43,-74.13,"NA1983"
"74",100206,1963-08-20,1992-08-04,2.558,10.231,8.96402597402597,28.9780821917808,7.673,0.264786328826699,299.960906958561,"ESOPUS CREEK AT SHANDAKEN NY","1362198","USA","NY",42.11,-74.38,"NA1983"
"75",100208,1993-06-18,1994-06-15,10.231,7.673,8.952,0.991780821917808,-2.558,-2.57919889502762,-25.0024435539048,"RONDOUT CREEK NEAR SUNDOWN, NY","1364970","USA","NEW YORK",41.9,-74.43,"NA1983"
"76",100214,1993-04-15,1995-03-15,28.134,20.461,36.3633043478261,1.91506849315068,-7.673,-4.0066452074392,-27.2730504016493,"FALL KILL AT POUGHKEEPSIE NY","1372051","USA","NEW YORK",41.71,-73.92,"NA1983"
"77",100215,1993-08-10,1994-06-07,25.577,20.461,21.314,0.824657534246575,-5.116,-6.20378737541529,-20.0023458576065,"WAPPINGER CREEK NEAR CLINTON CORNERS NY","1372200","USA","NEW YORK",41.81,-73.76,"NA1983"
"78",100217,1993-08-10,1994-06-08,46.038,23.019,31.5446666666667,0.827397260273973,-23.019,-27.8209768211921,-50,"FISHKILL CR AT STORMVILLE RD NR HOPEWELL JCT NY","1372681","USA","NEW YORK",41.58,-73.76,"NA1983"
"79",100219,1993-08-12,1994-06-10,33.25,30.692,28.1343333333333,0.827397260273973,-2.558,-3.09162251655629,-7.69323308270677,"WOODBURY C NR HIGHLAND MILLS NY","1373690","USA","NEW YORK",41.36,-74.1,"NA1983"
"80",100220,1993-06-17,1994-06-09,33.25,40.923,33.24975,0.978082191780822,7.673,7.84494397759104,23.0766917293233,"PEEKSKILL HOLLOW CR AT VAN CORTLANDTVILLE NY","1374300","USA","NEW YORK",41.31,-73.9,"NA1983"
"81",100221,1993-08-11,1994-06-08,58.827,35.807,37.5126666666667,0.824657534246575,-23.02,-27.9146179401993,-39.1316912302174,"HAVILAND HOLLOW BROOK NEAR PUTNAM LAKE NY","1374494","USA","NEW YORK",41.48,-73.57,"NA1983"
"82",100222,1993-08-12,1994-06-09,61.384,35.807,41.775,0.824657534246575,-25.577,-31.0152990033223,-41.6672096963378,"HALLOCKS MILL BROOK AT YORKTOWN HEIGHTS NY","1374960","USA","NEW YORK",41.28,-73.77,"NA1983"
"83",100224,1994-03-10,1995-03-15,51.154,86.961,158.941214285714,1.01369863013699,35.807,35.3231216216216,69.998436094929,"SAW MILL RIVER AT FARRAGUT AVE AT MOUNT HOPE NY","1376452","USA","NEW YORK",40.98,-73.86,"NA1983"
"84",100233,1996-05-23,1999-09-21,74.173,78.009,77.3741034482759,3.33150684931507,3.836,1.15143092105263,5.17169320372642,"PASSAIC RIVER AT TWO BRIDGES NJ","1382000","USA","NEW JERSEY",40.89,-74.27,"NA1983"
"85",100240,1996-05-01,1998-06-24,35.807,39.388,39.8171935483871,2.14794520547945,3.581,1.66717474489796,10.0008378250063,"SADDLE RIVER AT RIDGEWOOD NJ","1390500","USA","NEW JERSEY",40.98,-74.09,"NA1983"
"86",100283,1997-06-16,2006-09-27,27.623,33.659,31.219,9.28767123287671,6.036,0.649893805309734,21.8513557542627,"GREAT EGG HARBOR RIVER AT WEYMOUTH NJ","1411110","USA","NEW JERSEY",39.51,-74.77,"NA1983"
"87",100288,1999-05-18,1999-08-31,12.533,14.835,13.684,0.287671232876712,2.302,8.00219047619048,18.3675097741961,"BEAVER KILL AT COOKS FALLS, N.Y.","1420500","USA","NEW YORK",41.94,-74.97,"NA1983"
"88",100289,1999-05-18,1999-08-31,25.833,29.158,27.4955,0.287671232876712,3.325,11.5583333333333,12.8711338210816,"WEST BRANCH DELAWARE RIVER AT WALTON, N. Y.","1423000","USA","NEW YORK",42.16,-75.14,"NA1983"
"89",100290,1999-05-18,1999-09-01,25.833,22.508,24.1705,0.29041095890411,-3.325,-11.4492924528302,-12.8711338210816,"WEST BR. DELAWARE RIVER AT STILESVILLE NY","1425000","USA","NEW YORK",42.07,-75.39,"NA1983"
"90",100291,2001-05-09,2001-08-23,20.206,19.183,19.6945,0.29041095890411,-1.023,-3.52259433962264,-5.06285261803425,"EQUINUNK CREEK AT EQUINUNK, PA","1427203","USA","PENNSYLVANIA",41.85,-75.22,"NA1983"
"91",100292,2001-05-10,2001-08-23,42.202,47.317,44.7595,0.287671232876712,5.115,17.7807142857143,12.1202786597792,"CALLICOON CREEK AT CALLICOON NY","1427500","USA","NEW YORK",41.76,-75.04,"NA1983"
"92",100293,2001-05-10,2001-08-22,35.552,34.784,35.168,0.284931506849315,-0.768000000000001,-2.69538461538462,-2.16021602160216,"CALKINS CR 1200 FT AB MOUTH AT MILANVILLE, PA","1427702","USA","PENNSYLVANIA",41.67,-75.06,"NA1983"
"93",100294,2001-05-09,2001-08-22,25.833,27.879,26.856,0.287671232876712,2.046,7.11228571428572,7.92010219486704,"WEST BRANCH LACKAWAXEN RIVER NEAR ALDENVILLE PA","1428750","USA","PENNSYLVANIA",41.67,-75.37,"NA1983"
"94",100295,2001-05-09,2001-08-22,25.065,29.413,27.239,0.287671232876712,4.348,15.1144761904762,17.3468980650309,"MIDDLE CREEK AT HAWLEY, PA","1431250","USA","PENNSYLVANIA",41.48,-75.2,"NA1983"
"95",100296,1999-05-17,1999-09-01,23.019,35.807,29.413,0.293150684931507,12.788,43.6226168224299,55.5541074764325,"LACKAWAXEN RIVER AT HAWLEY PA","1431500","USA","PENNSYLVANIA",41.47,-75.17,"NA1983"
"96",100297,2001-05-08,2001-08-22,13.044,15.09,14.067,0.29041095890411,2.046,7.04518867924528,15.6853725850966,"WALLENPAUPACK CREEK AT EAST STERLING, PA.","1431600","USA","PENNSYLVANIA",41.33,-75.33,"NA1983"
"97",100298,1999-06-17,1999-09-14,18.927,18.927,18.927,0.243835616438356,0,0,0,"WALLENPAUPACK CREEK AT WILSONVILLE, PA.","1432000","USA","PENNSYLVANIA",41.45,-75.18,"NA1983"
"98",100299,2001-05-09,2001-08-22,16.881,19.95,18.4155,0.287671232876712,3.069,10.6684285714286,18.180202594633,"HALFWAY BROOK AT BARRYVILLE NY","1432180","USA","NEW YORK",41.47,-74.91,"NA1983"
"99",100300,2001-05-09,2001-08-22,13.044,12.277,12.6605,0.287671232876712,-0.767000000000001,-2.6662380952381,-5.88009812940817,"SHOHOLA CREEK AT SHOHOLA, PA","1432512","USA","PENNSYLVANIA",41.46,-74.91,"NA1983"
"100",100301,2001-05-09,2001-08-23,24.809,24.298,24.5535,0.29041095890411,-0.511000000000003,-1.75957547169812,-2.05973638598897,"MONGAUP RIVER AT MONGAUP NY","1433510","USA","NEW YORK",41.42,-74.75,"NA1983"
"101",100302,1998-11-09,2001-08-23,24.809,24.554,19.1665625,2.78904109589041,-0.255000000000003,-0.0914292730844803,-1.02785279535653,"DELAWARE RIVER AT PORT JERVIS NY","1434000","USA","PENNSYLVANIA",41.37,-74.69,"NA1983"
"102",100312,1999-05-17,2006-09-13,6.906,8.312,7.476,7.33150684931507,1.406,0.191775037369208,20.3591080220098,"NEVERSINK RIVER NEAR CLARYVILLE NY","1435000","USA","NEW YORK",41.89,-74.58,"NA1983"
"103",100313,1999-05-17,1999-08-30,18.159,29.413,23.786,0.287671232876712,11.254,39.1210476190476,61.9747783468253,"NEVERSINK RIVER AT GODEFFROY, N. Y.","1437500","USA","NEW YORK",41.44,-74.6,"NA1983"
"104",100314,2001-05-08,2001-08-21,15.602,20.717,18.1595,0.287671232876712,5.115,17.7807142857143,32.7842584284066,"VANDERMARK CREEK AT MOUTH AT MILFORD, PA","1438302","USA","PENNSYLVANIA",41.32,-74.79,"NA1983"
"105",100315,2001-05-08,2001-08-21,14.835,20.206,17.5205,0.287671232876712,5.371,18.670619047619,36.2049207954162,"SAWKILL CREEK 2000 FT AB MOUTH AT MILFORD, PA","1438396","USA","PENNSYLVANIA",41.31,-74.8,"NA1983"
"106",100316,2001-05-08,2001-08-21,14.323,21.996,18.1595,0.287671232876712,7.673,26.6728095238095,53.57117922223,"SHIMERS BROOK AT MILLVILLE ROAD NEAR MONTAGUE NJ","1438399","USA","NEW JERSEY",41.31,-74.77,"NA1983"
"107",100317,2001-05-07,2001-08-21,9.975,12.533,11.254,0.29041095890411,2.558,8.80820754716981,25.6441102756892,"RAYMONDSKILL CR BL SWALE BROOK NR SILVER SPRING PA","1438712","USA","PENNSYLVANIA",41.3,-74.85,"NA1983"
"108",100318,2001-05-07,2001-08-20,10.742,10.231,10.4865,0.287671232876712,-0.511000000000001,-1.77633333333334,-4.75702848631541,"DINGMANS CR BL FULMER FALLS NR DINGMANS FERRY, PA","1438890","USA","PENNSYLVANIA",41.23,-74.9,"NA1983"
"109",100319,2001-05-07,2001-08-20,8.185,9.719,8.952,0.287671232876712,1.534,5.33247619047619,18.7416004886988,"TOMS CREEK AT EGYPT MILLS, PA","1439400","USA","PENNSYLVANIA",41.12,-74.95,"NA1983"
"110",100320,1999-05-13,1999-09-02,8.696,17.648,13.172,0.306849315068493,8.952,29.1739285714286,102.94388224471,"BUSH KILL AT SHOEMAKERS, PA.","1439500","USA","PENNSYLVANIA",41.08,-75.03,"NA1983"
"111",100321,2001-05-08,2001-08-20,6.906,10.742,8.824,0.284931506849315,3.836,13.4628846153846,55.5459021141037,"LITTLE BUSHKILL CREEK AT BUSHKILL, PA","1439680","USA","PENNSYLVANIA",41.09,-75,"NA1983"
"112",100322,1999-05-17,2001-08-23,13.3,15.858,15.005,2.27123287671233,2.558,1.1262605548854,19.2330827067669,"FLAT BROOK NEAR FLATBROOKVILLE NJ","1440000","USA","NEW JERSEY",41.1,-74.95,"NA1983"
"113",100324,2001-05-15,2001-08-21,10.998,12.021,11.5095,0.268493150684932,1.023,3.81015306122449,9.30169121658485,"BRODHEAD CREEK NEAR MOUNTAINHOME, PA","1440304","USA","PENNSYLVANIA",41.16,-75.23,"NA1983"
"114",100325,1999-05-13,1999-09-02,16.625,39.388,28.0065,0.306849315068493,22.763,74.1829910714286,136.92030075188,"BRODHEAD CREEK AT MINISINK HILLS, PA.","1442500","USA","PENNSYLVANIA",40.99,-75.14,"NA1983"
"115",100326,2001-05-15,2001-08-21,9.719,9.719,9.719,0.268493150684932,0,0,0,"MARSHALLS CREEK NEAR MARSHALLS CREEK, PA","1442550","USA","PENNSYLVANIA",41.06,-75.14,"NA1983"
