"","STAT_ID","start_time","end_time","Alk_start","Alk_end","Alkalinity_avg","duration","Alk_dif","Alk_slope","Alkalinity_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"68",100174,1993-06-21,1994-06-24,3856.56,3556.827,2822.48225,1.00821917808219,-299.733,-297.289524456521,-7.77202999564378,"NOWADAGA CREEK AT NEWVILLE NY","1346865","USA","NEW YORK",42.97,-74.81,"NA1983"
"69",100176,1993-08-12,1994-06-22,97.913,111.9,76.5983333333333,0.86027397260274,13.987,16.2587738853503,14.2851306772339,"EAST CANADA CREEK AT STRATFORD NY","1347194","USA","NEW YORK",43.17,-74.69,"NA1983"
"70",100177,1993-08-11,1994-06-21,1838.36,2178.057,1678.50266666667,0.86027397260274,339.697,394.870716560509,18.4782632346222,"CRUM CREEK AT EAST CREEK NY","1348020","USA","NEW YORK",43,-74.72,"NA1983"
"71",100178,1993-08-11,1994-06-21,2078.146,2757.54,1865.003,0.86027397260274,679.394,789.741433121019,32.692313244594,"TIMMERMAN CREEK AT WEST ST. JOHNSVILLE NY","1348040","USA","NEW YORK",42.99,-74.69,"NA1983"
"72",100179,1993-08-12,1994-06-20,2118.111,2437.825,1845.021,0.854794520547945,319.714,374.024391025641,15.0942986462938,"ZIMMERMAN CREEK NORTHEAST OF ST. JOHNSVILLE NY","1348058","USA","NEW YORK",43,-74.67,"NA1983"
"73",100180,1993-08-12,1994-06-20,1918.289,2917.398,1891.646,0.854794520547945,999.109,1168.82943910256,52.0833409355942,"CAROGA CREEK AT PALANTINE CHURCH NY","1348580","USA","NEW YORK",42.96,-74.62,"NA1983"
"74",100181,1993-08-10,1995-06-20,2257.986,2457.808,2307.94125,1.86027397260274,199.822,107.415360824742,8.8495677121116,"OTSQUAGO CREEK AT VALLEY BROOK NR FORT PLAIN NY","1348995","USA","NEW YORK",42.92,-74.66,"NA1983"
"75",100182,1994-09-08,1995-06-21,3357.006,3017.309,3187.1575,0.783561643835616,-339.697,-433.529388111888,-10.1190465551745,"CANAJOHARIE CREEK AT SOUTH BUEL ROAD NY","1349073","USA","NEW YORK",42.84,-74.65,"NA1983"
"76",100183,1994-09-12,1995-06-20,4376.097,3996.435,4186.266,0.76986301369863,-379.662,-493.155266903914,-8.67581317324547,"BRIMSTONE CREEK AT SHARON SPRINGS,NY","1349075","USA","NEW YORK",42.8,-74.61,"NA1983"
"77",100184,1994-09-08,1995-08-22,3516.863,1778.414,2664.29033333333,0.953424657534247,-1738.449,-1823.37323275862,-49.4318089729398,"CANAJOHARIE CREEK AT AMES,NY","1349100","USA","NEW YORK",42.84,-74.6,"NA1983"
"78",100185,1994-09-08,1995-06-21,4555.937,4615.882,4585.9095,0.783561643835616,59.9449999999997,76.5032342657339,1.31575568318876,"CANAJOHARIE CREEK TRIB AT WATERVILLE NY","1349108","USA","NEW YORK",42.84,-74.57,"NA1983"
"79",100186,1993-04-06,2007-09-19,1718.467,2317.932,2708.36846031746,14.4630136986301,599.465,41.4481388520553,34.8837073973489,"CANAJOHARIE CREEK NR CANAJOHARIE NY","1349150","USA","NEW YORK",42.87,-74.6,"NA1983"
"80",100187,1993-06-15,1995-06-20,3157.184,1958.253,2784.18333333333,2.01369863013699,-1198.931,-595.387503401361,-37.9746951713933,"FLAT CREEK NEAR AMES NY","1349240","USA","NEW YORK",42.85,-74.52,"NA1983"
"81",100188,1994-04-28,1994-06-30,739.34,1538.628,1325.48433333333,0.172602739726027,799.288,4630.79555555555,108.108312819542,"MOHAWK RIVER AT FONDA NY","1349530","USA","NEW YORK",42.95,-74.36,"NA1983"
"82",100189,1993-08-13,1994-06-16,959.144,459.59,526.197,0.841095890410959,-499.554,-593.932280130293,-52.0833159567281,"WEST KILL NORTHWEST OF NORTH BLENHEIM NY","1350196","USA","NEW YORK",42.47,-74.46,"NA1983"
"83",100190,1993-08-09,1994-06-16,2218.022,1438.717,1365.449,0.852054794520548,-779.305,-914.618408360128,-35.1351339166158,"LITTLE SCHOHARIE CREEK AT MIDDLEBURGH NY","1350485","USA","NEW YORK",42.58,-74.33,"NA1983"
"84",100191,1993-06-21,1994-06-14,3117.219,2158.075,2452.812,0.980821917808219,-959.144,-977.898212290503,-30.7692208984996,"FOX CREEK NEAR SCHOHARIE NY","1351200","USA","NEW YORK",42.67,-74.25,"NA1983"
"85",100192,1993-08-13,1994-06-14,2437.825,2517.754,2218.02133333333,0.835616438356164,79.9290000000001,95.6527377049181,3.27870130136495,"WEST CREEK AT WARNERSVILLE NY","1351270","USA","NEW YORK",42.66,-74.52,"NA1983"
"86",100193,1993-04-10,1996-07-16,639.43,939.162,1469.06003703704,3.26849315068493,299.732,91.7034199497066,46.8748729337066,"SCHOHARIE CREEK AT ESPERANCE NY","1351450","USA","NEW YORK",42.76,-74.25,"NA1983"
"87",100195,1993-04-05,2006-09-18,1558.61,4076.364,3438.26641496599,13.4630136986301,2517.754,187.01265974766,161.538422055549,"LISHA KILL NORTHWEST OF NISKAYUNA NY","1356190","USA","NEW YORK",42.78,-73.85,"NA1983"
"88",100197,1993-04-08,2006-09-21,1438.717,2238.004,1695.20662804878,13.4630136986301,799.287,59.3690995115995,55.5555401096949,"MOHAWK RIVER AT COHOES NY","1357500","USA","NEW YORK",42.78,-73.7,"NA1983"
"89",100198,1973-01-16,1994-06-29,1606.107,1578.592,992.657704545455,21.4630136986301,-27.5149999999999,-1.2819728108246,-1.71314862583874,"HUDSON RIVER AT GREEN ISLAND NY","1358000","USA","NY",42.75,-73.68,"NA1983"
"90",100199,1993-06-14,1994-06-22,4316.15,3676.72,3751.65325,1.02191780821918,-639.43,-625.715683646113,-14.8148233958505,"PATROON CREEK AT ALBANY NY","1359135","USA","NEW YORK",42.66,-73.74,"NA1983"
"91",100200,1993-08-03,1994-06-06,3516.863,2917.398,2717.576,0.841095890410959,-599.465,-712.718973941368,-17.0454464674911,"COEYMANS C NR SOUTH BETHLEHEM NY","1359900","USA","NEW YORK",42.53,-73.82,"NA1983"
"92",100204,1993-06-22,1994-06-17,1198.931,699.376,904.1935,0.986301369863014,-499.555,-506.493263888889,-41.6667014198482,"CATSKILL CREEK AT OAK HILL NY","1361500","USA","NEW YORK",42.4,-74.15,"NA1983"
"93",100205,1993-08-03,1994-06-17,719.358,799.287,619.447333333333,0.871232876712329,79.9290000000001,91.7424056603775,11.1111574487251,"TENMILE CREEK AT MEDUSA NY","1361550","USA","NEW YORK",42.43,-74.13,"NA1983"
"94",100206,1963-08-20,1992-08-04,278.61,339.697,222.34922754491,28.9780821917808,61.087,2.10804150515269,21.925630810093,"ESOPUS CREEK AT SHANDAKEN NY","1362198","USA","NY",42.11,-74.38,"NA1983"
"95",100207,1993-04-13,2004-08-03,179.84,227.797,233.755181818182,11.3150684931507,47.957,4.23833050847458,26.666481316726,"ESOPUS CREEK AT ALLABEN NY","1362200","USA","NEW YORK",42.11,-74.38,"NA1983"
"96",100208,1993-06-18,1994-06-15,63.943,39.964,60.9455,0.991780821917808,-23.979,-24.1777209944751,-37.5005864598158,"RONDOUT CREEK NEAR SUNDOWN, NY","1364970","USA","NEW YORK",41.9,-74.43,"NA1983"
"97",100212,1973-01-24,1994-06-01,1039.073,839.251,1052.76464814815,21.3643835616438,-199.822,-9.35304308797128,-19.2307951414386,"HUDSON RIVER NEAR POUGHKEEPSIE NY","1372043","USA","NY",41.72,-73.94,"NA1983"
"98",100214,1993-04-15,1995-03-15,1618.556,2917.398,1968.24425,1.91506849315068,1298.842,678.222217453505,80.2469608712952,"FALL KILL AT POUGHKEEPSIE NY","1372051","USA","NEW YORK",41.71,-73.92,"NA1983"
"99",100215,1993-08-10,1994-06-07,3137.202,2337.915,2271.30766666667,0.824657534246575,-799.287,-969.235066445183,-25.4777027427625,"WAPPINGER CREEK NEAR CLINTON CORNERS NY","1372200","USA","NEW YORK",41.81,-73.76,"NA1983"
"100",100217,1993-08-10,1994-06-08,3297.059,2317.932,2371.218,0.827397260273973,-979.127,-1183.38197019868,-29.6969814613569,"FISHKILL CR AT STORMVILLE RD NR HOPEWELL JCT NY","1372681","USA","NEW YORK",41.58,-73.76,"NA1983"
"101",100219,1993-08-12,1994-06-10,2717.576,1958.253,1771.753,0.827397260273973,-759.323,-917.724817880795,-27.941187293382,"WOODBURY C NR HIGHLAND MILLS NY","1373690","USA","NEW YORK",41.36,-74.1,"NA1983"
"102",100220,1993-06-17,1994-06-09,819.269,1338.806,829.26025,0.978082191780822,519.537,531.179285714286,63.4147026190421,"PEEKSKILL HOLLOW CR AT VAN CORTLANDTVILLE NY","1374300","USA","NEW YORK",41.31,-73.9,"NA1983"
"103",100221,1993-08-11,1994-06-08,1438.717,639.43,752.662333333333,0.824657534246575,-799.287,-969.235066445183,-55.555540109695,"HAVILAND HOLLOW BROOK NEAR PUTNAM LAKE NY","1374494","USA","NEW YORK",41.48,-73.57,"NA1983"
"104",100222,1993-08-12,1994-06-09,2118.111,1878.324,1611.89533333333,0.824657534246575,-239.787,-290.771611295681,-11.3207948025387,"HALLOCKS MILL BROOK AT YORKTOWN HEIGHTS NY","1374960","USA","NEW YORK",41.28,-73.77,"NA1983"
"105",100223,1993-06-17,1994-06-09,1398.752,1618.556,1723.4625,0.978082191780822,219.804,224.729579831933,15.7142938848345,"KISCO RIVER BELOW MOUNT KISCO NY","1374987","USA","NEW YORK",41.22,-73.74,"NA1983"
"106",100224,1994-03-10,1995-03-15,719.358,3476.899,2489.20821428571,1.01369863013699,2757.541,2720.27693243243,383.333611359017,"SAW MILL RIVER AT FARRAGUT AVE AT MOUNT HOPE NY","1376452","USA","NEW YORK",40.98,-73.86,"NA1983"
"107",100233,1996-05-23,1999-09-21,1318.824,339.697,1098.055,3.33150684931507,-979.127,-293.899140625,-74.2424311356178,"PASSAIC RIVER AT TWO BRIDGES NJ","1382000","USA","NEW JERSEY",40.89,-74.27,"NA1983"
"108",100240,1996-05-01,1998-06-24,1678.503,2118.111,1989,2.14794520547945,439.608,204.66443877551,26.1904804459688,"SADDLE RIVER AT RIDGEWOOD NJ","1390500","USA","NEW JERSEY",40.98,-74.09,"NA1983"
"109",100259,1977-10-19,2007-09-27,475.277,1208.922,906.736778409091,29.958904109589,733.645,24.4883790580704,154.36156178397,"RARITAN RIVER AT QUEENS BRIDGE AT BOUND BROOK NJ","1403300","USA","NEW JERSEY",40.55,-74.52,"NA1983"
"110",100263,1998-02-03,1998-02-12,1158.966,729.3495,872.555,0.0246575342465753,-429.6165,-17423.3358333333,-37.068947665419,"GREEN BK AT DUNELLEN NJ","1403700","USA","NEW JERSEY",40.58,-74.48,"NA1983"
"111",100264,1996-04-23,2007-09-27,1538.628,1992.223,1451.95204424779,11.4356164383562,453.595,39.6651114039291,29.4804852115001,"BOUND BROOK AT MIDDLESEX NJ","1403900","USA","NEW JERSEY",40.58,-74.5,"NA1983"
"112",100283,1997-06-16,2006-09-27,49.167,100.211,70.763,9.28767123287671,51.044,5.49588790560472,103.817601236602,"GREAT EGG HARBOR RIVER AT WEYMOUTH NJ","1411110","USA","NEW JERSEY",39.51,-74.77,"NA1983"
"113",100288,1999-05-18,1999-08-31,227.797,295.736,261.7665,0.287671232876712,67.939,236.168904761905,29.8243611636676,"BEAVER KILL AT COOKS FALLS, N.Y.","1420500","USA","NEW YORK",41.94,-74.97,"NA1983"
