"","STAT_ID","start_time","end_time","Ca_start","Ca_end","Ca_avg","duration","Ca_dif","Ca_slope","Ca_rc","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"15",100053,1991-10-22,2001-09-24,137.226,274.473,185.8664,9.93150684931507,137.247,13.8193531034483,100.015303222421,"QUINEBAUG RIVER AT QUINEBAUG, CT.","1124000","USA","CONNECTICUT",42.02,-71.95,"NA1983"
"16",100054,1991-10-22,2001-09-24,177.146,330.031,226.327196078431,9.93150684931507,152.885,15.3939379310345,86.3045171779211,"FRENCH R AT N GROSVENORDALE, CT.","1125100","USA","CONNECTICUT",41.97,-71.9,"NA1983"
"17",100056,1973-01-08,2001-09-26,154.691,261.317,175.842353448276,28.7342465753425,106.626,3.71076372997712,68.9283798023156,"QUINEBAUG RIVER AT JEWETT CITY, CT.","1127000","USA","CONNECTICUT",41.59,-71.98,"NA1983"
"18",100060,1994-06-30,1995-08-29,164.671,219.561,192.116,1.16438356164384,54.89,47.1408235294118,33.3331309095105,"CONNECTICUT RIVER NEAR DALTON, NH","1131500","USA","NEW HAMPSHIRE",44.41,-71.72,"NA1983"
"19",100062,1993-03-23,1995-09-12,1122.754,1297.405,1023.17417647059,2.47397260273973,174.651,70.595365448505,15.5555892029777,"SLEEPERS RIVER (SITE W-5) NEAR ST. JOHNSBURY, VT","1135300","USA","VERMONT",44.43,-72.03,"NA1983"
"20",100064,1993-03-23,1995-09-13,84.83,82.335,77.2717058823529,2.47671232876712,-2.495,-1.00738384955752,-2.94117647058824,"AMMONOOSUC RIVER AT BETHLEHEM JUNCTION, NH","1137500","USA","NEW HAMPSHIRE",44.26,-71.63,"NA1983"
"21",100066,1979-04-10,1986-07-15,217.066,299.401,238.070418604651,7.26849315068493,82.335,11.3276573690162,37.9308597385127,"CONNECTICUT RIVER AT WELLS RIVER, VT","1138500","USA","VT",44.15,-72.04,"NA1983"
"22",100068,1993-03-22,1995-09-12,598.802,698.603,527.516428571429,2.47671232876712,99.8009999999999,40.2957577433628,16.6667780000735,"WHITE RIVER AT WEST HARTFORD, VT","1144000","USA","VERMONT",43.71,-72.41,"NA1983"
"23",100071,1980-10-28,1994-07-12,299.401,324.351,332.38593220339,13.7123287671233,24.95,1.81953046953047,8.33330549998163,"CONNECTICUT RIVER AT NORTH WALPOLE, NH","1154500","USA","NH",43.12,-72.43,"NA1983"
"24",100084,1994-08-11,1994-10-06,548.902,499.002,523.952,0.153424657534247,-49.9,-325.241071428572,-9.09087596693035,"SOUTH RIVER NEAR CONWAY, MA","1169900","USA","MASSACHUSETTS",42.54,-72.69,"NA1983"
"25",100090,1994-08-11,1994-10-03,229.541,179.641,204.591,0.145205479452055,-49.9,-343.650943396226,-21.739035727822,"FORT RIVER NEAR AMHERST, MA","1171300","USA","MASSACHUSETTS",42.35,-72.5,"NA1983"
"26",100099,1994-08-10,1994-09-12,798.403,948.104,873.2535,0.0904109589041096,149.701,1655.78378787879,18.7500547968883,"STONY BROOK NEAR WEST SUFFIELD, CT.","1184100","USA","CONNECTICUT",41.96,-72.71,"NA1983"
"27",100101,1994-06-02,1996-10-16,474.052,523.952,536.427214285714,2.37534246575342,49.9,21.0074971164936,10.5262713795111,"SCANTIC R AT BROAD BROOK, CT.","1184500","USA","CONNECTICUT",41.91,-72.56,"NA1983"
"28",100104,1991-11-14,2001-07-05,107.285,122.558,120.86676,9.64657534246575,15.273,1.58325617722238,14.2359136878408,"BUNNELL (BURLINGTON) BR NR BURLINGTON, CT","1188000","USA","CONNECTICUT",41.78,-72.96,"NA1983"
"29",100105,1991-10-18,2001-07-19,139.721,141.589,135.888531914894,9.75890410958904,1.86799999999999,0.191414935429533,1.33695006477193,"FARMINGTON RIVER AT UNIONVILLE, CT.","1188090","USA","CONNECTICUT",41.75,-72.88,"NA1983"
"30",100107,1991-10-18,2001-09-18,202.096,326.897,236.747109090909,9.92602739726027,124.801,12.5731065415402,61.7533251524028,"FARMINGTON RIVER AT TARIFFVILLE, CT.","1189995","USA","CONNECTICUT",41.9,-72.76,"NA1983"
"31",100112,1991-10-31,2001-07-24,159.681,156.909,148.010565217391,9.73698630136986,-2.77200000000002,-0.28468767585819,-1.73596107238809,"SALMON RIVER NEAR EAST HAMPTON, CT.","1193500","USA","CONNECTICUT",41.55,-72.44,"NA1983"
"32",100113,1991-10-30,2001-09-10,873.253,1024.043,753.275807692308,9.87123287671233,150.79,15.2757008048848,17.2676188916614,"QUINNIPIAC R NR MERIDEN, CT","1196222","USA","CONNECTICUT",41.52,-72.86,"NA1983"
"33",100114,1991-10-30,2001-09-10,923.154,968.908,778.161849056604,9.87123287671233,45.754,4.63508465167916,4.95626948483135,"QUINNIPIAC RIVER AT WALLINGFORD, CT.","1196500","USA","CONNECTICUT",41.44,-72.84,"NA1983"
"34",100128,1991-10-23,1995-09-20,1097.804,1272.455,992.560327272727,3.91232876712329,174.651,44.6411869747899,15.9091240330696,"TENMILE RIVER AT SOUTH DOVER NEAR WINGDALE NY","1199900","USA","NEW YORK",41.66,-73.55,"NA1983"
"35",100129,1993-03-31,2001-07-17,324.351,770.671,707.329448979592,8.3013698630137,446.32,53.7646204620462,137.604015403066,"HOUSATONIC R NR NEW MILFORD, CT","1200600","USA","CONNECTICUT",41.59,-73.44,"NA1983"
"36",100130,1991-10-24,1994-08-17,1047.904,1022.954,900.282833333333,2.81643835616438,-24.95,-8.85870622568095,-2.38094329251535,"STILL R AT BROOKFIELD JUNCTION, CT","1201485","USA","CONNECTICUT",41.45,-73.39,"NA1983"
"37",100131,1991-10-24,2001-09-05,239.521,287.66,250.15062,9.87397260273973,48.139,4.87534267480577,20.0980289828449,"SHEPAUG R NR ROXBURY, CT","1203000","USA","CONNECTICUT",41.54,-73.32,"NA1983"
"38",100134,1973-01-09,1995-09-12,449.102,748.503,581.70894893617,22.6876712328767,299.401,13.1966386909794,66.6665924444781,"HOUSATONIC R AT STEVENSON, CT","1205500","USA","CT",41.38,-73.16,"NA1983"
"39",100135,1991-10-28,2001-09-06,232.036,462.309,275.98292,9.86575342465753,230.273,23.3406400999722,99.2402041062594,"NAUGATUCK RIVER NR WATERVILLE,CT.","1208049","USA","CONNECTICUT",41.61,-73.05,"NA1983"
"40",100136,1991-10-28,2001-09-06,299.401,484.403,340.786471698113,9.86575342465753,185.002,18.7519383504582,61.7907087818678,"NAUGATUCK RIVER AT BEACON FALLS, CT.","1208500","USA","CONNECTICUT",41.44,-73.06,"NA1983"
"41",100137,1993-03-26,1995-08-16,324.351,424.152,414.813314285714,2.39178082191781,99.801,41.7266494845361,30.7694442132135,"ROOSTER RIVER AT FAIRFIELD, CT","1208873","USA","CONNECTICUT",41.17,-73.21,"NA1983"
"42",100138,1991-10-24,2001-07-25,499.002,639.078,513.2786,9.75890410958904,140.076,14.3536608646828,28.0712301754302,"SAUGATUCK RIVER NEAR REDDING, CT.","1208990","USA","CONNECTICUT",41.29,-73.39,"NA1983"
"43",100144,1988-03-21,1997-06-16,162.176,191.841,186.463173913043,9.24383561643836,29.665,3.20916567871962,18.2918557616417,"NISSEQUOGUE RIVER NEAR SMITHTOWN NY","1304000","USA","NEW YORK",40.84,-73.22,"NA1983"
"44",100145,1973-02-21,1997-06-18,162.176,163.772,200.327594405594,24.3369863013699,1.596,0.0655791962174942,0.98411602209945,"PECONIC RIVER AT RIVERHEAD NY","1304500","USA","NEW YORK",40.91,-72.68,"NA1983"
"45",100146,1985-02-27,1997-06-18,194.611,206.138,196.157194444444,12.3123287671233,11.527,0.9362160658656,5.92309787216551,"CARMANS RIVER AT YAPHANK NY","1305000","USA","NEW YORK",40.83,-72.9,"NA1983"
"46",100163,1993-04-09,1995-03-09,137.226,124.751,129.532791666667,1.91506849315068,-12.475,-6.51412732474964,-9.09084284319298,"HUDSON RIVER SOUTH OF LAKE LUZERNE NY","1325010","USA","NEW YORK",43.3,-73.83,"NA1983"
"47",100166,1993-08-09,1994-06-13,823.353,673.653,748.503,0.843835616438356,-149.7,-177.404220779221,-18.1817519338607,"HOOSIC RIVER BELOW WILLIAMSTOWN MA","1333300","USA","MASSACHUSETTS",42.74,-73.21,"NA1983"
"48",100167,1993-08-09,1994-06-13,499.002,349.301,335.994666666667,0.843835616438356,-149.701,-177.405405844156,-30.0000801599994,"LITTLE HOOSIC RIVER AT PETERSBURG NY","1333500","USA","NEW YORK",42.76,-73.33,"NA1983"
"49",100171,1993-04-08,1996-05-13,449.102,249.501,398.162041666667,3.0986301369863,-199.601,-64.415884173298,-44.444469185174,"HUDSON RIVER AT WATERFORD NY","1335770","USA","NEW YORK",42.78,-73.67,"NA1983"
"50",100172,1993-04-19,1994-05-31,873.253,1222.555,1068.696,1.11506849315068,349.302,313.256093366093,40.0000916114803,"MOHAWK RIVER NEAR UTICA NY","1342602","USA","NEW YORK",43.09,-75.15,"NA1983"
"51",100173,1993-08-11,1994-06-22,72.355,54.89,60.7116666666667,0.863013698630137,-17.465,-20.2372222222222,-24.1379310344828,"WEST CANADA CREEK AT NOBLEBORO NY","1342800","USA","NEW YORK",43.39,-74.85,"NA1983"
"52",100174,1993-06-21,1994-06-24,1696.607,1571.856,1341.06775,1.00821917808219,-124.751,-123.734008152174,-7.35296978027321,"NOWADAGA CREEK AT NEWVILLE NY","1346865","USA","NEW YORK",42.97,-74.81,"NA1983"
"53",100176,1993-08-12,1994-06-22,64.87,57.385,57.385,0.86027397260274,-7.48500000000001,-8.70071656050956,-11.5384615384615,"EAST CANADA CREEK AT STRATFORD NY","1347194","USA","NEW YORK",43.17,-74.69,"NA1983"
"54",100177,1993-08-11,1994-06-21,798.403,798.403,673.652666666667,0.86027397260274,0,0,0,"CRUM CREEK AT EAST CREEK NY","1348020","USA","NEW YORK",43,-74.72,"NA1983"
"55",100178,1993-08-11,1994-06-21,798.403,823.353,640.385666666667,0.86027397260274,24.9499999999999,29.0023885350318,3.12498825780964,"TIMMERMAN CREEK AT WEST ST. JOHNSVILLE NY","1348040","USA","NEW YORK",42.99,-74.69,"NA1983"
"56",100179,1993-08-12,1994-06-20,798.403,748.503,615.435666666667,0.854794520547945,-49.9,-58.3766025641025,-6.2499765156193,"ZIMMERMAN CREEK NORTHEAST OF ST. JOHNSVILLE NY","1348058","USA","NEW YORK",43,-74.67,"NA1983"
"57",100180,1993-08-12,1994-06-20,873.253,1122.754,790.086,0.854794520547945,249.501,291.884182692307,28.5714449306215,"CAROGA CREEK AT PALANTINE CHURCH NY","1348580","USA","NEW YORK",42.96,-74.62,"NA1983"
"58",100181,1993-08-10,1995-06-20,4990.02,5239.521,4135.479,1.86027397260274,249.500999999999,134.120567010309,4.99999999999999,"OTSQUAGO CREEK AT VALLEY BROOK NR FORT PLAIN NY","1348995","USA","NEW YORK",42.92,-74.66,"NA1983"
"59",100182,1994-09-08,1995-06-21,3243.513,3992.016,3617.7645,0.783561643835616,748.503,955.257325174825,23.0769230769231,"CANAJOHARIE CREEK AT SOUTH BUEL ROAD NY","1349073","USA","NEW YORK",42.84,-74.65,"NA1983"
"60",100183,1994-09-12,1995-06-20,6736.527,6487.026,6611.7765,0.76986301369863,-249.501,-324.084928825623,-3.70370370370371,"BRIMSTONE CREEK AT SHARON SPRINGS,NY","1349075","USA","NEW YORK",42.8,-74.61,"NA1983"
"61",100184,1994-09-08,1995-08-22,3243.513,6736.527,4574.185,0.953424657534247,3493.014,3663.64974137931,107.692307692308,"CANAJOHARIE CREEK AT AMES,NY","1349100","USA","NEW YORK",42.84,-74.6,"NA1983"
"62",100185,1994-09-08,1995-06-21,1921.158,1846.307,1883.7325,0.783561643835616,-74.8509999999999,-95.5266258741257,-3.89613972406225,"CANAJOHARIE CREEK TRIB AT WATERVILLE NY","1349108","USA","NEW YORK",42.84,-74.57,"NA1983"
"63",100187,1993-06-15,1995-06-20,1422.156,998.004,1272.45533333333,2.01369863013699,-424.152,-210.633306122449,-29.8245762068296,"FLAT CREEK NEAR AMES NY","1349240","USA","NEW YORK",42.85,-74.52,"NA1983"
"64",100188,1994-04-28,1994-06-30,374.251,748.503,665.335666666667,0.172602739726027,374.252,2168.2853968254,100.000267200355,"MOHAWK RIVER AT FONDA NY","1349530","USA","NEW YORK",42.95,-74.36,"NA1983"
"65",100189,1993-08-13,1994-06-16,399.202,229.541,244.511,0.841095890410959,-169.661,-201.714218241042,-42.5000375749621,"WEST KILL NORTHWEST OF NORTH BLENHEIM NY","1350196","USA","NEW YORK",42.47,-74.46,"NA1983"
"66",100190,1993-08-09,1994-06-16,1122.754,648.703,666.999333333333,0.852054794520548,-474.051,-556.362106109325,-42.2221608651584,"LITTLE SCHOHARIE CREEK AT MIDDLEBURGH NY","1350485","USA","NEW YORK",42.58,-74.33,"NA1983"
"67",100191,1993-06-21,1994-06-14,1447.106,1122.754,1197.60475,0.980821917808219,-324.352,-330.694078212291,-22.4138383781147,"FOX CREEK NEAR SCHOHARIE NY","1351200","USA","NEW YORK",42.67,-74.25,"NA1983"
"68",100192,1993-08-13,1994-06-14,1272.455,1147.705,1081.171,0.835616438356164,-124.75,-149.290983606557,-9.80388304497998,"WEST CREEK AT WARNERSVILLE NY","1351270","USA","NEW YORK",42.66,-74.52,"NA1983"
"69",100193,1993-04-10,1996-07-16,349.301,499.002,809.918615384615,3.26849315068493,149.701,45.8012279966471,42.8573064491656,"SCHOHARIE CREEK AT ESPERANCE NY","1351450","USA","NEW YORK",42.76,-74.25,"NA1983"
"70",100199,1993-06-14,1994-06-22,2170.659,1821.357,1933.63275,1.02191780821918,-349.302,-341.810268096515,-16.0919794403451,"PATROON CREEK AT ALBANY NY","1359135","USA","NEW YORK",42.66,-73.74,"NA1983"
"71",100200,1993-08-03,1994-06-06,2170.659,1796.407,1638.39,0.841095890410959,-374.252,-444.957589576547,-17.241399961947,"COEYMANS C NR SOUTH BETHLEHEM NY","1359900","USA","NEW YORK",42.53,-73.82,"NA1983"
"72",100204,1993-06-22,1994-06-17,523.952,374.251,426.64675,0.986301369863014,-149.701,-151.780180555556,-28.5715103673619,"CATSKILL CREEK AT OAK HILL NY","1361500","USA","NEW YORK",42.4,-74.15,"NA1983"
"73",100205,1993-08-03,1994-06-17,399.202,424.152,346.806666666667,0.871232876712329,24.95,28.6375786163522,6.24996868753162,"TENMILE CREEK AT MEDUSA NY","1361550","USA","NEW YORK",42.43,-74.13,"NA1983"
"74",100206,1963-08-20,1992-08-04,139.721,159.681,137.193399141631,28.9780821917808,19.96,0.688796445116763,14.2856120411391,"ESOPUS CREEK AT SHANDAKEN NY","1362198","USA","NY",42.11,-74.38,"NA1983"
"75",100208,1993-06-18,1994-06-15,67.365,59.88,62.99875,0.991780821917808,-7.48499999999999,-7.54703038674032,-11.1111111111111,"RONDOUT CREEK NEAR SUNDOWN, NY","1364970","USA","NEW YORK",41.9,-74.43,"NA1983"
"76",100214,1993-04-15,1995-03-15,1072.854,873.253,1187.84152173913,1.91506849315068,-199.601,-104.226559370529,-18.6046750070373,"FALL KILL AT POUGHKEEPSIE NY","1372051","USA","NEW YORK",41.71,-73.92,"NA1983"
"77",100215,1993-08-10,1994-06-07,948.104,873.253,790.086333333333,0.824657534246575,-74.851,-90.7661627906977,-7.89480900829445,"WAPPINGER CREEK NEAR CLINTON CORNERS NY","1372200","USA","NEW YORK",41.81,-73.76,"NA1983"
"78",100217,1993-08-10,1994-06-08,1022.954,923.154,856.620333333333,0.827397260273973,-99.8,-120.619205298013,-9.75605941225118,"FISHKILL CR AT STORMVILLE RD NR HOPEWELL JCT NY","1372681","USA","NEW YORK",41.58,-73.76,"NA1983"
"79",100219,1993-08-12,1994-06-10,1422.156,1122.754,1014.63733333333,0.827397260273973,-299.402,-361.860033112583,-21.0526833905704,"WOODBURY C NR HIGHLAND MILLS NY","1373690","USA","NEW YORK",41.36,-74.1,"NA1983"
"80",100220,1993-06-17,1994-06-09,399.202,648.703,424.15175,0.978082191780822,249.501,255.092058823529,62.4999373750632,"PEEKSKILL HOLLOW CR AT VAN CORTLANDTVILLE NY","1374300","USA","NEW YORK",41.31,-73.9,"NA1983"
"81",100221,1993-08-11,1994-06-08,499.002,299.401,308.549666666667,0.824657534246575,-199.601,-242.041079734219,-40.0000400799997,"HAVILAND HOLLOW BROOK NEAR PUTNAM LAKE NY","1374494","USA","NEW YORK",41.48,-73.57,"NA1983"
"82",100222,1993-08-12,1994-06-09,1172.655,748.503,765.136333333333,0.824657534246575,-424.152,-514.337142857143,-36.170229095514,"HALLOCKS MILL BROOK AT YORKTOWN HEIGHTS NY","1374960","USA","NEW YORK",41.28,-73.77,"NA1983"
"83",100224,1994-03-10,1995-03-15,349.301,1247.505,1206.5155,1.01369863013699,898.204,886.066108108108,257.143266122914,"SAW MILL RIVER AT FARRAGUT AVE AT MOUNT HOPE NY","1376452","USA","NEW YORK",40.98,-73.86,"NA1983"
"84",100233,1996-05-23,1999-09-21,698.603,194.718,609.796965517241,3.33150684931507,-503.885,-151.248375822368,-72.1275173453306,"PASSAIC RIVER AT TWO BRIDGES NJ","1382000","USA","NEW JERSEY",40.89,-74.27,"NA1983"
"85",100240,1996-05-01,1998-06-24,898.204,1177.121,1085.51929032258,2.14794520547945,278.917,129.85294005102,31.0527452560888,"SADDLE RIVER AT RIDGEWOOD NJ","1390500","USA","NEW JERSEY",40.98,-74.09,"NA1983"
"86",100283,1997-06-16,2006-09-27,51.347,57.011,54.6256,9.28767123287671,5.664,0.609840707964602,11.0308294544959,"GREAT EGG HARBOR RIVER AT WEYMOUTH NJ","1411110","USA","NEW JERSEY",39.51,-74.77,"NA1983"
"87",100288,1999-05-18,1999-08-31,142.764,185.055,163.9095,0.287671232876712,42.291,147.011571428571,29.6230142052618,"BEAVER KILL AT COOKS FALLS, N.Y.","1420500","USA","NEW YORK",41.94,-74.97,"NA1983"
"88",100289,1999-05-18,1999-08-31,218.837,300.549,259.693,0.287671232876712,81.712,284.046476190476,37.3392068068928,"WEST BRANCH DELAWARE RIVER AT WALTON, N. Y.","1423000","USA","NEW YORK",42.16,-75.14,"NA1983"
"89",100290,1999-05-18,1999-09-01,155.863,169.96,162.9115,0.29041095890411,14.097,48.5415566037736,9.04448137146084,"WEST BR. DELAWARE RIVER AT STILESVILLE NY","1425000","USA","NEW YORK",42.07,-75.39,"NA1983"
"90",100291,2001-05-09,2001-08-23,184.254,239.526,211.89,0.29041095890411,55.272,190.323396226415,29.9977205379531,"EQUINUNK CREEK AT EQUINUNK, PA","1427203","USA","PENNSYLVANIA",41.85,-75.22,"NA1983"
"91",100292,2001-05-10,2001-08-23,244.476,292.39,268.433,0.287671232876712,47.914,166.55819047619,19.5986518104027,"CALLICOON CREEK AT CALLICOON NY","1427500","USA","NEW YORK",41.76,-75.04,"NA1983"
"92",100293,2001-05-10,2001-08-22,204.716,257.735,231.2255,0.284931506849315,53.019,186.076298076923,25.8988061509604,"CALKINS CR 1200 FT AB MOUTH AT MILANVILLE, PA","1427702","USA","PENNSYLVANIA",41.67,-75.06,"NA1983"
"93",100294,2001-05-09,2001-08-22,236.619,264.246,250.4325,0.287671232876712,27.627,96.0367142857142,11.6757318727575,"WEST BRANCH LACKAWAXEN RIVER NEAR ALDENVILLE PA","1428750","USA","PENNSYLVANIA",41.67,-75.37,"NA1983"
"94",100295,2001-05-09,2001-08-22,250.299,320.783,285.541,0.287671232876712,70.484,245.01580952381,28.1599207348012,"MIDDLE CREEK AT HAWLEY, PA","1431250","USA","PENNSYLVANIA",41.48,-75.2,"NA1983"
"95",100296,1999-05-17,1999-09-01,228.219,295.484,261.8515,0.293150684931507,67.265,229.455373831776,29.4738825426454,"LACKAWAXEN RIVER AT HAWLEY PA","1431500","USA","PENNSYLVANIA",41.47,-75.17,"NA1983"
"96",100297,2001-05-08,2001-08-22,177.657,252.146,214.9015,0.29041095890411,74.489,256.495141509434,41.9285477070985,"WALLENPAUPACK CREEK AT EAST STERLING, PA.","1431600","USA","PENNSYLVANIA",41.33,-75.33,"NA1983"
"97",100298,1999-06-17,1999-09-14,187.076,202.37,194.723,0.243835616438356,15.294,62.722584269663,8.17528704911374,"WALLENPAUPACK CREEK AT WILSONVILLE, PA.","1432000","USA","PENNSYLVANIA",41.45,-75.18,"NA1983"
"98",100299,2001-05-09,2001-08-22,127.383,183.812,155.5975,0.287671232876712,56.429,196.157952380952,44.2986897780709,"HALFWAY BROOK AT BARRYVILLE NY","1432180","USA","NEW YORK",41.47,-74.91,"NA1983"
"99",100300,2001-05-09,2001-08-22,86.248,97.173,91.7105,0.287671232876712,10.925,37.9773809523809,12.6669603932845,"SHOHOLA CREEK AT SHOHOLA, PA","1432512","USA","PENNSYLVANIA",41.46,-74.91,"NA1983"
"100",100301,2001-05-09,2001-08-23,138.777,149.28,144.0285,0.29041095890411,10.503,36.1659905660378,7.56825698782941,"MONGAUP RIVER AT MONGAUP NY","1433510","USA","NEW YORK",41.42,-74.75,"NA1983"
"101",100302,1998-11-09,2001-08-23,185.08,177.962,155.7869375,2.78904109589041,-7.11800000000002,-2.55213163064834,-3.8459044737411,"DELAWARE RIVER AT PORT JERVIS NY","1434000","USA","PENNSYLVANIA",41.37,-74.69,"NA1983"
"102",100312,1999-05-17,2006-09-13,60.629,58.882,58.4697,7.33150684931507,-1.747,-0.238286621823617,-2.88145936762935,"NEVERSINK RIVER NEAR CLARYVILLE NY","1435000","USA","NEW YORK",41.89,-74.58,"NA1983"
"103",100313,1999-05-17,1999-08-30,174.825,197.63,186.2275,0.287671232876712,22.805,79.2745238095238,13.044473044473,"NEVERSINK RIVER AT GODEFFROY, N. Y.","1437500","USA","NEW YORK",41.44,-74.6,"NA1983"
"104",100314,2001-05-08,2001-08-21,191.649,329.092,260.3705,0.287671232876712,137.443,477.778047619048,71.7160016488476,"VANDERMARK CREEK AT MOUTH AT MILFORD, PA","1438302","USA","PENNSYLVANIA",41.32,-74.79,"NA1983"
"105",100315,2001-05-08,2001-08-21,193.728,261.976,227.852,0.287671232876712,68.248,237.243047619048,35.2287743640568,"SAWKILL CREEK 2000 FT AB MOUTH AT MILFORD, PA","1438396","USA","PENNSYLVANIA",41.31,-74.8,"NA1983"
"106",100316,2001-05-08,2001-08-21,927.919,1291.367,1109.643,0.287671232876712,363.448,1263.41447619048,39.1680739374881,"SHIMERS BROOK AT MILLVILLE ROAD NEAR MONTAGUE NJ","1438399","USA","NEW JERSEY",41.31,-74.77,"NA1983"
"107",100317,2001-05-07,2001-08-21,138.695,156.347,147.521,0.29041095890411,17.652,60.7828301886793,12.727207181225,"RAYMONDSKILL CR BL SWALE BROOK NR SILVER SPRING PA","1438712","USA","PENNSYLVANIA",41.3,-74.85,"NA1983"
"108",100318,2001-05-07,2001-08-20,110.781,154.573,132.677,0.287671232876712,43.792,152.229333333333,39.5302443559816,"DINGMANS CR BL FULMER FALLS NR DINGMANS FERRY, PA","1438890","USA","PENNSYLVANIA",41.23,-74.9,"NA1983"
"109",100319,2001-05-07,2001-08-20,154.96,164.194,159.577,0.287671232876712,9.23399999999998,32.0991428571428,5.95895715023231,"TOMS CREEK AT EGYPT MILLS, PA","1439400","USA","PENNSYLVANIA",41.12,-74.95,"NA1983"
"110",100320,1999-05-13,1999-09-02,93.438,166.567,130.0025,0.306849315068493,73.129,238.3221875,78.2647316937435,"BUSH KILL AT SHOEMAKERS, PA.","1439500","USA","PENNSYLVANIA",41.08,-75.03,"NA1983"
"111",100321,2001-05-08,2001-08-20,86.904,107.597,97.2505,0.284931506849315,20.693,72.6244711538461,23.8113320445549,"LITTLE BUSHKILL CREEK AT BUSHKILL, PA","1439680","USA","PENNSYLVANIA",41.09,-75,"NA1983"
"112",100322,1999-05-17,2001-08-23,602.62,805.539,654.62,2.27123287671233,202.919,89.3431061519903,33.6727954598254,"FLAT BROOK NEAR FLATBROOKVILLE NJ","1440000","USA","NEW JERSEY",41.1,-74.95,"NA1983"
"113",100324,2001-05-15,2001-08-21,130.282,144.306,137.294,0.268493150684932,14.024,52.2322448979592,10.7643419658894,"BRODHEAD CREEK NEAR MOUNTAINHOME, PA","1440304","USA","PENNSYLVANIA",41.16,-75.23,"NA1983"
"114",100325,1999-05-13,1999-09-02,290.793,584.631,437.712,0.306849315068493,293.838,957.597053571428,101.047136622959,"BRODHEAD CREEK AT MINISINK HILLS, PA.","1442500","USA","PENNSYLVANIA",40.99,-75.14,"NA1983"
